Plot Title: 9811661,,,,,,,
#,"Date Time, GMT-05:00","Date Time, GMT-05:00","Abs Pres, Pa (LGR S/N: 9811661, SEN S/N: 9811661)","Temp, °C (LGR S/N: 9811661, SEN S/N: 9811661)","Batt, V (LGR S/N: 9811661, SEN S/N: 9811661)",Coupler Detached (LGR S/N: 9811661),End Of File (LGR S/N: 9811661)
123,12/14/2011,18:38:40,1.40009E+13,20.901,3.48,,
124,12/14/2011,18:39:00,1.40009E+13,20.901,3.48,,
125,12/14/2011,18:39:20,1.39965E+13,20.901,3.48,,
126,12/14/2011,18:39:40,1.40009E+13,20.901,3.48,,
127,12/14/2011,18:40:00,1.39965E+13,20.901,3.48,,
128,12/14/2011,18:40:20,1.40009E+13,20.901,3.48,,
129,12/14/2011,18:40:40,1.39965E+13,20.901,3.48,,
130,12/14/2011,18:41:00,1.40009E+13,20.901,3.48,,
131,12/14/2011,18:41:20,1.39965E+13,20.901,3.48,,
132,12/14/2011,18:41:40,1.39965E+13,20.901,3.48,,
133,12/14/2011,18:42:00,1.39963E+13,20.805,3.48,,
134,12/14/2011,18:42:20,1.39963E+13,20.805,3.48,,
135,12/14/2011,18:42:40,1.40007E+13,20.805,3.48,,
136,12/14/2011,18:43:00,1.39963E+13,20.805,3.48,,
137,12/14/2011,18:43:20,1.40007E+13,20.805,3.48,,
138,12/14/2011,18:43:40,1.40007E+13,20.805,3.48,,
139,12/14/2011,18:44:00,1.39963E+13,20.805,3.48,,
140,12/14/2011,18:44:20,1.40051E+13,20.805,3.48,,
141,12/14/2011,18:44:40,1.40007E+13,20.805,3.48,,
142,12/14/2011,18:45:00,1.40007E+13,20.805,3.48,,
143,12/14/2011,18:45:20,1.40007E+13,20.805,3.48,,
144,12/14/2011,18:45:40,1.40007E+13,20.805,3.48,,
145,12/14/2011,18:46:00,1.40007E+13,20.805,3.48,,
146,12/14/2011,18:46:20,1.40007E+13,20.805,3.48,,
147,12/14/2011,18:46:40,1.40051E+13,20.805,3.48,,
148,12/14/2011,18:47:00,1.40051E+13,20.805,3.48,,
149,12/14/2011,18:47:20,1.40007E+13,20.805,3.48,,
150,12/14/2011,18:47:40,1.40007E+13,20.805,3.48,,
151,12/14/2011,18:48:00,1.40051E+13,20.805,3.48,,
152,12/14/2011,18:48:20,1.40007E+13,20.805,3.48,,
153,12/14/2011,18:48:40,1.40051E+13,20.805,3.48,,
154,12/14/2011,18:49:00,1.40007E+13,20.805,3.48,,
155,12/14/2011,18:49:20,1.40051E+13,20.805,3.48,,
156,12/14/2011,18:49:40,1.40007E+13,20.805,3.48,,
157,12/14/2011,18:50:00,1.40007E+13,20.805,3.48,,
158,12/14/2011,18:50:20,1.40007E+13,20.805,3.48,,
159,12/14/2011,18:50:40,1.40051E+13,20.805,3.48,,
160,12/14/2011,18:51:00,1.40051E+13,20.805,3.48,,
161,12/14/2011,18:51:20,1.40051E+13,20.805,3.48,,
162,12/14/2011,18:51:40,1.40051E+13,20.805,3.48,,
163,12/14/2011,18:52:00,1.40007E+13,20.805,3.48,,
164,12/14/2011,18:52:20,1.40007E+13,20.805,3.48,,
165,12/14/2011,18:52:40,1.40051E+13,20.805,3.48,,
166,12/14/2011,18:53:00,1.40051E+13,20.805,3.48,,
167,12/14/2011,18:53:20,1.40051E+13,20.805,3.48,,
168,12/14/2011,18:53:40,1.40048E+13,20.71,3.48,,
169,12/14/2011,18:54:00,1.40092E+13,20.71,3.48,,
170,12/14/2011,18:54:20,1.40048E+13,20.71,3.48,,
171,12/14/2011,18:54:40,1.40048E+13,20.71,3.48,,
172,12/14/2011,18:55:00,1.40092E+13,20.71,3.48,,
173,12/14/2011,18:55:20,1.40048E+13,20.71,3.48,,
174,12/14/2011,18:55:40,1.40136E+13,20.71,3.48,,
175,12/14/2011,18:56:00,1.40048E+13,20.71,3.48,,
176,12/14/2011,18:56:20,1.40092E+13,20.71,3.48,,
