Plot Title: 9811661,,,,,,,,,
#,"Date Time, GMT-05:00","Date Time, GMT-05:00","Abs Pres, Pa (LGR S/N: 9811661, SEN S/N: 9811661)","Temp, °C (LGR S/N: 9811661, SEN S/N: 9811661)","Batt, V (LGR S/N: 9811661, SEN S/N: 9811661)",Coupler Detached (LGR S/N: 9811661),Coupler Attached (LGR S/N: 9811661),Host Connected (LGR S/N: 9811661),End Of File (LGR S/N: 9811661)
4339,11/29/2011,16:06:00,2.31291E+13,65.894,3.46,,,,
4340,11/29/2011,16:06:20,2.31291E+13,65.894,3.46,,,,
4341,11/29/2011,16:06:40,2.31291E+13,65.894,3.46,,,,
4342,11/29/2011,16:07:00,2.31291E+13,65.894,3.46,,,,
4343,11/29/2011,16:07:20,2.31291E+13,65.894,3.46,,,,
4344,11/29/2011,16:07:40,2.31178E+13,65.894,3.46,,,,
4345,11/29/2011,16:08:00,2.31291E+13,65.894,3.46,,,,
4346,11/29/2011,16:08:20,2.31234E+13,65.894,3.46,,,,
4347,11/29/2011,16:08:40,2.31291E+13,65.894,3.46,,,,
4348,11/29/2011,16:09:00,2.31234E+13,65.894,3.46,,,,
4349,11/29/2011,16:09:20,2.31234E+13,65.894,3.46,,,,
4350,11/29/2011,16:09:40,2.31347E+13,65.894,3.46,,,,
4351,11/29/2011,16:10:00,2.31234E+13,65.894,3.46,,,,
4352,11/29/2011,16:10:20,2.31291E+13,65.894,3.46,,,,
4353,11/29/2011,16:10:40,2.31291E+13,65.894,3.46,,,,
4354,11/29/2011,16:11:00,2.31291E+13,65.894,3.46,,,,
4355,11/29/2011,16:11:20,2.31234E+13,65.894,3.46,,,,
4356,11/29/2011,16:11:40,2.31234E+13,65.894,3.46,,,,
4357,11/29/2011,16:12:00,2.31234E+13,65.894,3.46,,,,
4358,11/29/2011,16:12:20,2.31178E+13,65.894,3.46,,,,
4359,11/29/2011,16:12:40,2.31234E+13,65.894,3.46,,,,
4360,11/29/2011,16:13:00,2.31234E+13,65.894,3.46,,,,
4361,11/29/2011,16:13:20,2.31291E+13,65.894,3.46,,,,
4362,11/29/2011,16:13:40,2.31234E+13,65.894,3.46,,,,
4363,11/29/2011,16:14:00,2.31234E+13,65.894,3.46,,,,
4364,11/29/2011,16:14:20,2.31291E+13,65.894,3.46,,,,
4365,11/29/2011,16:14:40,2.31291E+13,65.894,3.46,,,,
4366,11/29/2011,16:15:00,2.31234E+13,65.894,3.46,,,,
4367,11/29/2011,16:15:20,2.31234E+13,65.894,3.46,,,,
4368,11/29/2011,16:15:40,2.31291E+13,65.894,3.46,,,,
4369,11/29/2011,16:16:00,2.31291E+13,65.894,3.46,,,,
4370,11/29/2011,16:16:20,2.31291E+13,65.894,3.46,,,,
4371,11/29/2011,16:16:40,2.31297E+13,66.094,3.46,,,,
4372,11/29/2011,16:17:00,2.31178E+13,65.894,3.46,,,,
4373,11/29/2011,16:17:20,2.31241E+13,66.094,3.46,,,,
4374,11/29/2011,16:17:40,2.31241E+13,66.094,3.46,,,,
4375,11/29/2011,16:18:00,2.31184E+13,66.094,3.46,,,,
4376,11/29/2011,16:18:20,2.31241E+13,66.094,3.46,,,,
4377,11/29/2011,16:18:40,2.31241E+13,66.094,3.46,,,,
4378,11/29/2011,16:19:00,2.31184E+13,66.094,3.46,,,,
4379,11/29/2011,16:19:20,2.31128E+13,66.094,3.46,,,,
4380,11/29/2011,16:19:40,2.31184E+13,66.094,3.46,,,,
4381,11/29/2011,16:20:00,2.31072E+13,66.094,3.46,,,,
4382,11/29/2011,16:20:20,2.31184E+13,66.094,3.46,,,,
4383,11/29/2011,16:20:40,2.31184E+13,66.094,3.46,,,,
4384,11/29/2011,16:21:00,2.31241E+13,66.094,3.46,,,,
4385,11/29/2011,16:21:20,2.31241E+13,66.094,3.46,,,,
4386,11/29/2011,16:21:40,2.31297E+13,66.094,3.46,,,,
4387,11/29/2011,16:22:00,2.31241E+13,66.094,3.46,,,,
4388,11/29/2011,16:22:20,2.31297E+13,66.094,3.46,,,,
4389,11/29/2011,16:22:40,2.31184E+13,66.094,3.46,,,,
4390,11/29/2011,16:23:00,2.31128E+13,66.094,3.46,,,,
4391,11/29/2011,16:23:20,2.31184E+13,66.094,3.46,,,,
4392,11/29/2011,16:23:40,2.31184E+13,66.094,3.46,,,,
4393,11/29/2011,16:24:00,2.31184E+13,66.094,3.46,,,,
4394,11/29/2011,16:24:20,2.31184E+13,66.094,3.46,,,,
4395,11/29/2011,16:24:40,2.31241E+13,66.094,3.46,,,,
4396,11/29/2011,16:25:00,2.31184E+13,66.094,3.46,,,,
4397,11/29/2011,16:25:20,2.31241E+13,66.094,3.46,,,,
4398,11/29/2011,16:25:40,2.31184E+13,66.094,3.46,,,,
4399,11/29/2011,16:26:00,2.31184E+13,66.094,3.46,,,,
4400,11/29/2011,16:26:20,2.31184E+13,66.094,3.46,,,,
4401,11/29/2011,16:26:40,2.31184E+13,66.094,3.46,,,,
4402,11/29/2011,16:27:00,2.31184E+13,66.094,3.46,,,,
4403,11/29/2011,16:27:20,2.31184E+13,66.094,3.46,,,,
4404,11/29/2011,16:27:40,2.31241E+13,66.094,3.46,,,,
4405,11/29/2011,16:28:00,2.31297E+13,66.094,3.46,,,,
4406,11/29/2011,16:28:20,2.31241E+13,66.094,3.46,,,,
4407,11/29/2011,16:28:40,2.31241E+13,66.094,3.46,,,,
4408,11/29/2011,16:29:00,2.31184E+13,66.094,3.46,,,,
4409,11/29/2011,16:29:20,2.31241E+13,66.094,3.46,,,,
4410,11/29/2011,16:29:40,2.31241E+13,66.094,3.46,,,,
4411,11/29/2011,16:30:00,2.31297E+13,66.094,3.46,,,,
4412,11/29/2011,16:30:20,2.31241E+13,66.094,3.46,,,,
4413,11/29/2011,16:30:40,2.31304E+13,66.294,3.46,,,,
4414,11/29/2011,16:31:00,2.31304E+13,66.294,3.46,,,,
4415,11/29/2011,16:31:20,2.31191E+13,66.294,3.46,,,,
4416,11/29/2011,16:31:40,2.31248E+13,66.294,3.46,,,,
4417,11/29/2011,16:32:00,2.31304E+13,66.294,3.46,,,,
4418,11/29/2011,16:32:20,2.31248E+13,66.294,3.46,,,,
4419,11/29/2011,16:32:40,2.31248E+13,66.294,3.46,,,,
4420,11/29/2011,16:33:00,2.31135E+13,66.294,3.46,,,,
4421,11/29/2011,16:33:20,2.31191E+13,66.294,3.46,,,,
4422,11/29/2011,16:33:40,2.31248E+13,66.294,3.46,,,,
4423,11/29/2011,16:34:00,2.31248E+13,66.294,3.46,,,,
4424,11/29/2011,16:34:20,2.31191E+13,66.294,3.46,,,,
4425,11/29/2011,16:34:40,2.31191E+13,66.294,3.46,,,,
4426,11/29/2011,16:35:00,2.31135E+13,66.294,3.46,,,,
4427,11/29/2011,16:35:20,2.31191E+13,66.294,3.46,,,,
4428,11/29/2011,16:35:40,2.31248E+13,66.294,3.46,,,,
4429,11/29/2011,16:36:00,2.31248E+13,66.294,3.46,,,,
4430,11/29/2011,16:36:20,2.31248E+13,66.294,3.46,,,,
4431,11/29/2011,16:36:40,2.31191E+13,66.294,3.46,,,,
4432,11/29/2011,16:37:00,2.31248E+13,66.294,3.46,,,,
4433,11/29/2011,16:37:20,2.31191E+13,66.294,3.46,,,,
4434,11/29/2011,16:37:40,2.31248E+13,66.294,3.46,,,,
4435,11/29/2011,16:38:00,2.31248E+13,66.294,3.46,,,,
4436,11/29/2011,16:38:20,2.31191E+13,66.294,3.46,,,,
4437,11/29/2011,16:38:40,2.31304E+13,66.294,3.46,,,,
4438,11/29/2011,16:39:00,2.31248E+13,66.294,3.46,,,,
4439,11/29/2011,16:39:20,2.31248E+13,66.294,3.46,,,,
4440,11/29/2011,16:39:40,2.31191E+13,66.294,3.46,,,,
4441,11/29/2011,16:40:00,2.31191E+13,66.294,3.46,,,,
4442,11/29/2011,16:40:20,2.31248E+13,66.294,3.46,,,,
4443,11/29/2011,16:40:40,2.31191E+13,66.294,3.46,,,,
4444,11/29/2011,16:41:00,2.31248E+13,66.294,3.46,,,,
4445,11/29/2011,16:41:20,2.31078E+13,66.294,3.46,,,,
4446,11/29/2011,16:41:40,2.31078E+13,66.294,3.46,,,,
4447,11/29/2011,16:42:00,2.31191E+13,66.294,3.46,,,,
4448,11/29/2011,16:42:20,2.31135E+13,66.294,3.46,,,,
4449,11/29/2011,16:42:40,2.31191E+13,66.294,3.46,,,,
4450,11/29/2011,16:43:00,2.31191E+13,66.294,3.46,,,,
4451,11/29/2011,16:43:20,2.31191E+13,66.294,3.46,,,,
4452,11/29/2011,16:43:40,2.31135E+13,66.294,3.46,,,,
4453,11/29/2011,16:44:00,2.31078E+13,66.294,3.46,,,,
4454,11/29/2011,16:44:20,2.31078E+13,66.294,3.46,,,,
4455,11/29/2011,16:44:40,2.31191E+13,66.294,3.46,,,,
4456,11/29/2011,16:45:00,2.31191E+13,66.294,3.46,,,,
4457,11/29/2011,16:45:20,2.31191E+13,66.294,3.46,,,,
4458,11/29/2011,16:45:40,2.31135E+13,66.294,3.46,,,,
4459,11/29/2011,16:46:00,2.31135E+13,66.294,3.46,,,,
4460,11/29/2011,16:46:20,2.31191E+13,66.294,3.46,,,,
4461,11/29/2011,16:46:40,2.31198E+13,66.496,3.46,,,,
4462,11/29/2011,16:47:00,2.31198E+13,66.496,3.46,,,,
4463,11/29/2011,16:47:20,2.31142E+13,66.496,3.46,,,,
4464,11/29/2011,16:47:40,2.31198E+13,66.496,3.46,,,,
4465,11/29/2011,16:48:00,2.31142E+13,66.496,3.46,,,,
4466,11/29/2011,16:48:20,2.31198E+13,66.496,3.46,,,,
4467,11/29/2011,16:48:40,2.31142E+13,66.496,3.46,,,,
4468,11/29/2011,16:49:00,2.31142E+13,66.496,3.46,,,,
4469,11/29/2011,16:49:20,2.31142E+13,66.496,3.46,,,,
4470,11/29/2011,16:49:40,2.31142E+13,66.496,3.46,,,,
4471,11/29/2011,16:50:00,2.31198E+13,66.496,3.46,,,,
4472,11/29/2011,16:50:20,2.31085E+13,66.496,3.46,,,,
4473,11/29/2011,16:50:40,2.31142E+13,66.496,3.46,,,,
4474,11/29/2011,16:51:00,2.31142E+13,66.496,3.46,,,,
4475,11/29/2011,16:51:20,2.31142E+13,66.496,3.46,,,,
4476,11/29/2011,16:51:40,2.31198E+13,66.496,3.46,,,,
4477,11/29/2011,16:52:00,2.31085E+13,66.496,3.46,,,,
4478,11/29/2011,16:52:20,2.31142E+13,66.496,3.46,,,,
4479,11/29/2011,16:52:40,2.31142E+13,66.496,3.46,,,,
4480,11/29/2011,16:53:00,2.31255E+13,66.496,3.46,,,,
4481,11/29/2011,16:53:20,2.31142E+13,66.496,3.46,,,,
4482,11/29/2011,16:53:40,2.31085E+13,66.496,3.46,,,,
4483,11/29/2011,16:54:00,2.31142E+13,66.496,3.46,,,,
4484,11/29/2011,16:54:20,2.31142E+13,66.496,3.46,,,,
4485,11/29/2011,16:54:40,2.31085E+13,66.496,3.46,,,,
4486,11/29/2011,16:55:00,2.31085E+13,66.496,3.46,,,,
4487,11/29/2011,16:55:20,2.31198E+13,66.496,3.46,,,,
4488,11/29/2011,16:55:40,2.31198E+13,66.496,3.46,,,,
4489,11/29/2011,16:56:00,2.31142E+13,66.496,3.46,,,,
4490,11/29/2011,16:56:20,2.31142E+13,66.496,3.46,,,,
4491,11/29/2011,16:56:40,2.31142E+13,66.496,3.46,,,,
4492,11/29/2011,16:57:00,2.31142E+13,66.496,3.46,,,,
4493,11/29/2011,16:57:20,2.31198E+13,66.496,3.46,,,,
4494,11/29/2011,16:57:40,2.31142E+13,66.496,3.46,,,,
4495,11/29/2011,16:58:00,2.31142E+13,66.496,3.46,,,,
4496,11/29/2011,16:58:20,2.31142E+13,66.496,3.46,,,,
4497,11/29/2011,16:58:40,2.31198E+13,66.496,3.46,,,,
4498,11/29/2011,16:59:00,2.31142E+13,66.496,3.46,,,,
4499,11/29/2011,16:59:20,2.31198E+13,66.496,3.46,,,,
4500,11/29/2011,16:59:40,2.31255E+13,66.496,3.46,,,,
4501,11/29/2011,17:00:00,2.31198E+13,66.496,3.46,,,,
4502,11/29/2011,17:00:20,2.31198E+13,66.496,3.46,,,,
4503,11/29/2011,17:00:40,2.31198E+13,66.496,3.46,,,,
4504,11/29/2011,17:01:00,2.31142E+13,66.496,3.46,,,,
4505,11/29/2011,17:01:20,2.31142E+13,66.496,3.46,,,,
4506,11/29/2011,17:01:40,2.31142E+13,66.496,3.46,,,,
4507,11/29/2011,17:02:00,2.31142E+13,66.496,3.46,,,,
4508,11/29/2011,17:02:20,2.31142E+13,66.496,3.46,,,,
4509,11/29/2011,17:02:40,2.31255E+13,66.496,3.46,,,,
4510,11/29/2011,17:03:00,2.31142E+13,66.496,3.46,,,,
4511,11/29/2011,17:03:20,2.31198E+13,66.496,3.46,,,,
4512,11/29/2011,17:03:40,2.31198E+13,66.496,3.46,,,,
4513,11/29/2011,17:04:00,2.31142E+13,66.496,3.46,,,,
4514,11/29/2011,17:04:20,2.31198E+13,66.496,3.46,,,,
4515,11/29/2011,17:04:40,2.31198E+13,66.496,3.46,,,,
4516,11/29/2011,17:05:00,2.31198E+13,66.496,3.46,,,,
4517,11/29/2011,17:05:20,2.31205E+13,66.699,3.46,,,,
4518,11/29/2011,17:05:40,2.31149E+13,66.699,3.46,,,,
4519,11/29/2011,17:06:00,2.31149E+13,66.699,3.46,,,,
4520,11/29/2011,17:06:20,2.31205E+13,66.699,3.46,,,,
4521,11/29/2011,17:06:40,2.31205E+13,66.699,3.46,,,,
4522,11/29/2011,17:07:00,2.31149E+13,66.699,3.46,,,,
4523,11/29/2011,17:07:20,2.31149E+13,66.699,3.46,,,,
4524,11/29/2011,17:07:40,2.31205E+13,66.699,3.46,,,,
4525,11/29/2011,17:08:00,2.31205E+13,66.699,3.46,,,,
4526,11/29/2011,17:08:20,2.31149E+13,66.699,3.46,,,,
4527,11/29/2011,17:08:40,2.31149E+13,66.699,3.46,,,,
4528,11/29/2011,17:09:00,2.31149E+13,66.699,3.46,,,,
4529,11/29/2011,17:09:20,2.31149E+13,66.699,3.46,,,,
4530,11/29/2011,17:09:40,2.31205E+13,66.699,3.46,,,,
4531,11/29/2011,17:10:00,2.31149E+13,66.699,3.46,,,,
4532,11/29/2011,17:10:20,2.31092E+13,66.699,3.46,,,,
4533,11/29/2011,17:10:40,2.31149E+13,66.699,3.46,,,,
4534,11/29/2011,17:11:00,2.31092E+13,66.699,3.46,,,,
4535,11/29/2011,17:11:20,2.31149E+13,66.699,3.46,,,,
4536,11/29/2011,17:11:40,2.31092E+13,66.699,3.46,,,,
4537,11/29/2011,17:12:00,2.31092E+13,66.699,3.46,,,,
4538,11/29/2011,17:12:20,2.31092E+13,66.699,3.46,,,,
4539,11/29/2011,17:12:40,2.31149E+13,66.699,3.46,,,,
4540,11/29/2011,17:13:00,2.31205E+13,66.699,3.46,,,,
4541,11/29/2011,17:13:20,2.31205E+13,66.699,3.46,,,,
4542,11/29/2011,17:13:40,2.31149E+13,66.699,3.46,,,,
4543,11/29/2011,17:14:00,2.31149E+13,66.699,3.46,,,,
4544,11/29/2011,17:14:20,2.31149E+13,66.699,3.46,,,,
4545,11/29/2011,17:14:40,2.31036E+13,66.699,3.46,,,,
4546,11/29/2011,17:15:00,2.31149E+13,66.699,3.46,,,,
4547,11/29/2011,17:15:20,2.31149E+13,66.699,3.46,,,,
4548,11/29/2011,17:15:40,2.31149E+13,66.699,3.46,,,,
4549,11/29/2011,17:16:00,2.31092E+13,66.699,3.46,,,,
4550,11/29/2011,17:16:20,2.31092E+13,66.699,3.46,,,,
4551,11/29/2011,17:16:40,2.31092E+13,66.699,3.46,,,,
4552,11/29/2011,17:17:00,2.31205E+13,66.699,3.46,,,,
4553,11/29/2011,17:17:20,2.31261E+13,66.699,3.46,,,,
4554,11/29/2011,17:17:40,2.31205E+13,66.699,3.46,,,,
4555,11/29/2011,17:18:00,2.31261E+13,66.699,3.46,,,,
4556,11/29/2011,17:18:20,2.31149E+13,66.699,3.46,,,,
4557,11/29/2011,17:18:40,2.31149E+13,66.699,3.46,,,,
4558,11/29/2011,17:19:00,2.31149E+13,66.699,3.46,,,,
4559,11/29/2011,17:19:20,2.31149E+13,66.699,3.46,,,,
4560,11/29/2011,17:19:40,2.31149E+13,66.699,3.46,,,,
4561,11/29/2011,17:20:00,2.31149E+13,66.699,3.46,,,,
4562,11/29/2011,17:20:20,2.31036E+13,66.699,3.46,,,,
4563,11/29/2011,17:20:40,2.31092E+13,66.699,3.46,,,,
4564,11/29/2011,17:21:00,2.31149E+13,66.699,3.46,,,,
4565,11/29/2011,17:21:20,2.31149E+13,66.699,3.46,,,,
4566,11/29/2011,17:21:40,2.31205E+13,66.699,3.46,,,,
4567,11/29/2011,17:22:00,2.31092E+13,66.699,3.46,,,,
4568,11/29/2011,17:22:20,2.31149E+13,66.699,3.46,,,,
4569,11/29/2011,17:22:40,2.31092E+13,66.699,3.46,,,,
4570,11/29/2011,17:23:00,2.31149E+13,66.699,3.46,,,,
4571,11/29/2011,17:23:20,2.31092E+13,66.699,3.46,,,,
4572,11/29/2011,17:23:40,2.31149E+13,66.699,3.46,,,,
4573,11/29/2011,17:24:00,2.31092E+13,66.699,3.46,,,,
4574,11/29/2011,17:24:20,2.31092E+13,66.699,3.46,,,,
4575,11/29/2011,17:24:40,2.31092E+13,66.699,3.46,,,,
4576,11/29/2011,17:25:00,2.31092E+13,66.699,3.46,,,,
4577,11/29/2011,17:25:20,2.31092E+13,66.699,3.46,,,,
4578,11/29/2011,17:25:40,2.31036E+13,66.699,3.46,,,,
4579,11/29/2011,17:26:00,2.31043E+13,66.903,3.46,,,,
4580,11/29/2011,17:26:20,2.31099E+13,66.903,3.46,,,,
4581,11/29/2011,17:26:40,2.31099E+13,66.903,3.46,,,,
4582,11/29/2011,17:27:00,2.31043E+13,66.903,3.46,,,,
4583,11/29/2011,17:27:20,2.31212E+13,66.903,3.46,,,,
4584,11/29/2011,17:27:40,2.31212E+13,66.903,3.46,,,,
4585,11/29/2011,17:28:00,2.31043E+13,66.903,3.46,,,,
4586,11/29/2011,17:28:20,2.31099E+13,66.903,3.46,,,,
4587,11/29/2011,17:28:40,2.31043E+13,66.903,3.46,,,,
4588,11/29/2011,17:29:00,2.31099E+13,66.903,3.46,,,,
4589,11/29/2011,17:29:20,2.31156E+13,66.903,3.46,,,,
4590,11/29/2011,17:29:40,2.31099E+13,66.903,3.46,,,,
4591,11/29/2011,17:30:00,2.31043E+13,66.903,3.46,,,,
4592,11/29/2011,17:30:20,2.31156E+13,66.903,3.46,,,,
4593,11/29/2011,17:30:40,2.31099E+13,66.903,3.46,,,,
4594,11/29/2011,17:31:00,2.31099E+13,66.903,3.46,,,,
4595,11/29/2011,17:31:20,2.31099E+13,66.903,3.46,,,,
4596,11/29/2011,17:31:40,2.31099E+13,66.903,3.46,,,,
4597,11/29/2011,17:32:00,2.31099E+13,66.903,3.46,,,,
4598,11/29/2011,17:32:20,2.31043E+13,66.903,3.46,,,,
4599,11/29/2011,17:32:40,2.31043E+13,66.903,3.46,,,,
4600,11/29/2011,17:33:00,2.31043E+13,66.903,3.46,,,,
4601,11/29/2011,17:33:20,2.31043E+13,66.903,3.46,,,,
4602,11/29/2011,17:33:40,2.31099E+13,66.903,3.46,,,,
4603,11/29/2011,17:34:00,2.31099E+13,66.903,3.46,,,,
4604,11/29/2011,17:34:20,2.31043E+13,66.903,3.46,,,,
4605,11/29/2011,17:34:40,2.31043E+13,66.903,3.46,,,,
4606,11/29/2011,17:35:00,2.31099E+13,66.903,3.46,,,,
4607,11/29/2011,17:35:20,2.31099E+13,66.903,3.46,,,,
4608,11/29/2011,17:35:40,2.31043E+13,66.903,3.46,,,,
4609,11/29/2011,17:36:00,2.31043E+13,66.903,3.46,,,,
4610,11/29/2011,17:36:20,2.31099E+13,66.903,3.46,,,,
4611,11/29/2011,17:36:40,2.31099E+13,66.903,3.46,,,,
4612,11/29/2011,17:37:00,2.31099E+13,66.903,3.46,,,,
4613,11/29/2011,17:37:20,2.31099E+13,66.903,3.46,,,,
4614,11/29/2011,17:37:40,2.31099E+13,66.903,3.46,,,,
4615,11/29/2011,17:38:00,2.31099E+13,66.903,3.46,,,,
4616,11/29/2011,17:38:20,2.31099E+13,66.903,3.46,,,,
4617,11/29/2011,17:38:40,2.31099E+13,66.903,3.46,,,,
4618,11/29/2011,17:39:00,2.31099E+13,66.903,3.46,,,,
4619,11/29/2011,17:39:20,2.31099E+13,66.903,3.46,,,,
4620,11/29/2011,17:39:40,2.31043E+13,66.903,3.46,,,,
4621,11/29/2011,17:40:00,2.31099E+13,66.903,3.46,,,,
4622,11/29/2011,17:40:20,2.31099E+13,66.903,3.46,,,,
4623,11/29/2011,17:40:40,2.31099E+13,66.903,3.46,,,,
4624,11/29/2011,17:41:00,2.31099E+13,66.903,3.46,,,,
4625,11/29/2011,17:41:20,2.31043E+13,66.903,3.46,,,,
4626,11/29/2011,17:41:40,2.31099E+13,66.903,3.46,,,,
4627,11/29/2011,17:42:00,2.31099E+13,66.903,3.46,,,,
4628,11/29/2011,17:42:20,2.31043E+13,66.903,3.46,,,,
4629,11/29/2011,17:42:40,2.31043E+13,66.903,3.46,,,,
4630,11/29/2011,17:43:00,2.31043E+13,66.903,3.46,,,,
4631,11/29/2011,17:43:20,2.31099E+13,66.903,3.46,,,,
4632,11/29/2011,17:43:40,2.31099E+13,66.903,3.46,,,,
4633,11/29/2011,17:44:00,2.31099E+13,66.903,3.46,,,,
4634,11/29/2011,17:44:20,2.30986E+13,66.903,3.46,,,,
4635,11/29/2011,17:44:40,2.31043E+13,66.903,3.46,,,,
4636,11/29/2011,17:45:00,2.31156E+13,66.903,3.46,,,,
4637,11/29/2011,17:45:20,2.31099E+13,66.903,3.46,,,,
4638,11/29/2011,17:45:40,2.31099E+13,66.903,3.46,,,,
4639,11/29/2011,17:46:00,2.31099E+13,66.903,3.46,,,,
4640,11/29/2011,17:46:20,2.31043E+13,66.903,3.46,,,,
4641,11/29/2011,17:46:40,2.31043E+13,66.903,3.46,,,,
4642,11/29/2011,17:47:00,2.31156E+13,66.903,3.46,,,,
4643,11/29/2011,17:47:20,2.31156E+13,66.903,3.46,,,,
4644,11/29/2011,17:47:40,2.31156E+13,66.903,3.46,,,,
4645,11/29/2011,17:48:00,2.31156E+13,66.903,3.46,,,,
4646,11/29/2011,17:48:20,2.31043E+13,66.903,3.46,,,,
4647,11/29/2011,17:48:40,2.31099E+13,66.903,3.46,,,,
4648,11/29/2011,17:49:00,2.31099E+13,66.903,3.46,,,,
4649,11/29/2011,17:49:20,2.31156E+13,66.903,3.46,,,,
4650,11/29/2011,17:49:40,2.31099E+13,66.903,3.46,,,,
4651,11/29/2011,17:50:00,2.31099E+13,66.903,3.46,,,,
4652,11/29/2011,17:50:20,2.31156E+13,66.903,3.46,,,,
4653,11/29/2011,17:50:40,2.31099E+13,66.903,3.46,,,,
4654,11/29/2011,17:51:00,2.31043E+13,66.903,3.46,,,,
4655,11/29/2011,17:51:20,2.31043E+13,66.903,3.46,,,,
4656,11/29/2011,17:51:40,2.31043E+13,66.903,3.46,,,,
4657,11/29/2011,17:52:00,2.31106E+13,67.107,3.46,,,,
4658,11/29/2011,17:52:20,2.31043E+13,66.903,3.46,,,,
4659,11/29/2011,17:52:40,2.31106E+13,67.107,3.46,,,,
4660,11/29/2011,17:53:00,2.31106E+13,67.107,3.46,,,,
4661,11/29/2011,17:53:20,2.31106E+13,67.107,3.46,,,,
4662,11/29/2011,17:53:40,2.31106E+13,67.107,3.46,,,,
4663,11/29/2011,17:54:00,2.31106E+13,67.107,3.46,,,,
4664,11/29/2011,17:54:20,2.31106E+13,67.107,3.46,,,,
4665,11/29/2011,17:54:40,2.31106E+13,67.107,3.46,,,,
4666,11/29/2011,17:55:00,2.3105E+13,67.107,3.46,,,,
4667,11/29/2011,17:55:20,2.3105E+13,67.107,3.46,,,,
4668,11/29/2011,17:55:40,2.30993E+13,67.107,3.46,,,,
4669,11/29/2011,17:56:00,2.31106E+13,67.107,3.46,,,,
4670,11/29/2011,17:56:20,2.3105E+13,67.107,3.46,,,,
4671,11/29/2011,17:56:40,2.3105E+13,67.107,3.46,,,,
4672,11/29/2011,17:57:00,2.3105E+13,67.107,3.46,,,,
4673,11/29/2011,17:57:20,2.30993E+13,67.107,3.46,,,,
4674,11/29/2011,17:57:40,2.3105E+13,67.107,3.46,,,,
4675,11/29/2011,17:58:00,2.3105E+13,67.107,3.46,,,,
4676,11/29/2011,17:58:20,2.31106E+13,67.107,3.46,,,,
4677,11/29/2011,17:58:40,2.3105E+13,67.107,3.46,,,,
4678,11/29/2011,17:59:00,2.3105E+13,67.107,3.46,,,,
4679,11/29/2011,17:59:20,2.30993E+13,67.107,3.46,,,,
4680,11/29/2011,17:59:40,2.30993E+13,67.107,3.46,,,,
4681,11/29/2011,18:00:00,2.3105E+13,67.107,3.46,,,,
4682,11/29/2011,18:00:20,2.30993E+13,67.107,3.46,,,,
4683,11/29/2011,18:00:40,2.3105E+13,67.107,3.46,,,,
4684,11/29/2011,18:01:00,2.3105E+13,67.107,3.46,,,,
4685,11/29/2011,18:01:20,2.3105E+13,67.107,3.46,,,,
4686,11/29/2011,18:01:40,2.30993E+13,67.107,3.46,,,,
4687,11/29/2011,18:02:00,2.3105E+13,67.107,3.46,,,,
4688,11/29/2011,18:02:20,2.31219E+13,67.107,3.46,,,,
4689,11/29/2011,18:02:40,2.31162E+13,67.107,3.46,,,,
4690,11/29/2011,18:03:00,2.31106E+13,67.107,3.46,,,,
4691,11/29/2011,18:03:20,2.31106E+13,67.107,3.46,,,,
4692,11/29/2011,18:03:40,2.31106E+13,67.107,3.46,,,,
4693,11/29/2011,18:04:00,2.3105E+13,67.107,3.46,,,,
4694,11/29/2011,18:04:20,2.31106E+13,67.107,3.46,,,,
4695,11/29/2011,18:04:40,2.3105E+13,67.107,3.46,,,,
4696,11/29/2011,18:05:00,2.3105E+13,67.107,3.46,,,,
4697,11/29/2011,18:05:20,2.3105E+13,67.107,3.46,,,,
4698,11/29/2011,18:05:40,2.3105E+13,67.107,3.46,,,,
4699,11/29/2011,18:06:00,2.3105E+13,67.107,3.46,,,,
4700,11/29/2011,18:06:20,2.3105E+13,67.107,3.46,,,,
4701,11/29/2011,18:06:40,2.3105E+13,67.107,3.46,,,,
4702,11/29/2011,18:07:00,2.3105E+13,67.107,3.46,,,,
4703,11/29/2011,18:07:20,2.30993E+13,67.107,3.46,,,,
4704,11/29/2011,18:07:40,2.3105E+13,67.107,3.46,,,,
4705,11/29/2011,18:08:00,2.31106E+13,67.107,3.46,,,,
4706,11/29/2011,18:08:20,2.3105E+13,67.107,3.46,,,,
4707,11/29/2011,18:08:40,2.3105E+13,67.107,3.46,,,,
4708,11/29/2011,18:09:00,2.30993E+13,67.107,3.46,,,,
4709,11/29/2011,18:09:20,2.31106E+13,67.107,3.46,,,,
4710,11/29/2011,18:09:40,2.31106E+13,67.107,3.46,,,,
4711,11/29/2011,18:10:00,2.3105E+13,67.107,3.46,,,,
4712,11/29/2011,18:10:20,2.31106E+13,67.107,3.46,,,,
4713,11/29/2011,18:10:40,2.31106E+13,67.107,3.46,,,,
4714,11/29/2011,18:11:00,2.3105E+13,67.107,3.46,,,,
4715,11/29/2011,18:11:20,2.3105E+13,67.107,3.46,,,,
4716,11/29/2011,18:11:40,2.30993E+13,67.107,3.46,,,,
4717,11/29/2011,18:12:00,2.31106E+13,67.107,3.46,,,,
4718,11/29/2011,18:12:20,2.31106E+13,67.107,3.46,,,,
4719,11/29/2011,18:12:40,2.3105E+13,67.107,3.46,,,,
4720,11/29/2011,18:13:00,2.3105E+13,67.107,3.46,,,,
