"Plot Title: Jaram abv EFJ 9811664 20190725"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811664, SEN S/N: 9811664)","Temp, °C (LGR S/N: 9811664, SEN S/N: 9811664)","Coupler Detached (LGR S/N: 9811664)","End Of File (LGR S/N: 9811664)"
286,07/28/19 10:15:00 AM,81219,14.134,,
287,07/28/19 10:30:00 AM,81219,14.134,,
288,07/28/19 10:45:00 AM,81206,14.134,,
289,07/28/19 11:00:00 AM,81206,14.134,,
290,07/28/19 11:15:00 AM,81219,14.134,,
291,07/28/19 11:30:00 AM,81206,14.134,,
292,07/28/19 11:45:00 AM,81206,14.134,,
293,07/28/19 12:00:00 PM,81206,14.134,,
294,07/28/19 12:15:00 PM,81219,14.134,,
295,07/28/19 12:30:00 PM,81206,14.134,,
296,07/28/19 12:45:00 PM,81206,14.134,,
297,07/28/19 01:00:00 PM,81219,14.134,,
298,07/28/19 01:15:00 PM,81206,14.134,,
299,07/28/19 01:30:00 PM,81180,14.134,,
300,07/28/19 01:45:00 PM,81206,14.134,,
301,07/28/19 02:00:00 PM,81206,14.134,,
302,07/28/19 02:15:00 PM,81180,14.134,,
303,07/28/19 02:30:00 PM,81180,14.134,,
304,07/28/19 02:45:00 PM,81154,14.134,,
305,07/28/19 03:00:00 PM,81154,14.134,,
306,07/28/19 03:15:00 PM,81141,14.134,,
307,07/28/19 03:30:00 PM,81128,14.134,,
308,07/28/19 03:45:00 PM,81102,14.134,,
309,07/28/19 04:00:00 PM,81089,14.134,,
310,07/28/19 04:15:00 PM,81102,14.134,,
311,07/28/19 04:30:00 PM,81089,14.134,,
312,07/28/19 04:45:00 PM,81102,14.134,,
313,07/28/19 05:00:00 PM,81051,14.230,,
314,07/28/19 05:15:00 PM,81077,14.230,,
315,07/28/19 05:30:00 PM,81063,14.134,,
316,07/28/19 05:45:00 PM,81051,14.230,,
317,07/28/19 06:00:00 PM,81051,14.230,,
318,07/28/19 06:15:00 PM,81064,14.230,,
319,07/28/19 06:30:00 PM,81064,14.230,,
320,07/28/19 06:45:00 PM,81077,14.230,,
321,07/28/19 07:00:00 PM,81064,14.230,,
322,07/28/19 07:15:00 PM,81064,14.230,,
323,07/28/19 07:30:00 PM,81090,14.230,,
324,07/28/19 07:45:00 PM,81090,14.230,,
325,07/28/19 08:00:00 PM,81116,14.230,,
326,07/28/19 08:15:00 PM,81116,14.230,,
327,07/28/19 08:30:00 PM,81129,14.230,,
328,07/28/19 08:45:00 PM,81142,14.230,,
329,07/28/19 09:00:00 PM,81142,14.230,,
330,07/28/19 09:15:00 PM,81169,14.230,,
331,07/28/19 09:30:00 PM,81195,14.230,,
332,07/28/19 09:45:00 PM,81208,14.230,,
333,07/28/19 10:00:00 PM,81208,14.230,,
334,07/28/19 10:15:00 PM,81208,14.230,,
335,07/28/19 10:30:00 PM,81208,14.230,,
336,07/28/19 10:45:00 PM,81221,14.230,,
337,07/28/19 11:00:00 PM,81247,14.230,,
338,07/28/19 11:15:00 PM,81260,14.230,,
339,07/28/19 11:30:00 PM,81260,14.230,,
340,07/28/19 11:45:00 PM,81260,14.230,,
341,07/29/19 12:00:00 AM,81273,14.230,,
342,07/29/19 12:15:00 AM,81273,14.230,,
343,07/29/19 12:30:00 AM,81273,14.230,,
344,07/29/19 12:45:00 AM,81260,14.230,,
345,07/29/19 01:00:00 AM,81260,14.230,,
346,07/29/19 01:15:00 AM,81260,14.230,,
347,07/29/19 01:30:00 AM,81273,14.230,,
348,07/29/19 01:45:00 AM,81247,14.230,,
349,07/29/19 02:00:00 AM,81260,14.230,,
350,07/29/19 02:15:00 AM,81260,14.230,,
351,07/29/19 02:30:00 AM,81260,14.230,,
352,07/29/19 02:45:00 AM,81247,14.230,,
353,07/29/19 03:00:00 AM,81260,14.230,,
354,07/29/19 03:15:00 AM,81247,14.230,,
355,07/29/19 03:30:00 AM,81273,14.230,,
356,07/29/19 03:45:00 AM,81260,14.230,,
357,07/29/19 04:00:00 AM,81273,14.230,,
358,07/29/19 04:15:00 AM,81286,14.230,,
359,07/29/19 04:30:00 AM,81312,14.230,,
360,07/29/19 04:45:00 AM,81299,14.230,,
361,07/29/19 05:00:00 AM,81312,14.230,,
362,07/29/19 05:15:00 AM,81325,14.230,,
363,07/29/19 05:30:00 AM,81325,14.230,,
364,07/29/19 05:45:00 AM,81351,14.230,,
365,07/29/19 06:00:00 AM,81377,14.230,,
366,07/29/19 06:15:00 AM,81364,14.230,,
367,07/29/19 06:30:00 AM,81390,14.230,,
368,07/29/19 06:45:00 AM,81390,14.230,,
369,07/29/19 07:00:00 AM,81429,14.230,,
370,07/29/19 07:15:00 AM,81442,14.230,,
371,07/29/19 07:30:00 AM,81455,14.230,,
372,07/29/19 07:45:00 AM,81481,14.230,,
373,07/29/19 08:00:00 AM,81481,14.230,,
374,07/29/19 08:15:00 AM,81494,14.230,,
375,07/29/19 08:30:00 AM,81481,14.230,,
376,07/29/19 08:45:00 AM,81494,14.230,,
377,07/29/19 09:00:00 AM,81494,14.230,,
378,07/29/19 09:15:00 AM,81508,14.230,,
379,07/29/19 09:30:00 AM,81508,14.230,,
380,07/29/19 09:45:00 AM,81494,14.230,,
381,07/29/19 10:00:00 AM,81508,14.230,,
382,07/29/19 10:15:00 AM,81534,14.230,,
383,07/29/19 10:30:00 AM,81547,14.230,,
384,07/29/19 10:45:00 AM,81560,14.230,,
385,07/29/19 11:00:00 AM,81547,14.230,,
386,07/29/19 11:15:00 AM,81560,14.230,,
387,07/29/19 11:30:00 AM,81534,14.230,,
388,07/29/19 11:45:00 AM,81534,14.230,,
389,07/29/19 12:00:00 PM,81521,14.230,,
390,07/29/19 12:15:00 PM,81481,14.230,,
391,07/29/19 12:30:00 PM,81468,14.230,,
392,07/29/19 12:45:00 PM,81455,14.230,,
393,07/29/19 01:00:00 PM,81442,14.230,,
394,07/29/19 01:15:00 PM,81429,14.230,,
395,07/29/19 01:30:00 PM,81416,14.230,,
396,07/29/19 01:45:00 PM,81403,14.230,,
397,07/29/19 02:00:00 PM,81390,14.230,,
398,07/29/19 02:15:00 PM,81390,14.230,,
399,07/29/19 02:30:00 PM,81390,14.230,,
400,07/29/19 02:45:00 PM,81377,14.230,,
401,07/29/19 03:00:00 PM,81338,14.230,,
402,07/29/19 03:15:00 PM,81325,14.230,,
403,07/29/19 03:30:00 PM,81286,14.230,,
404,07/29/19 03:45:00 PM,81286,14.230,,
405,07/29/19 04:00:00 PM,81260,14.230,,
406,07/29/19 04:15:00 PM,81221,14.230,,
407,07/29/19 04:30:00 PM,81221,14.230,,
408,07/29/19 04:45:00 PM,81208,14.230,,
409,07/29/19 05:00:00 PM,81208,14.230,,
410,07/29/19 05:15:00 PM,81182,14.230,,
411,07/29/19 05:30:00 PM,81156,14.230,,
412,07/29/19 05:45:00 PM,81142,14.230,,
413,07/29/19 06:00:00 PM,81129,14.230,,
414,07/29/19 06:15:00 PM,81116,14.230,,
415,07/29/19 06:30:00 PM,81103,14.230,,
416,07/29/19 06:45:00 PM,81092,14.325,,
417,07/29/19 07:00:00 PM,81090,14.230,,
418,07/29/19 07:15:00 PM,81092,14.325,,
419,07/29/19 07:30:00 PM,81105,14.325,,
420,07/29/19 07:45:00 PM,81079,14.325,,
421,07/29/19 08:00:00 PM,81118,14.325,,
