"Plot Title: UpJaramillo1"
"#","Date Time, GMT+00:00","Abs Pres, Pa (LGR S/N: 1059642, SEN S/N: 1059642)","Temp, °C (LGR S/N: 1059642, SEN S/N: 1059642)","Coupler Detached (LGR S/N: 1059642)","Coupler Attached (LGR S/N: 1059642)","Stopped (LGR S/N: 1059642)","End Of File (LGR S/N: 1059642)"
2254,11/29/11 09:30:00 PM,73728,3.893,,,,
2255,11/29/11 10:00:00 PM,73701,3.893,,,,
2256,11/29/11 10:30:00 PM,73714,3.998,,,,
2257,11/29/11 11:00:00 PM,73728,3.998,,,,
2258,11/29/11 11:30:00 PM,73755,3.998,,,,
2259,11/30/11 12:00:00 AM,73755,3.998,,,,
2260,11/30/11 12:30:00 AM,73755,3.998,,,,
2261,11/30/11 01:00:00 AM,73783,3.998,,,,
2262,11/30/11 01:30:00 AM,73824,3.998,,,,
2263,11/30/11 02:00:00 AM,73851,3.998,,,,
2264,11/30/11 02:30:00 AM,73865,3.998,,,,
2265,11/30/11 03:00:00 AM,73879,3.998,,,,
2266,11/30/11 03:30:00 AM,73879,3.893,,,,
2267,11/30/11 04:00:00 AM,73865,3.893,,,,
2268,11/30/11 04:30:00 AM,73852,3.893,,,,
2269,11/30/11 05:00:00 AM,73824,3.893,,,,
2270,11/30/11 05:30:00 AM,73811,3.893,,,,
2271,11/30/11 06:00:00 AM,73783,3.893,,,,
2272,11/30/11 06:30:00 AM,73783,3.893,,,,
2273,11/30/11 07:00:00 AM,73728,3.893,,,,
2274,11/30/11 07:30:00 AM,73728,3.893,,,,
2275,11/30/11 08:00:00 AM,73701,3.893,,,,
2276,11/30/11 08:30:00 AM,73674,3.893,,,,
2277,11/30/11 09:00:00 AM,73660,3.893,,,,
2278,11/30/11 09:30:00 AM,73646,3.893,,,,
2279,11/30/11 10:00:00 AM,73619,3.893,,,,
2280,11/30/11 10:30:00 AM,73591,3.893,,,,
2281,11/30/11 11:00:00 AM,73550,3.893,,,,
2282,11/30/11 11:30:00 AM,73537,3.893,,,,
2283,11/30/11 12:00:00 PM,73523,3.893,,,,
2284,11/30/11 12:30:00 PM,73523,3.893,,,,
2285,11/30/11 01:00:00 PM,73495,3.893,,,,
2286,11/30/11 01:30:00 PM,73495,3.893,,,,
2287,11/30/11 02:00:00 PM,73468,3.893,,,,
2288,11/30/11 02:30:00 PM,73454,3.893,,,,
2289,11/30/11 03:00:00 PM,73441,3.893,,,,
2290,11/30/11 03:30:00 PM,73454,3.893,,,,
2291,11/30/11 04:00:00 PM,73413,3.893,,,,
2292,11/30/11 04:30:00 PM,73373,3.788,,,,
2293,11/30/11 05:00:00 PM,73345,3.788,,,,
2294,11/30/11 05:30:00 PM,73304,3.893,,,,
2295,11/30/11 06:00:00 PM,73235,3.893,,,,
2296,11/30/11 06:30:00 PM,73180,3.893,,,,
2297,11/30/11 07:00:00 PM,73126,3.893,,,,
2298,11/30/11 07:30:00 PM,73071,3.893,,,,
2299,11/30/11 08:00:00 PM,73030,3.893,,,,
2300,11/30/11 08:30:00 PM,72989,3.893,,,,
2301,11/30/11 09:00:00 PM,72948,3.893,,,,
2302,11/30/11 09:30:00 PM,72920,3.893,,,,
2303,11/30/11 10:00:00 PM,72920,3.893,,,,
2304,11/30/11 10:30:00 PM,72879,3.893,,,,
2305,11/30/11 11:00:00 PM,72879,3.893,,,,
2306,11/30/11 11:30:00 PM,72852,3.893,,,,
2307,12/01/11 12:00:00 AM,72852,3.893,,,,
2308,12/01/11 12:30:00 AM,72838,3.893,,,,
2309,12/01/11 01:00:00 AM,72838,3.893,,,,
2310,12/01/11 01:30:00 AM,72824,3.893,,,,
2311,12/01/11 02:00:00 AM,72811,3.893,,,,
2312,12/01/11 02:30:00 AM,72797,3.893,,,,
2313,12/01/11 03:00:00 AM,72797,3.893,,,,
2314,12/01/11 03:30:00 AM,72811,3.893,,,,
2315,12/01/11 04:00:00 AM,72797,3.893,,,,
2316,12/01/11 04:30:00 AM,72811,3.893,,,,
2317,12/01/11 05:00:00 AM,72824,3.893,,,,
2318,12/01/11 05:30:00 AM,72811,3.893,,,,
2319,12/01/11 06:00:00 AM,72811,3.893,,,,
2320,12/01/11 06:30:00 AM,72811,3.893,,,,
2321,12/01/11 07:00:00 AM,72783,3.893,,,,
2322,12/01/11 07:30:00 AM,72783,3.893,,,,
2323,12/01/11 08:00:00 AM,72770,3.893,,,,
2324,12/01/11 08:30:00 AM,72770,3.788,,,,
2325,12/01/11 09:00:00 AM,72797,3.788,,,,
2326,12/01/11 09:30:00 AM,72797,3.788,,,,
2327,12/01/11 10:00:00 AM,72784,3.788,,,,
2328,12/01/11 10:30:00 AM,72784,3.788,,,,
2329,12/01/11 11:00:00 AM,72784,3.788,,,,
2330,12/01/11 11:30:00 AM,72756,3.788,,,,
2331,12/01/11 12:00:00 PM,72797,3.788,,,,
2332,12/01/11 12:30:00 PM,72797,3.788,,,,
2333,12/01/11 01:00:00 PM,72825,3.788,,,,
2334,12/01/11 01:30:00 PM,72825,3.788,,,,
2335,12/01/11 02:00:00 PM,72880,3.788,,,,
2336,12/01/11 02:30:00 PM,72880,3.788,,,,
2337,12/01/11 03:00:00 PM,72893,3.788,,,,
2338,12/01/11 03:30:00 PM,72907,3.788,,,,
2339,12/01/11 04:00:00 PM,72975,3.788,,,,
2340,12/01/11 04:30:00 PM,72989,3.788,,,,
2341,12/01/11 05:00:00 PM,73003,3.788,,,,
2342,12/01/11 05:30:00 PM,73017,3.788,,,,
2343,12/01/11 06:00:00 PM,73003,3.788,,,,
2344,12/01/11 06:30:00 PM,72948,3.788,,,,
2345,12/01/11 07:00:00 PM,72934,3.788,,,,
2346,12/01/11 07:30:00 PM,72921,3.788,,,,
2347,12/01/11 08:00:00 PM,72893,3.788,,,,
2348,12/01/11 08:30:00 PM,72893,3.788,,,,
2349,12/01/11 09:00:00 PM,72893,3.788,,,,
2350,12/01/11 09:30:00 PM,72921,3.788,,,,
2351,12/01/11 10:00:00 PM,72975,3.788,,,,
2352,12/01/11 10:30:00 PM,73030,3.788,,,,
2353,12/01/11 11:00:00 PM,73071,3.788,,,,
2354,12/01/11 11:30:00 PM,73112,3.788,,,,
2355,12/02/11 12:00:00 AM,73153,3.788,,,,
2356,12/02/11 12:30:00 AM,73195,3.788,,,,
2357,12/02/11 01:00:00 AM,73236,3.788,,,,
2358,12/02/11 01:30:00 AM,73277,3.788,,,,
2359,12/02/11 02:00:00 AM,73290,3.788,,,,
2360,12/02/11 02:30:00 AM,73318,3.788,,,,
2361,12/02/11 03:00:00 AM,73318,3.788,,,,
2362,12/02/11 03:30:00 AM,73345,3.788,,,,
2363,12/02/11 04:00:00 AM,73373,3.788,,,,
2364,12/02/11 04:30:00 AM,73359,3.788,,,,
2365,12/02/11 05:00:00 AM,73386,3.788,,,,
2366,12/02/11 05:30:00 AM,73386,3.788,,,,
2367,12/02/11 06:00:00 AM,73400,3.788,,,,
2368,12/02/11 06:30:00 AM,73373,3.788,,,,
2369,12/02/11 07:00:00 AM,73345,3.788,,,,
2370,12/02/11 07:30:00 AM,73318,3.788,,,,
2371,12/02/11 08:00:00 AM,73277,3.788,,,,
2372,12/02/11 08:30:00 AM,73291,3.683,,,,
2373,12/02/11 09:00:00 AM,73277,3.683,,,,
2374,12/02/11 09:30:00 AM,73277,3.683,,,,
2375,12/02/11 10:00:00 AM,73250,3.683,,,,
2376,12/02/11 10:30:00 AM,73236,3.683,,,,
2377,12/02/11 11:00:00 AM,73236,3.683,,,,
2378,12/02/11 11:30:00 AM,73222,3.683,,,,
2379,12/02/11 12:00:00 PM,73209,3.683,,,,
2380,12/02/11 12:30:00 PM,73181,3.683,,,,
2381,12/02/11 01:00:00 PM,73168,3.683,,,,
2382,12/02/11 01:30:00 PM,73181,3.683,,,,
2383,12/02/11 02:00:00 PM,73181,3.683,,,,
2384,12/02/11 02:30:00 PM,73168,3.683,,,,
2385,12/02/11 03:00:00 PM,73140,3.683,,,,
2386,12/02/11 03:30:00 PM,73099,3.683,,,,
2387,12/02/11 04:00:00 PM,73085,3.683,,,,
2388,12/02/11 04:30:00 PM,73085,3.683,,,,
2389,12/02/11 05:00:00 PM,73085,3.683,,,,
2390,12/02/11 05:30:00 PM,73058,3.683,,,,
2391,12/02/11 06:00:00 PM,73017,3.683,,,,
2392,12/02/11 06:30:00 PM,72962,3.683,,,,
2393,12/02/11 07:00:00 PM,72907,3.683,,,,
2394,12/02/11 07:30:00 PM,72825,3.683,,,,
2395,12/02/11 08:00:00 PM,72729,3.683,,,,
2396,12/02/11 08:30:00 PM,72702,3.683,,,,
2397,12/02/11 09:00:00 PM,72688,3.683,,,,
2398,12/02/11 09:30:00 PM,72675,3.683,,,,
2399,12/02/11 10:00:00 PM,72647,3.683,,,,
2400,12/02/11 10:30:00 PM,72620,3.683,,,,
2401,12/02/11 11:00:00 PM,72661,3.683,,,,
2402,12/02/11 11:30:00 PM,72647,3.683,,,,
2403,12/03/11 12:00:00 AM,72606,3.683,,,,
2404,12/03/11 12:30:00 AM,72620,3.683,,,,
2405,12/03/11 01:00:00 AM,72620,3.683,,,,
2406,12/03/11 01:30:00 AM,72606,3.683,,,,
2407,12/03/11 02:00:00 AM,72592,3.683,,,,
2408,12/03/11 02:30:00 AM,72579,3.683,,,,
2409,12/03/11 03:00:00 AM,72565,3.683,,,,
2410,12/03/11 03:30:00 AM,72538,3.683,,,,
2411,12/03/11 04:00:00 AM,72524,3.683,,,,
2412,12/03/11 04:30:00 AM,72510,3.683,,,,
2413,12/03/11 05:00:00 AM,72483,3.683,,,,
2414,12/03/11 05:30:00 AM,72428,3.683,,,,
2415,12/03/11 06:00:00 AM,72401,3.683,,,,
2416,12/03/11 06:30:00 AM,72360,3.683,,,,
2417,12/03/11 07:00:00 AM,72346,3.683,,,,
2418,12/03/11 07:30:00 AM,72291,3.683,,,,
2419,12/03/11 08:00:00 AM,72250,3.683,,,,
2420,12/03/11 08:30:00 AM,72236,3.683,,,,
2421,12/03/11 09:00:00 AM,72264,3.683,,,,
2422,12/03/11 09:30:00 AM,72223,3.578,,,,
2423,12/03/11 10:00:00 AM,72251,3.578,,,,
2424,12/03/11 10:30:00 AM,72264,3.578,,,,
2425,12/03/11 11:00:00 AM,72264,3.578,,,,
2426,12/03/11 11:30:00 AM,72251,3.578,,,,
2427,12/03/11 12:00:00 PM,72251,3.578,,,,
2428,12/03/11 12:30:00 PM,72264,3.578,,,,
2429,12/03/11 01:00:00 PM,72292,3.578,,,,
2430,12/03/11 01:30:00 PM,72319,3.578,,,,
2431,12/03/11 02:00:00 PM,72360,3.578,,,,
2432,12/03/11 02:30:00 PM,72387,3.578,,,,
2433,12/03/11 03:00:00 PM,72429,3.578,,,,
2434,12/03/11 03:30:00 PM,72470,3.578,,,,
2435,12/03/11 04:00:00 PM,72511,3.578,,,,
2436,12/03/11 04:30:00 PM,72552,3.578,,,,
2437,12/03/11 05:00:00 PM,72565,3.578,,,,
2438,12/03/11 05:30:00 PM,72579,3.578,,,,
2439,12/03/11 06:00:00 PM,72593,3.578,,,,
2440,12/03/11 06:30:00 PM,72565,3.578,,,,
2441,12/03/11 07:00:00 PM,72565,3.578,,,,
2442,12/03/11 07:30:00 PM,72565,3.578,,,,
2443,12/03/11 08:00:00 PM,72593,3.578,,,,
2444,12/03/11 08:30:00 PM,72593,3.578,,,,
2445,12/03/11 09:00:00 PM,72607,3.578,,,,
2446,12/03/11 09:30:00 PM,72579,3.578,,,,
2447,12/03/11 10:00:00 PM,72620,3.578,,,,
2448,12/03/11 10:30:00 PM,72648,3.578,,,,
2449,12/03/11 11:00:00 PM,72675,3.578,,,,
2450,12/03/11 11:30:00 PM,72702,3.578,,,,
2451,12/04/11 12:00:00 AM,72730,3.578,,,,
2452,12/04/11 12:30:00 AM,72771,3.578,,,,
2453,12/04/11 01:00:00 AM,72785,3.578,,,,
2454,12/04/11 01:30:00 AM,72812,3.578,,,,
2455,12/04/11 02:00:00 AM,72812,3.578,,,,
2456,12/04/11 02:30:00 AM,72839,3.578,,,,
2457,12/04/11 03:00:00 AM,72867,3.578,,,,
2458,12/04/11 03:30:00 AM,72908,3.578,,,,
2459,12/04/11 04:00:00 AM,72880,3.578,,,,
2460,12/04/11 04:30:00 AM,72894,3.578,,,,
2461,12/04/11 05:00:00 AM,72922,3.578,,,,
2462,12/04/11 05:30:00 AM,72908,3.578,,,,
2463,12/04/11 06:00:00 AM,72908,3.578,,,,
2464,12/04/11 06:30:00 AM,72894,3.578,,,,
2465,12/04/11 07:00:00 AM,72867,3.578,,,,
2466,12/04/11 07:30:00 AM,72867,3.578,,,,
2467,12/04/11 08:00:00 AM,72867,3.578,,,,
2468,12/04/11 08:30:00 AM,72867,3.578,,,,
2469,12/04/11 09:00:00 AM,72853,3.578,,,,
2470,12/04/11 09:30:00 AM,72853,3.578,,,,
2471,12/04/11 10:00:00 AM,72826,3.578,,,,
2472,12/04/11 10:30:00 AM,72812,3.578,,,,
2473,12/04/11 11:00:00 AM,72785,3.578,,,,
2474,12/04/11 11:30:00 AM,72785,3.578,,,,
2475,12/04/11 12:00:00 PM,72771,3.578,,,,
2476,12/04/11 12:30:00 PM,72771,3.578,,,,
2477,12/04/11 01:00:00 PM,72785,3.578,,,,
2478,12/04/11 01:30:00 PM,72798,3.578,,,,
2479,12/04/11 02:00:00 PM,72812,3.578,,,,
2480,12/04/11 02:30:00 PM,72826,3.578,,,,
2481,12/04/11 03:00:00 PM,72839,3.578,,,,
2482,12/04/11 03:30:00 PM,72812,3.578,,,,
2483,12/04/11 04:00:00 PM,72826,3.578,,,,
2484,12/04/11 04:30:00 PM,72798,3.578,,,,
2485,12/04/11 05:00:00 PM,72785,3.578,,,,
2486,12/04/11 05:30:00 PM,72785,3.578,,,,
2487,12/04/11 06:00:00 PM,72743,3.578,,,,
2488,12/04/11 06:30:00 PM,72702,3.578,,,,
2489,12/04/11 07:00:00 PM,72675,3.578,,,,
2490,12/04/11 07:30:00 PM,72634,3.578,,,,
2491,12/04/11 08:00:00 PM,72593,3.578,,,,
2492,12/04/11 08:30:00 PM,72593,3.578,,,,
2493,12/04/11 09:00:00 PM,72579,3.578,,,,
2494,12/04/11 09:30:00 PM,72552,3.578,,,,
2495,12/04/11 10:00:00 PM,72565,3.578,,,,
2496,12/04/11 10:30:00 PM,72565,3.578,,,,
2497,12/04/11 11:00:00 PM,72565,3.578,,,,
2498,12/04/11 11:30:00 PM,72593,3.578,,,,
2499,12/05/11 12:00:00 AM,72579,3.578,,,,
2500,12/05/11 12:30:00 AM,72593,3.578,,,,
2501,12/05/11 01:00:00 AM,72607,3.578,,,,
2502,12/05/11 01:30:00 AM,72620,3.578,,,,
2503,12/05/11 02:00:00 AM,72634,3.578,,,,
2504,12/05/11 02:30:00 AM,72634,3.578,,,,
2505,12/05/11 03:00:00 AM,72648,3.578,,,,
2506,12/05/11 03:30:00 AM,72661,3.578,,,,
2507,12/05/11 04:00:00 AM,72648,3.578,,,,
2508,12/05/11 04:30:00 AM,72634,3.578,,,,
2509,12/05/11 05:00:00 AM,72661,3.578,,,,
2510,12/05/11 05:30:00 AM,72661,3.578,,,,
2511,12/05/11 06:00:00 AM,72661,3.578,,,,
2512,12/05/11 06:30:00 AM,72661,3.578,,,,
2513,12/05/11 07:00:00 AM,72689,3.578,,,,
2514,12/05/11 07:30:00 AM,72661,3.578,,,,
2515,12/05/11 08:00:00 AM,72662,3.472,,,,
2516,12/05/11 08:30:00 AM,72689,3.578,,,,
2517,12/05/11 09:00:00 AM,72702,3.578,,,,
2518,12/05/11 09:30:00 AM,72702,3.578,,,,
2519,12/05/11 10:00:00 AM,72717,3.472,,,,
2520,12/05/11 10:30:00 AM,72717,3.472,,,,
2521,12/05/11 11:00:00 AM,72717,3.472,,,,
2522,12/05/11 11:30:00 AM,72717,3.472,,,,
2523,12/05/11 12:00:00 PM,72730,3.472,,,,
2524,12/05/11 12:30:00 PM,72758,3.472,,,,
2525,12/05/11 01:00:00 PM,72785,3.472,,,,
2526,12/05/11 01:30:00 PM,72785,3.472,,,,
2527,12/05/11 02:00:00 PM,72799,3.472,,,,
2528,12/05/11 02:30:00 PM,72867,3.472,,,,
2529,12/05/11 03:00:00 PM,72881,3.472,,,,
2530,12/05/11 03:30:00 PM,72895,3.472,,,,
2531,12/05/11 04:00:00 PM,72908,3.472,,,,
2532,12/05/11 04:30:00 PM,72949,3.472,,,,
2533,12/05/11 05:00:00 PM,72963,3.472,,,,
2534,12/05/11 05:30:00 PM,72949,3.472,,,,
2535,12/05/11 06:00:00 PM,72922,3.472,,,,
2536,12/05/11 06:30:00 PM,72908,3.472,,,,
2537,12/05/11 07:00:00 PM,72867,3.472,,,,
2538,12/05/11 07:30:00 PM,72853,3.472,,,,
2539,12/05/11 08:00:00 PM,72840,3.472,,,,
2540,12/05/11 08:30:00 PM,72840,3.472,,,,
2541,12/05/11 09:00:00 PM,72812,3.472,,,,
2542,12/05/11 09:30:00 PM,72812,3.472,,,,
2543,12/05/11 10:00:00 PM,72812,3.472,,,,
2544,12/05/11 10:30:00 PM,72840,3.472,,,,
2545,12/05/11 11:00:00 PM,72867,3.472,,,,
2546,12/05/11 11:30:00 PM,72895,3.472,,,,
2547,12/06/11 12:00:00 AM,72881,3.472,,,,
2548,12/06/11 12:30:00 AM,72922,3.472,,,,
2549,12/06/11 01:00:00 AM,72936,3.472,,,,
2550,12/06/11 01:30:00 AM,72949,3.472,,,,
2551,12/06/11 02:00:00 AM,72963,3.472,,,,
2552,12/06/11 02:30:00 AM,72963,3.472,,,,
2553,12/06/11 03:00:00 AM,72990,3.472,,,,
2554,12/06/11 03:30:00 AM,73004,3.472,,,,
2555,12/06/11 04:00:00 AM,73018,3.472,,,,
2556,12/06/11 04:30:00 AM,73004,3.472,,,,
2557,12/06/11 05:00:00 AM,73004,3.472,,,,
2558,12/06/11 05:30:00 AM,72990,3.472,,,,
2559,12/06/11 06:00:00 AM,72990,3.472,,,,
2560,12/06/11 06:30:00 AM,72990,3.472,,,,
2561,12/06/11 07:00:00 AM,72963,3.472,,,,
2562,12/06/11 07:30:00 AM,72949,3.472,,,,
2563,12/06/11 08:00:00 AM,72922,3.472,,,,
2564,12/06/11 08:30:00 AM,72922,3.472,,,,
2565,12/06/11 09:00:00 AM,72949,3.472,,,,
2566,12/06/11 09:30:00 AM,72936,3.472,,,,
2567,12/06/11 10:00:00 AM,72922,3.472,,,,
2568,12/06/11 10:30:00 AM,72895,3.472,,,,
2569,12/06/11 11:00:00 AM,72895,3.472,,,,
2570,12/06/11 11:30:00 AM,72867,3.472,,,,
2571,12/06/11 12:00:00 PM,72881,3.472,,,,
2572,12/06/11 12:30:00 PM,72895,3.472,,,,
2573,12/06/11 01:00:00 PM,72895,3.472,,,,
2574,12/06/11 01:30:00 PM,72908,3.472,,,,
2575,12/06/11 02:00:00 PM,72908,3.472,,,,
2576,12/06/11 02:30:00 PM,72922,3.472,,,,
2577,12/06/11 03:00:00 PM,72949,3.472,,,,
2578,12/06/11 03:30:00 PM,72936,3.472,,,,
2579,12/06/11 04:00:00 PM,72949,3.472,,,,
2580,12/06/11 04:30:00 PM,72990,3.472,,,,
2581,12/06/11 05:00:00 PM,73018,3.472,,,,
2582,12/06/11 05:30:00 PM,73018,3.472,,,,
2583,12/06/11 06:00:00 PM,73018,3.472,,,,
2584,12/06/11 06:30:00 PM,73018,3.472,,,,
2585,12/06/11 07:00:00 PM,72990,3.472,,,,
2586,12/06/11 07:30:00 PM,72977,3.472,,,,
2587,12/06/11 08:00:00 PM,72977,3.472,,,,
2588,12/06/11 08:30:00 PM,72949,3.472,,,,
2589,12/06/11 09:00:00 PM,72963,3.472,,,,
2590,12/06/11 09:30:00 PM,72963,3.472,,,,
2591,12/06/11 10:00:00 PM,72990,3.472,,,,
2592,12/06/11 10:30:00 PM,73018,3.472,,,,
2593,12/06/11 11:00:00 PM,73059,3.472,,,,
2594,12/06/11 11:30:00 PM,73127,3.472,,,,
2595,12/07/11 12:00:00 AM,73141,3.472,,,,
2596,12/07/11 12:30:00 AM,73182,3.472,,,,
2597,12/07/11 01:00:00 AM,73196,3.472,,,,
2598,12/07/11 01:30:00 AM,73237,3.472,,,,
2599,12/07/11 02:00:00 AM,73278,3.472,,,,
2600,12/07/11 02:30:00 AM,73319,3.472,,,,
2601,12/07/11 03:00:00 AM,73319,3.472,,,,
2602,12/07/11 03:30:00 AM,73319,3.472,,,,
2603,12/07/11 04:00:00 AM,73333,3.472,,,,
2604,12/07/11 04:30:00 AM,73360,3.472,,,,
2605,12/07/11 05:00:00 AM,73374,3.472,,,,
2606,12/07/11 05:30:00 AM,73388,3.472,,,,
2607,12/07/11 06:00:00 AM,73401,3.472,,,,
2608,12/07/11 06:30:00 AM,73401,3.472,,,,
2609,12/07/11 07:00:00 AM,73429,3.472,,,,
2610,12/07/11 07:30:00 AM,73415,3.472,,,,
2611,12/07/11 08:00:00 AM,73388,3.472,,,,
2612,12/07/11 08:30:00 AM,73361,3.367,,,,
2613,12/07/11 09:00:00 AM,73388,3.367,,,,
2614,12/07/11 09:30:00 AM,73415,3.367,,,,
2615,12/07/11 10:00:00 AM,73429,3.367,,,,
2616,12/07/11 10:30:00 AM,73457,3.367,,,,
2617,12/07/11 11:00:00 AM,73470,3.367,,,,
2618,12/07/11 11:30:00 AM,73470,3.367,,,,
2619,12/07/11 12:00:00 PM,73470,3.367,,,,
2620,12/07/11 12:30:00 PM,73498,3.367,,,,
2621,12/07/11 01:00:00 PM,73511,3.367,,,,
2622,12/07/11 01:30:00 PM,73511,3.367,,,,
2623,12/07/11 02:00:00 PM,73498,3.367,,,,
2624,12/07/11 02:30:00 PM,73511,3.367,,,,
2625,12/07/11 03:00:00 PM,73539,3.367,,,,
2626,12/07/11 03:30:00 PM,73552,3.367,,,,
2627,12/07/11 04:00:00 PM,73525,3.367,,,,
2628,12/07/11 04:30:00 PM,73539,3.367,,,,
2629,12/07/11 05:00:00 PM,73539,3.367,,,,
2630,12/07/11 05:30:00 PM,73511,3.367,,,,
2631,12/07/11 06:00:00 PM,73470,3.367,,,,
2632,12/07/11 06:30:00 PM,73429,3.367,,,,
2633,12/07/11 07:00:00 PM,73374,3.367,,,,
2634,12/07/11 07:30:00 PM,73333,3.367,,,,
2635,12/07/11 08:00:00 PM,73306,3.367,,,,
2636,12/07/11 08:30:00 PM,73278,3.367,,,,
2637,12/07/11 09:00:00 PM,73265,3.367,,,,
2638,12/07/11 09:30:00 PM,73237,3.367,,,,
2639,12/07/11 10:00:00 PM,73265,3.367,,,,
2640,12/07/11 10:30:00 PM,73251,3.367,,,,
2641,12/07/11 11:00:00 PM,73265,3.367,,,,
2642,12/07/11 11:30:00 PM,73265,3.367,,,,
2643,12/08/11 12:00:00 AM,73251,3.367,,,,
2644,12/08/11 12:30:00 AM,73278,3.367,,,,
2645,12/08/11 01:00:00 AM,73278,3.367,,,,
2646,12/08/11 01:30:00 AM,73278,3.367,,,,
2647,12/08/11 02:00:00 AM,73265,3.367,,,,
2648,12/08/11 02:30:00 AM,73265,3.367,,,,
2649,12/08/11 03:00:00 AM,73265,3.367,,,,
2650,12/08/11 03:30:00 AM,73251,3.367,,,,
2651,12/08/11 04:00:00 AM,73251,3.367,,,,
2652,12/08/11 04:30:00 AM,73224,3.367,,,,
2653,12/08/11 05:00:00 AM,73210,3.367,,,,
2654,12/08/11 05:30:00 AM,73196,3.367,,,,
2655,12/08/11 06:00:00 AM,73169,3.367,,,,
2656,12/08/11 06:30:00 AM,73169,3.367,,,,
2657,12/08/11 07:00:00 AM,73142,3.367,,,,
2658,12/08/11 07:30:00 AM,73114,3.367,,,,
2659,12/08/11 08:00:00 AM,73114,3.367,,,,
2660,12/08/11 08:30:00 AM,73073,3.367,,,,
2661,12/08/11 09:00:00 AM,73073,3.367,,,,
2662,12/08/11 09:30:00 AM,73046,3.367,,,,
2663,12/08/11 10:00:00 AM,73032,3.367,,,,
2664,12/08/11 10:30:00 AM,73032,3.367,,,,
2665,12/08/11 11:00:00 AM,73018,3.367,,,,
2666,12/08/11 11:30:00 AM,73018,3.367,,,,
2667,12/08/11 12:00:00 PM,73005,3.367,,,,
2668,12/08/11 12:30:00 PM,73018,3.367,,,,
2669,12/08/11 01:00:00 PM,73018,3.367,,,,
2670,12/08/11 01:30:00 PM,73059,3.367,,,,
2671,12/08/11 02:00:00 PM,73073,3.367,,,,
2672,12/08/11 02:30:00 PM,73087,3.367,,,,
2673,12/08/11 03:00:00 PM,73073,3.367,,,,
2674,12/08/11 03:30:00 PM,73087,3.367,,,,
2675,12/08/11 04:00:00 PM,73114,3.367,,,,
2676,12/08/11 04:30:00 PM,73114,3.367,,,,
2677,12/08/11 05:00:00 PM,73100,3.367,,,,
2678,12/08/11 05:30:00 PM,73087,3.261,,,,
2679,12/08/11 06:00:00 PM,73059,3.367,,,,
2680,12/08/11 06:30:00 PM,73046,3.261,,,,
2681,12/08/11 07:00:00 PM,73019,3.261,,,,
2682,12/08/11 07:30:00 PM,73005,3.261,,,,
2683,12/08/11 08:00:00 PM,72991,3.367,,,,
2684,12/08/11 08:30:00 PM,72991,3.261,,,,
2685,12/08/11 09:00:00 PM,72978,3.261,,,,
2686,12/08/11 09:30:00 PM,72978,3.261,,,,
2687,12/08/11 10:00:00 PM,72991,3.261,,,,
2688,12/08/11 10:30:00 PM,73019,3.261,,,,
2689,12/08/11 11:00:00 PM,73019,3.261,,,,
2690,12/08/11 11:30:00 PM,73046,3.261,,,,
2691,12/09/11 12:00:00 AM,73073,3.261,,,,
2692,12/09/11 12:30:00 AM,73115,3.261,,,,
2693,12/09/11 01:00:00 AM,73115,3.261,,,,
2694,12/09/11 01:30:00 AM,73128,3.367,,,,
2695,12/09/11 02:00:00 AM,73156,3.261,,,,
2696,12/09/11 02:30:00 AM,73183,3.261,,,,
2697,12/09/11 03:00:00 AM,73197,3.261,,,,
2698,12/09/11 03:30:00 AM,73197,3.261,,,,
2699,12/09/11 04:00:00 AM,73197,3.261,,,,
2700,12/09/11 04:30:00 AM,73210,3.261,,,,
2701,12/09/11 05:00:00 AM,73224,3.261,,,,
2702,12/09/11 05:30:00 AM,73224,3.261,,,,
2703,12/09/11 06:00:00 AM,73238,3.261,,,,
2704,12/09/11 06:30:00 AM,73238,3.261,,,,
2705,12/09/11 07:00:00 AM,73252,3.261,,,,
2706,12/09/11 07:30:00 AM,73238,3.261,,,,
2707,12/09/11 08:00:00 AM,73252,3.261,,,,
2708,12/09/11 08:30:00 AM,73252,3.261,,,,
2709,12/09/11 09:00:00 AM,73252,3.261,,,,
2710,12/09/11 09:30:00 AM,73265,3.261,,,,
2711,12/09/11 10:00:00 AM,73265,3.261,,,,
2712,12/09/11 10:30:00 AM,73265,3.261,,,,
2713,12/09/11 11:00:00 AM,73238,3.261,,,,
2714,12/09/11 11:30:00 AM,73238,3.261,,,,
2715,12/09/11 12:00:00 PM,73252,3.261,,,,
2716,12/09/11 12:30:00 PM,73265,3.261,,,,
2717,12/09/11 01:00:00 PM,73306,3.261,,,,
2718,12/09/11 01:30:00 PM,73347,3.261,,,,
2719,12/09/11 02:00:00 PM,73361,3.261,,,,
2720,12/09/11 02:30:00 PM,73388,3.261,,,,
2721,12/09/11 03:00:00 PM,73416,3.261,,,,
2722,12/09/11 03:30:00 PM,73430,3.261,,,,
2723,12/09/11 04:00:00 PM,73457,3.261,,,,
2724,12/09/11 04:30:00 PM,73498,3.261,,,,
2725,12/09/11 05:00:00 PM,73498,3.261,,,,
2726,12/09/11 05:30:00 PM,73525,3.261,,,,
2727,12/09/11 06:00:00 PM,73512,3.261,,,,
2728,12/09/11 06:30:00 PM,73484,3.261,,,,
2729,12/09/11 07:00:00 PM,73457,3.261,,,,
