"Plot Title: RSAWI20170518"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1126761, SEN S/N: 1126761)","Temp, °C (LGR S/N: 1126761, SEN S/N: 1126761)","Coupler Detached (LGR S/N: 1126761)","End Of File (LGR S/N: 1126761)"
205,05/18/17 11:33:24 AM,76437,10.063,,
206,05/18/17 11:33:25 AM,76430,9.768,,
207,05/18/17 11:33:26 AM,76441,9.571,,
208,05/18/17 11:33:27 AM,76469,9.373,,
209,05/18/17 11:33:28 AM,76450,9.275,,
210,05/18/17 11:33:29 AM,76428,9.077,,
211,05/18/17 11:33:30 AM,76440,8.879,,
212,05/18/17 11:33:31 AM,76451,8.680,,
213,05/18/17 11:33:32 AM,76449,8.581,,
214,05/18/17 11:33:33 AM,76416,8.581,,
215,05/18/17 11:33:34 AM,76423,8.879,,
216,05/18/17 11:33:35 AM,76412,9.077,,
217,05/18/17 11:33:36 AM,76434,9.275,,
218,05/18/17 11:33:37 AM,76403,9.373,,
219,05/18/17 11:33:38 AM,76389,9.472,,
220,05/18/17 11:33:39 AM,76392,9.571,,
221,05/18/17 11:33:40 AM,76378,9.669,,
222,05/18/17 11:33:41 AM,76378,9.669,,
223,05/18/17 11:33:42 AM,76397,9.768,,
224,05/18/17 11:33:43 AM,76399,9.866,,
225,05/18/17 11:33:44 AM,76432,9.866,,
226,05/18/17 11:33:45 AM,76484,9.965,,
227,05/18/17 11:33:46 AM,76517,9.965,,
228,05/18/17 11:33:47 AM,76595,9.768,,
229,05/18/17 11:33:48 AM,76623,9.571,,
230,05/18/17 11:33:49 AM,76620,9.472,,
231,05/18/17 11:33:50 AM,76632,9.275,,
232,05/18/17 11:33:51 AM,76645,9.176,,
233,05/18/17 11:33:52 AM,76657,8.978,,
234,05/18/17 11:33:53 AM,76668,8.779,,
235,05/18/17 11:33:54 AM,76732,8.680,,
236,05/18/17 11:33:55 AM,76743,8.481,,
237,05/18/17 11:33:56 AM,76757,8.382,,
238,05/18/17 11:33:57 AM,76792,8.481,,
239,05/18/17 11:33:58 AM,76814,8.680,,
240,05/18/17 11:33:59 AM,76786,8.879,,
241,05/18/17 11:34:00 AM,76775,9.077,,
242,05/18/17 11:34:01 AM,76730,9.275,,
243,05/18/17 11:34:02 AM,76700,9.373,,
244,05/18/17 11:34:03 AM,76670,9.472,,
245,05/18/17 11:34:04 AM,76639,9.571,,
246,05/18/17 11:34:05 AM,76606,9.571,,
247,05/18/17 11:34:06 AM,76576,9.669,,
248,05/18/17 11:34:07 AM,76578,9.768,,
249,05/18/17 11:34:08 AM,76578,9.768,,
250,05/18/17 11:34:09 AM,76630,9.866,,
251,05/18/17 11:34:10 AM,76677,9.768,,
252,05/18/17 11:34:11 AM,76757,9.669,,
253,05/18/17 11:34:12 AM,76769,9.472,,
254,05/18/17 11:34:13 AM,76750,9.373,,
255,05/18/17 11:34:14 AM,76730,9.275,,
256,05/18/17 11:34:15 AM,76728,9.176,,
257,05/18/17 11:34:16 AM,76692,9.077,,
258,05/18/17 11:34:17 AM,76673,8.978,,
259,05/18/17 11:34:18 AM,76687,8.879,,
260,05/18/17 11:34:19 AM,76718,8.779,,
261,05/18/17 11:34:20 AM,76748,8.680,,
262,05/18/17 11:34:21 AM,76732,8.680,,
263,05/18/17 11:34:22 AM,76720,8.879,,
264,05/18/17 11:34:23 AM,76709,9.077,,
265,05/18/17 11:34:24 AM,76681,9.275,,
266,05/18/17 11:34:25 AM,76634,9.373,,
267,05/18/17 11:34:26 AM,76538,9.472,,
268,05/18/17 11:34:27 AM,76557,9.571,,
269,05/18/17 11:34:28 AM,76573,9.571,,
270,05/18/17 11:34:29 AM,76510,9.669,,
271,05/18/17 11:34:30 AM,76477,9.669,,
272,05/18/17 11:34:31 AM,76463,9.768,,
273,05/18/17 11:34:32 AM,76496,9.768,,
274,05/18/17 11:34:33 AM,76548,9.866,,
275,05/18/17 11:34:34 AM,76647,9.866,,
276,05/18/17 11:34:35 AM,76710,9.768,,
277,05/18/17 11:34:36 AM,76722,9.571,,
278,05/18/17 11:34:37 AM,76750,9.373,,
279,05/18/17 11:34:38 AM,76730,9.275,,
