Plot Title: 1208164,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Temp, °C (LGR S/N: 1208164, SEN S/N: 1208164)","Intensity, Lux (LGR S/N: 1208164, SEN S/N: 1208164)","Batt, V (LGR S/N: 1208164, SEN S/N: 1208164)",End Of File (LGR S/N: 1208164)
1,7/6/2010,14:00:00,14.23,209423.6,3.27,
2,7/6/2010,17:00:00,9.669,15155.7,3.22,
3,7/6/2010,20:00:00,8.182,107.6,3.22,
4,7/6/2010,23:00:00,7.582,0,3.19,
5,7/7/2010,2:00:00,6.978,0,3.17,
6,7/7/2010,5:00:00,6.471,0,3.14,
7,7/7/2010,8:00:00,6.674,1119.5,3.14,
8,7/7/2010,11:00:00,9.866,16533.4,3.12,
9,7/7/2010,14:00:00,7.481,1248.6,3.12,
10,7/7/2010,17:00:00,7.682,538.2,3.12,
11,7/7/2010,20:00:00,7.28,549,3.1,
12,7/7/2010,23:00:00,6.573,0,3.1,
13,7/8/2010,2:00:00,6.37,0,3.08,
14,7/8/2010,5:00:00,5.962,0,3.08,
15,7/8/2010,8:00:00,6.166,1377.8,3.08,
16,7/8/2010,11:00:00,8.481,52355.9,3.08,
17,7/8/2010,14:00:00,11.139,10677.8,3.08,
18,7/8/2010,17:00:00,8.879,4477.8,3.08,
19,7/8/2010,20:00:00,8.182,118.4,3.08,
20,7/8/2010,23:00:00,7.782,0,3.05,
21,7/9/2010,2:00:00,7.381,0,3.05,
22,7/9/2010,5:00:00,7.079,0,3.05,
23,7/9/2010,8:00:00,6.978,1280.9,3.03,
24,7/9/2010,11:00:00,9.176,85422.8,3.05,
25,7/9/2010,14:00:00,8.879,2927.8,3.05,
26,7/9/2010,17:00:00,8.978,3788.9,3.03,
27,7/9/2010,20:00:00,8.282,75.3,3.03,
28,7/9/2010,23:00:00,7.782,0,3.03,
29,7/10/2010,2:00:00,7.582,0,3.03,
30,7/10/2010,5:00:00,7.28,0,3.01,
31,7/10/2010,8:00:00,7.28,1334.7,3.01,
32,7/10/2010,11:00:00,8.282,7577.8,3.01,
33,7/10/2010,14:00:00,13.846,88178.4,3.01,
34,7/10/2010,17:00:00,9.866,3961.1,3.01,
35,7/10/2010,20:00:00,8.978,215.3,3.01,
36,7/10/2010,23:00:00,8.581,0,3.01,
37,7/11/2010,2:00:00,8.182,0,3.01,
38,7/11/2010,5:00:00,7.882,0,3.01,
39,7/11/2010,8:00:00,7.983,3444.5,2.99,
40,7/11/2010,11:00:00,9.571,13777.9,3.01,
41,7/11/2010,14:00:00,9.571,23422.4,3.01,
42,7/11/2010,17:00:00,9.275,4477.8,3.01,
43,7/11/2010,20:00:00,8.779,355.2,2.99,
44,7/11/2010,23:00:00,8.282,0,2.99,
45,7/12/2010,2:00:00,7.782,0,2.99,
46,7/12/2010,5:00:00,7.381,0,2.99,
47,7/12/2010,8:00:00,7.28,667.4,2.99,
48,7/12/2010,11:00:00,10.357,16533.4,2.97,
49,7/12/2010,14:00:00,14.709,77156.1,2.99,
50,7/12/2010,17:00:00,10.553,1377.8,2.97,
51,7/12/2010,20:00:00,9.373,86.1,2.99,
52,7/12/2010,23:00:00,8.581,0,2.99,
53,7/13/2010,2:00:00,8.082,0,2.97,
54,7/13/2010,5:00:00,7.582,0,2.97,
55,7/13/2010,8:00:00,7.582,624.3,2.97,
56,7/13/2010,11:00:00,11.334,15155.7,2.97,
57,7/13/2010,14:00:00,13.558,52355.9,2.97,
58,7/13/2010,17:00:00,9.866,2152.8,2.97,
59,7/13/2010,20:00:00,9.373,86.1,2.99,
60,7/13/2010,23:00:00,8.978,0,2.97,
61,7/14/2010,2:00:00,8.581,0,2.97,
62,7/14/2010,5:00:00,8.182,0,2.97,
63,7/14/2010,8:00:00,8.182,1248.6,2.97,
64,7/14/2010,11:00:00,9.768,8611.2,2.95,
65,7/14/2010,14:00:00,9.373,1463.9,2.97,
66,7/14/2010,17:00:00,9.571,2583.4,2.97,
67,7/14/2010,20:00:00,9.472,32.3,2.97,
68,7/14/2010,23:00:00,9.176,0,2.97,
69,7/15/2010,2:00:00,8.779,0,2.97,
70,7/15/2010,5:00:00,8.481,0,2.97,
71,7/15/2010,8:00:00,8.481,1280.9,2.97,
72,7/15/2010,11:00:00,12.11,30311.3,2.97,
73,7/15/2010,14:00:00,10.846,5338.9,2.95,
74,7/15/2010,17:00:00,10.651,3444.5,2.95,
75,7/15/2010,20:00:00,9.965,172.2,2.95,
76,7/15/2010,23:00:00,9.472,0,2.97,
77,7/16/2010,2:00:00,8.978,0,2.97,
78,7/16/2010,5:00:00,8.382,0,2.97,
79,7/16/2010,8:00:00,8.282,624.3,2.95,
80,7/16/2010,11:00:00,12.401,49600.3,2.95,
81,7/16/2010,14:00:00,9.866,495.1,2.95,
82,7/16/2010,17:00:00,10.161,5166.7,2.95,
83,7/16/2010,20:00:00,9.571,376.7,2.97,
84,7/16/2010,23:00:00,8.779,0,2.97,
85,7/17/2010,2:00:00,8.481,0,2.95,
86,7/17/2010,5:00:00,8.082,0,2.95,
87,7/17/2010,8:00:00,7.983,656.6,2.95,
88,7/17/2010,11:00:00,11.528,77156.1,2.95,
89,7/17/2010,14:00:00,12.013,6200,2.97,
90,7/17/2010,17:00:00,10.944,882.6,2.95,
91,7/17/2010,20:00:00,10.063,129.2,2.95,
92,7/17/2010,23:00:00,9.373,0,2.97,
93,7/18/2010,2:00:00,8.581,0,2.97,
94,7/18/2010,5:00:00,8.282,0,2.95,
95,7/18/2010,8:00:00,8.082,645.8,2.95,
96,7/18/2010,11:00:00,11.431,79911.6,2.95,
97,7/18/2010,14:00:00,10.259,3788.9,2.95,
98,7/18/2010,17:00:00,10.161,1345.5,2.95,
99,7/18/2010,20:00:00,9.669,279.9,2.95,
100,7/18/2010,23:00:00,9.077,0,2.97,
101,7/19/2010,2:00:00,8.581,0,2.95,
102,7/19/2010,5:00:00,8.182,0,2.95,
103,7/19/2010,8:00:00,8.082,592,2.95,
104,7/19/2010,11:00:00,11.236,63378.2,2.95,
105,7/19/2010,14:00:00,10.748,839.6,2.95,
106,7/19/2010,17:00:00,10.455,1119.5,2.95,
107,7/19/2010,20:00:00,10.063,183,2.95,
108,7/19/2010,23:00:00,9.571,0,2.97,
109,7/20/2010,2:00:00,9.275,0,2.97,
110,7/20/2010,5:00:00,8.779,0,2.95,
111,7/20/2010,8:00:00,8.581,678.1,2.95,
112,7/20/2010,11:00:00,11.431,55111.5,2.95,
113,7/20/2010,14:00:00,10.553,688.9,2.95,
114,7/20/2010,17:00:00,10.259,2497.2,2.95,
115,7/20/2010,20:00:00,9.472,161.5,2.97,
116,7/20/2010,23:00:00,9.077,0,2.95,
117,7/21/2010,2:00:00,8.978,0,2.95,
118,7/21/2010,5:00:00,8.581,0,2.95,
119,7/21/2010,8:00:00,8.282,602.8,2.95,
120,7/21/2010,11:00:00,10.553,16533.4,2.95,
121,7/21/2010,14:00:00,11.819,5511.1,2.95,
122,7/21/2010,17:00:00,10.944,2927.8,2.95,
123,7/21/2010,20:00:00,10.063,301.4,2.95,
124,7/21/2010,23:00:00,9.373,0,2.97,
125,7/22/2010,2:00:00,8.879,0,2.95,
126,7/22/2010,5:00:00,8.082,0,2.95,
127,7/22/2010,8:00:00,8.282,3272.2,2.95,
128,7/22/2010,11:00:00,9.373,6200,2.95,
129,7/22/2010,14:00:00,9.472,2152.8,2.95,
130,7/22/2010,17:00:00,9.571,1808.3,2.95,
131,7/22/2010,20:00:00,8.978,312.2,2.95,
132,7/22/2010,23:00:00,8.581,0,2.95,
133,7/23/2010,2:00:00,8.382,0,2.95,
134,7/23/2010,5:00:00,7.782,0,2.95,
135,7/23/2010,8:00:00,7.782,1076.4,2.95,
136,7/23/2010,11:00:00,9.669,19977.9,2.93,
137,7/23/2010,14:00:00,9.275,721.2,2.95,
138,7/23/2010,17:00:00,9.373,1324,2.95,
139,7/23/2010,20:00:00,8.481,75.3,2.95,
140,7/23/2010,23:00:00,8.382,0,2.95,
141,7/24/2010,2:00:00,7.882,0,2.95,
142,7/24/2010,5:00:00,7.782,0,2.95,
143,7/24/2010,8:00:00,7.882,1894.5,2.95,
144,7/24/2010,11:00:00,9.373,22044.6,2.95,
145,7/24/2010,14:00:00,9.176,1808.3,2.95,
146,7/24/2010,17:00:00,9.571,4477.8,2.95,
147,7/24/2010,20:00:00,8.68,247.6,2.95,
148,7/24/2010,23:00:00,8.282,0,2.95,
149,7/25/2010,2:00:00,7.983,0,2.95,
150,7/25/2010,5:00:00,7.782,0,2.95,
151,7/25/2010,8:00:00,7.882,1130.2,2.95,
152,7/25/2010,11:00:00,8.68,2927.8,2.95,
153,7/25/2010,14:00:00,9.571,4650,2.95,
154,7/25/2010,17:00:00,8.978,1173.3,2.95,
155,7/25/2010,20:00:00,8.68,0,2.95,
156,7/25/2010,23:00:00,8.182,0,2.95,
157,7/26/2010,2:00:00,7.782,0,2.95,
158,7/26/2010,5:00:00,7.582,0,2.95,
159,7/26/2010,8:00:00,7.582,1087.2,2.95,
160,7/26/2010,11:00:00,7.983,1894.5,2.95,
161,7/26/2010,14:00:00,9.275,9644.5,2.95,
162,7/26/2010,17:00:00,8.779,667.4,2.95,
163,7/26/2010,20:00:00,8.182,64.6,2.95,
164,7/26/2010,23:00:00,7.782,0,2.95,
165,7/27/2010,2:00:00,7.582,0,2.95,
166,7/27/2010,5:00:00,7.179,0,2.95,
167,7/27/2010,8:00:00,7.079,419.8,2.95,
168,7/27/2010,11:00:00,8.182,18600.1,2.95,
169,7/27/2010,14:00:00,9.373,2583.4,2.95,
170,7/27/2010,17:00:00,9.373,1356.3,2.95,
171,7/27/2010,20:00:00,8.68,43.1,2.95,
172,7/27/2010,23:00:00,8.382,0,2.95,
173,7/28/2010,2:00:00,8.282,0,2.95,
174,7/28/2010,5:00:00,7.782,0,2.95,
175,7/28/2010,8:00:00,7.782,1227.1,2.95,
176,7/28/2010,11:00:00,9.275,6200,2.95,
177,7/28/2010,14:00:00,9.965,3616.7,2.95,
178,7/28/2010,17:00:00,9.571,3616.7,2.95,
179,7/28/2010,20:00:00,8.779,32.3,2.95,
180,7/28/2010,23:00:00,8.68,0,2.95,
181,7/29/2010,2:00:00,8.282,0,2.95,
182,7/29/2010,5:00:00,7.682,0,2.95,
183,7/29/2010,8:00:00,7.582,441.3,2.95,
184,7/29/2010,11:00:00,11.916,7233.4,2.95,
185,7/29/2010,14:00:00,14.517,34444.7,2.95,
186,7/29/2010,17:00:00,9.571,2497.2,2.97,
187,7/29/2010,20:00:00,8.779,10.8,2.95,
188,7/29/2010,23:00:00,8.382,0,2.95,
189,7/30/2010,2:00:00,8.082,0,2.95,
190,7/30/2010,5:00:00,7.782,0,2.95,
191,7/30/2010,8:00:00,7.782,462.9,2.95,
192,7/30/2010,11:00:00,8.581,1550,2.95,
193,7/30/2010,14:00:00,13.558,60622.6,2.95,
194,7/30/2010,17:00:00,9.571,3788.9,2.95,
195,7/30/2010,20:00:00,8.779,118.4,2.95,
196,7/30/2010,23:00:00,8.382,0,2.95,
197,7/31/2010,2:00:00,8.182,0,2.95,
198,7/31/2010,5:00:00,7.983,0,2.95,
199,7/31/2010,8:00:00,7.782,484.4,2.95,
200,7/31/2010,11:00:00,8.879,3100,2.95,
201,7/31/2010,14:00:00,14.23,88178.4,2.95,
202,7/31/2010,17:00:00,9.965,2755.6,2.95,
203,7/31/2010,20:00:00,9.077,0,2.97,
204,7/31/2010,23:00:00,8.68,0,2.95,
205,8/1/2010,2:00:00,8.282,0,2.95,
206,8/1/2010,5:00:00,7.782,0,2.95,
207,8/1/2010,8:00:00,7.481,441.3,2.95,
208,8/1/2010,11:00:00,11.334,26178,2.95,
209,8/1/2010,14:00:00,14.613,33066.9,2.95,
210,8/1/2010,17:00:00,10.063,2927.8,2.95,
211,8/1/2010,20:00:00,9.077,53.8,2.97,
212,8/1/2010,23:00:00,8.282,0,2.95,
213,8/2/2010,2:00:00,7.782,0,2.95,
214,8/2/2010,5:00:00,7.381,0,2.95,
215,8/2/2010,8:00:00,7.179,462.9,2.95,
216,8/2/2010,11:00:00,7.983,1722.2,2.95,
217,8/2/2010,14:00:00,9.077,1722.2,2.95,
218,8/2/2010,17:00:00,9.077,828.8,2.95,
219,8/2/2010,20:00:00,8.382,118.4,2.95,
220,8/2/2010,23:00:00,7.983,0,2.95,
221,8/3/2010,2:00:00,7.582,0,2.95,
222,8/3/2010,5:00:00,7.381,0,2.95,
223,8/3/2010,8:00:00,7.179,473.6,2.95,
224,8/3/2010,11:00:00,10.259,20666.8,2.93,
225,8/3/2010,14:00:00,12.497,137778.7,2.95,
226,8/3/2010,17:00:00,9.571,3616.7,2.97,
227,8/3/2010,20:00:00,8.779,10.8,2.95,
228,8/3/2010,23:00:00,8.182,0,2.95,
229,8/4/2010,2:00:00,7.782,0,2.95,
230,8/4/2010,5:00:00,7.381,0,2.95,
231,8/4/2010,8:00:00,7.582,1894.5,2.95,
232,8/4/2010,11:00:00,11.528,24800.2,2.95,
233,8/4/2010,14:00:00,8.978,2669.5,2.95,
234,8/4/2010,17:00:00,8.978,2066.7,2.95,
235,8/4/2010,20:00:00,8.779,21.5,2.95,
236,8/4/2010,23:00:00,8.282,0,2.95,
237,8/5/2010,2:00:00,7.983,0,2.95,
238,8/5/2010,5:00:00,7.682,0,2.95,
239,8/5/2010,8:00:00,7.782,2066.7,2.95,
240,8/5/2010,11:00:00,10.651,23422.4,2.95,
241,8/5/2010,14:00:00,10.259,5166.7,2.95,
242,8/5/2010,17:00:00,9.768,2927.8,2.95,
243,8/5/2010,20:00:00,9.077,139.9,2.97,
244,8/5/2010,23:00:00,8.182,0,2.95,
245,8/6/2010,2:00:00,7.582,0,2.95,
246,8/6/2010,5:00:00,7.079,0,2.95,
247,8/6/2010,8:00:00,7.079,462.9,2.95,
248,8/6/2010,11:00:00,12.207,20666.8,2.95,
249,8/6/2010,14:00:00,12.787,6544.5,2.95,
250,8/6/2010,17:00:00,9.275,1894.5,2.97,
251,8/6/2010,20:00:00,8.879,32.3,2.97,
252,8/6/2010,23:00:00,8.382,0,2.95,
253,8/7/2010,2:00:00,8.182,0,2.95,
254,8/7/2010,5:00:00,7.983,0,2.95,
255,8/7/2010,8:00:00,7.682,688.9,2.95,
256,8/7/2010,11:00:00,12.013,3961.1,2.95,
257,8/7/2010,14:00:00,12.594,15844.5,2.95,
258,8/7/2010,17:00:00,9.768,796.5,2.95,
259,8/7/2010,20:00:00,8.978,0,2.97,
260,8/7/2010,23:00:00,8.481,0,2.95,
261,8/8/2010,2:00:00,7.983,0,2.95,
262,8/8/2010,5:00:00,7.481,0,2.95,
263,8/8/2010,8:00:00,7.381,419.8,2.95,
264,8/8/2010,11:00:00,12.787,17222.3,2.95,
265,8/8/2010,14:00:00,12.013,3616.7,2.95,
266,8/8/2010,17:00:00,10.063,1980.6,2.95,
267,8/8/2010,20:00:00,9.472,10.8,2.97,
268,8/8/2010,23:00:00,8.879,0,2.97,
269,8/9/2010,2:00:00,8.382,0,2.95,
270,8/9/2010,5:00:00,7.782,0,2.95,
271,8/9/2010,8:00:00,7.782,441.3,2.95,
272,8/9/2010,11:00:00,9.077,2066.7,2.95,
273,8/9/2010,14:00:00,9.373,3961.1,2.97,
274,8/9/2010,17:00:00,9.373,1291.7,2.97,
275,8/9/2010,20:00:00,8.68,10.8,2.95,
276,8/9/2010,23:00:00,7.983,0,2.95,
277,8/10/2010,2:00:00,7.381,0,2.95,
278,8/10/2010,5:00:00,7.381,0,2.95,
279,8/10/2010,8:00:00,7.582,742.7,2.95,
280,8/10/2010,11:00:00,11.819,18600.1,2.95,
281,8/10/2010,14:00:00,9.866,4305.6,2.95,
282,8/10/2010,17:00:00,9.866,1636.1,2.95,
283,8/10/2010,20:00:00,9.176,10.8,2.97,
284,8/10/2010,23:00:00,8.282,0,2.95,
285,8/11/2010,2:00:00,7.582,0,2.95,
286,8/11/2010,5:00:00,7.582,0,2.95,
287,8/11/2010,8:00:00,7.481,516.7,2.95,
288,8/11/2010,11:00:00,12.98,18600.1,2.95,
289,8/11/2010,14:00:00,10.651,11711.2,2.95,
290,8/11/2010,17:00:00,9.669,925.7,2.95,
291,8/11/2010,20:00:00,9.176,0,2.97,
292,8/11/2010,23:00:00,8.779,0,2.97,
293,8/12/2010,2:00:00,8.581,0,2.95,
294,8/12/2010,5:00:00,8.481,0,2.95,
295,8/12/2010,8:00:00,8.282,796.5,2.95,
296,8/12/2010,11:00:00,10.944,2927.8,2.95,
297,8/12/2010,14:00:00,10.846,4994.5,2.95,
298,8/12/2010,17:00:00,10.063,2238.9,2.95,
299,8/12/2010,20:00:00,9.472,21.5,2.97,
300,8/12/2010,23:00:00,8.779,0,2.97,
301,8/13/2010,2:00:00,8.282,0,2.95,
302,8/13/2010,5:00:00,7.882,0,2.95,
303,8/13/2010,8:00:00,7.782,376.7,2.95,
304,8/13/2010,11:00:00,13.654,18600.1,2.95,
305,8/13/2010,14:00:00,12.013,11711.2,2.95,
306,8/13/2010,17:00:00,10.455,645.8,2.95,
307,8/13/2010,20:00:00,9.571,10.8,2.97,
308,8/13/2010,23:00:00,8.481,0,2.97,
309,8/14/2010,2:00:00,7.582,0,2.95,
310,8/14/2010,5:00:00,7.079,0,2.95,
311,8/14/2010,8:00:00,7.179,419.8,2.95,
312,8/14/2010,11:00:00,9.866,5338.9,2.95,
313,8/14/2010,14:00:00,11.819,10677.8,2.95,
314,8/14/2010,17:00:00,10.455,2238.9,2.95,
315,8/14/2010,20:00:00,9.669,0,2.95,
316,8/14/2010,23:00:00,8.779,0,2.97,
317,8/15/2010,2:00:00,8.082,0,2.95,
318,8/15/2010,5:00:00,7.782,0,2.95,
319,8/15/2010,8:00:00,7.882,376.7,2.95,
320,8/15/2010,11:00:00,9.176,3616.7,2.97,
321,8/15/2010,14:00:00,10.161,2497.2,2.95,
322,8/15/2010,17:00:00,9.866,183,2.95,
323,8/15/2010,20:00:00,9.373,0,2.97,
324,8/15/2010,23:00:00,8.879,0,2.97,
325,8/16/2010,2:00:00,8.581,0,2.95,
326,8/16/2010,5:00:00,8.182,0,2.95,
327,8/16/2010,8:00:00,8.182,150.7,2.95,
328,8/16/2010,11:00:00,10.063,12400.1,2.95,
329,8/16/2010,14:00:00,10.357,4994.5,2.95,
330,8/16/2010,17:00:00,10.455,2669.5,2.95,
331,8/16/2010,20:00:00,9.077,0,2.97,
332,8/16/2010,23:00:00,8.68,0,2.97,
333,8/17/2010,2:00:00,8.382,0,2.95,
334,8/17/2010,5:00:00,7.983,0,2.95,
335,8/17/2010,8:00:00,7.582,419.8,2.95,
336,8/17/2010,11:00:00,13.269,15155.7,2.95,
337,8/17/2010,14:00:00,14.038,33066.9,2.97,
338,8/17/2010,17:00:00,9.965,731.9,2.95,
339,8/17/2010,20:00:00,9.077,0,2.97,
340,8/17/2010,23:00:00,8.382,0,2.97,
341,8/18/2010,2:00:00,8.082,0,2.95,
342,8/18/2010,5:00:00,7.782,0,2.95,
343,8/18/2010,8:00:00,7.582,430.6,2.95,
344,8/18/2010,11:00:00,13.076,14466.8,2.95,
345,8/18/2010,14:00:00,13.558,19977.9,2.97,
346,8/18/2010,17:00:00,10.161,3100,2.95,
347,8/18/2010,20:00:00,9.275,0,2.97,
348,8/18/2010,23:00:00,8.879,0,2.97,
349,8/19/2010,2:00:00,8.481,0,2.97,
350,8/19/2010,5:00:00,8.082,0,2.95,
351,8/19/2010,8:00:00,7.882,495.1,2.95,
352,8/19/2010,11:00:00,11.916,9644.5,2.95,
353,8/19/2010,14:00:00,12.69,8266.7,2.95,
354,8/19/2010,17:00:00,10.063,516.7,2.95,
355,8/19/2010,20:00:00,9.275,0,2.97,
356,8/19/2010,23:00:00,8.68,0,2.97,
357,8/20/2010,2:00:00,8.282,0,2.95,
358,8/20/2010,5:00:00,7.882,0,2.95,
359,8/20/2010,8:00:00,7.682,398.3,2.95,
360,8/20/2010,11:00:00,13.269,14466.8,2.95,
361,8/20/2010,14:00:00,12.883,4822.3,2.95,
362,8/20/2010,17:00:00,9.965,656.6,2.95,
363,8/20/2010,20:00:00,8.879,0,2.97,
364,8/20/2010,23:00:00,7.682,0,2.95,
365,8/21/2010,2:00:00,6.978,0,2.95,
366,8/21/2010,5:00:00,6.877,0,2.95,
367,8/21/2010,8:00:00,7.079,409,2.95,
368,8/21/2010,11:00:00,12.787,13777.9,2.95,
369,8/21/2010,14:00:00,10.553,2755.6,2.95,
370,8/21/2010,17:00:00,9.866,721.2,2.95,
371,8/21/2010,20:00:00,9.373,0,2.97,
372,8/21/2010,23:00:00,8.68,0,2.97,
373,8/22/2010,2:00:00,8.282,0,2.95,
374,8/22/2010,5:00:00,8.082,0,2.95,
375,8/22/2010,8:00:00,8.282,1722.2,2.95,
376,8/22/2010,11:00:00,10.063,5166.7,2.95,
377,8/22/2010,14:00:00,11.819,6544.5,2.95,
378,8/22/2010,17:00:00,10.455,3444.5,2.95,
379,8/22/2010,20:00:00,9.768,0,2.95,
380,8/22/2010,23:00:00,9.275,0,2.97,
381,8/23/2010,2:00:00,8.879,0,2.97,
382,8/23/2010,5:00:00,8.481,0,2.97,
383,8/23/2010,8:00:00,8.581,1377.8,2.97,
384,8/23/2010,11:00:00,12.013,2411.1,2.95,
385,8/23/2010,14:00:00,12.11,3272.2,2.95,
386,8/23/2010,17:00:00,10.846,2238.9,2.95,
387,8/23/2010,20:00:00,10.357,10.8,2.95,
388,8/23/2010,23:00:00,9.768,0,2.95,
389,8/24/2010,2:00:00,9.077,0,2.97,
390,8/24/2010,5:00:00,8.382,0,2.97,
391,8/24/2010,8:00:00,8.382,775,2.97,
392,8/24/2010,11:00:00,10.944,17911.2,2.95,
393,8/24/2010,14:00:00,9.571,1259.4,2.97,
394,8/24/2010,17:00:00,9.669,2583.4,2.95,
395,8/24/2010,20:00:00,8.581,0,2.97,
396,8/24/2010,23:00:00,7.782,0,2.95,
397,8/25/2010,2:00:00,7.079,0,2.95,
398,8/25/2010,5:00:00,6.166,0,2.95,
399,8/25/2010,8:00:00,6.064,355.2,2.95,
400,8/25/2010,11:00:00,11.139,12400.1,2.93,
401,8/25/2010,14:00:00,9.866,2497.2,2.95,
402,8/25/2010,17:00:00,9.669,1980.6,2.95,
403,8/25/2010,20:00:00,8.779,0,2.97,
404,8/25/2010,23:00:00,7.682,0,2.95,
405,8/26/2010,2:00:00,6.775,0,2.95,
406,8/26/2010,5:00:00,6.268,0,2.95,
407,8/26/2010,8:00:00,6.166,312.2,2.95,
408,8/26/2010,11:00:00,11.431,12400.1,2.95,
409,8/26/2010,14:00:00,9.866,2411.1,2.95,
410,8/26/2010,17:00:00,9.669,1377.8,2.95,
411,8/26/2010,20:00:00,8.779,0,2.97,
412,8/26/2010,23:00:00,7.983,0,2.95,
413,8/27/2010,2:00:00,7.28,0,2.95,
414,8/27/2010,5:00:00,6.573,0,2.95,
415,8/27/2010,8:00:00,6.37,344.4,2.95,
416,8/27/2010,11:00:00,11.819,14466.8,2.95,
417,8/27/2010,14:00:00,9.866,5166.7,2.95,
418,8/27/2010,17:00:00,9.669,710.4,2.95,
419,8/27/2010,20:00:00,8.68,0,2.97,
420,8/27/2010,23:00:00,8.082,0,2.95,
421,8/28/2010,2:00:00,7.983,0,2.95,
422,8/28/2010,5:00:00,7.481,0,2.95,
423,8/28/2010,8:00:00,7.882,1722.2,2.95,
424,8/28/2010,11:00:00,10.846,6200,2.95,
425,8/28/2010,14:00:00,9.571,2066.7,2.97,
426,8/28/2010,17:00:00,9.077,1722.2,2.97,
427,8/28/2010,20:00:00,8.282,0,2.95,
428,8/28/2010,23:00:00,7.682,0,2.95,
429,8/29/2010,2:00:00,7.582,0,2.95,
430,8/29/2010,5:00:00,6.978,0,2.95,
431,8/29/2010,8:00:00,6.978,258.3,2.95,
432,8/29/2010,11:00:00,9.373,15155.7,2.95,
433,8/29/2010,14:00:00,9.768,3100,2.95,
434,8/29/2010,17:00:00,9.275,1463.9,2.97,
435,8/29/2010,20:00:00,8.481,0,2.95,
436,8/29/2010,23:00:00,8.282,0,2.95,
437,8/30/2010,2:00:00,7.882,0,2.95,
438,8/30/2010,5:00:00,7.682,0,2.95,
439,8/30/2010,8:00:00,7.782,1808.3,2.95,
440,8/30/2010,11:00:00,11.236,8611.2,2.95,
441,8/30/2010,14:00:00,9.965,4994.5,2.95,
442,8/30/2010,17:00:00,9.373,1722.2,2.97,
443,8/30/2010,20:00:00,8.581,0,2.97,
444,8/30/2010,23:00:00,7.882,0,2.95,
445,8/31/2010,2:00:00,7.582,0,2.95,
446,8/31/2010,5:00:00,7.582,0,2.95,
447,8/31/2010,8:00:00,7.682,2152.8,2.95,
448,8/31/2010,11:00:00,10.455,16533.4,2.95,
449,8/31/2010,14:00:00,10.455,2152.8,2.95,
450,8/31/2010,17:00:00,9.571,2755.6,2.97,
451,8/31/2010,20:00:00,8.68,0,2.97,
452,8/31/2010,23:00:00,7.882,0,2.95,
453,9/1/2010,2:00:00,7.179,0,2.95,
454,9/1/2010,5:00:00,6.674,0,2.95,
455,9/1/2010,8:00:00,6.674,290.6,2.95,
456,9/1/2010,11:00:00,11.139,16533.4,2.95,
457,9/1/2010,14:00:00,9.669,1636.1,2.95,
458,9/1/2010,17:00:00,9.176,355.2,2.97,
459,9/1/2010,20:00:00,8.182,0,2.95,
460,9/1/2010,23:00:00,7.28,0,2.95,
461,9/2/2010,2:00:00,6.775,0,2.95,
462,9/2/2010,5:00:00,6.37,0,2.95,
463,9/2/2010,8:00:00,6.37,301.4,2.95,
464,9/2/2010,11:00:00,10.651,17222.3,2.93,
465,9/2/2010,14:00:00,9.373,1722.2,2.97,
466,9/2/2010,17:00:00,9.176,409,2.97,
467,9/2/2010,20:00:00,8.481,0,2.95,
468,9/2/2010,23:00:00,7.882,0,2.95,
469,9/3/2010,2:00:00,7.381,0,2.95,
470,9/3/2010,5:00:00,6.775,0,2.95,
471,9/3/2010,8:00:00,6.37,322.9,2.95,
472,9/3/2010,11:00:00,9.965,16533.4,2.93,
473,9/3/2010,14:00:00,9.176,1722.2,2.97,
474,9/3/2010,17:00:00,9.077,376.7,2.97,
475,9/3/2010,20:00:00,8.282,0,2.95,
476,9/3/2010,23:00:00,7.582,0,2.95,
477,9/4/2010,2:00:00,7.381,0,2.95,
478,9/4/2010,5:00:00,6.978,0,2.95,
479,9/4/2010,8:00:00,6.877,312.2,2.95,
480,9/4/2010,11:00:00,10.553,16533.4,2.93,
481,9/4/2010,14:00:00,10.259,4305.6,2.95,
482,9/4/2010,17:00:00,9.571,398.3,2.97,
483,9/4/2010,20:00:00,8.68,0,2.95,
484,9/4/2010,23:00:00,7.882,0,2.95,
485,9/5/2010,2:00:00,7.381,0,2.95,
486,9/5/2010,5:00:00,6.573,0,2.95,
487,9/5/2010,8:00:00,6.471,322.9,2.95,
488,9/5/2010,11:00:00,10.259,12400.1,2.95,
489,9/5/2010,14:00:00,9.866,2325,2.95,
490,9/5/2010,17:00:00,9.472,430.6,2.97,
491,9/5/2010,20:00:00,8.978,0,2.97,
492,9/5/2010,23:00:00,8.282,0,2.95,
493,9/6/2010,2:00:00,8.082,0,2.95,
494,9/6/2010,5:00:00,7.782,0,2.95,
495,9/6/2010,8:00:00,7.481,312.2,2.95,
496,9/6/2010,11:00:00,11.236,16533.4,2.95,
497,9/6/2010,14:00:00,10.161,1894.5,2.95,
498,9/6/2010,17:00:00,9.373,322.9,2.97,
499,9/6/2010,20:00:00,8.082,0,2.95,
500,9/6/2010,23:00:00,6.978,0,2.95,
501,9/7/2010,2:00:00,6.166,0,2.95,
502,9/7/2010,5:00:00,5.655,0,2.95,
503,9/7/2010,8:00:00,5.552,344.4,2.95,
504,9/7/2010,11:00:00,10.063,20666.8,2.93,
