Plot Title: LaJara1,,,,,,,,
#,"Date Time, GMT+00:00","Date Time, GMT+00:00","Abs Pres, Pa (LGR S/N: 9991867, SEN S/N: 9991867)","Temp, °C (LGR S/N: 9991867, SEN S/N: 9991867)",Coupler Detached (LGR S/N: 9991867),Coupler Attached (LGR S/N: 9991867),Stopped (LGR S/N: 9991867),End Of File (LGR S/N: 9991867)
524,5/5/2012,11:30:00,80856,19.758,,,,
525,5/5/2012,12:00:00,80876,19.377,,,,
526,5/5/2012,12:30:00,80898,19.092,,,,
527,5/5/2012,13:00:00,80919,18.806,,,,
528,5/5/2012,13:30:00,80877,18.616,,,,
529,5/5/2012,14:00:00,80900,18.426,,,,
530,5/5/2012,14:30:00,80847,18.426,,,,
531,5/5/2012,15:00:00,80849,18.521,,,,
532,5/5/2012,15:30:00,80786,18.711,,,,
533,5/5/2012,16:00:00,80776,18.901,,,,
534,5/5/2012,16:30:00,80780,19.187,,,,
535,5/5/2012,17:00:00,80772,19.472,,,,
536,5/5/2012,17:30:00,80792,19.853,,,,
537,5/5/2012,18:00:00,80717,20.138,,,,
538,5/5/2012,18:30:00,80683,20.424,,,,
539,5/5/2012,19:00:00,80676,20.805,,,,
540,5/5/2012,19:30:00,80656,21.187,,,,
541,5/5/2012,20:00:00,80663,21.569,,,,
542,5/5/2012,20:30:00,80655,21.855,,,,
543,5/5/2012,21:00:00,80622,22.238,,,,
544,5/5/2012,21:30:00,80589,22.621,,,,
545,5/5/2012,22:00:00,80528,22.908,,,,
546,5/5/2012,22:30:00,80535,23.292,,,,
547,5/5/2012,23:00:00,80527,23.581,,,,
548,5/5/2012,23:30:00,80492,23.869,,,,
549,5/6/2012,0:00:00,80509,24.062,,,,
550,5/6/2012,0:30:00,80488,24.351,,,,
551,5/6/2012,1:00:00,80516,24.448,,,,
552,5/6/2012,1:30:00,80529,24.448,,,,
553,5/6/2012,2:00:00,80537,24.158,,,,
554,5/6/2012,2:30:00,80562,24.062,,,,
555,5/6/2012,3:00:00,80585,23.869,,,,
556,5/6/2012,3:30:00,80606,23.581,,,,
557,5/6/2012,4:00:00,80614,23.292,,,,
558,5/6/2012,4:30:00,80622,23.004,,,,
559,5/6/2012,5:00:00,80608,20.71,,,,
560,5/6/2012,5:30:00,80618,20.519,,,,
561,5/6/2012,6:00:00,80617,20.424,,,,
562,5/6/2012,6:30:00,80656,20.424,,,,
563,5/6/2012,7:00:00,80641,20.329,,,,
564,5/6/2012,7:30:00,80666,20.234,,,,
565,5/6/2012,8:00:00,80651,20.138,,,,
566,5/6/2012,8:30:00,80688,19.948,,,,
567,5/6/2012,9:00:00,80698,19.758,,,,
568,5/6/2012,9:30:00,80696,19.662,,,,
569,5/6/2012,10:00:00,80706,19.472,,,,
570,5/6/2012,10:30:00,80729,19.282,,,,
571,5/6/2012,11:00:00,80711,18.996,,,,
572,5/6/2012,11:30:00,80708,18.806,,,,
573,5/6/2012,12:00:00,80731,18.616,,,,
574,5/6/2012,12:30:00,80768,18.426,,,,
575,5/6/2012,13:00:00,80778,18.236,,,,
576,5/6/2012,13:30:00,80814,18.045,,,,
577,5/6/2012,14:00:00,80814,18.045,,,,
578,5/6/2012,14:30:00,80801,18.045,,,,
579,5/6/2012,15:00:00,80829,18.14,,,,
580,5/6/2012,15:30:00,80819,18.331,,,,
581,5/6/2012,16:00:00,80809,18.521,,,,
582,5/6/2012,16:30:00,80801,18.806,,,,
583,5/6/2012,17:00:00,80805,19.092,,,,
584,5/6/2012,17:30:00,80798,19.472,,,,
585,5/6/2012,18:00:00,80769,20.043,,,,
586,5/6/2012,18:30:00,80754,20.71,,,,
587,5/6/2012,19:00:00,80720,21.091,,,,
588,5/6/2012,19:30:00,80717,21.664,,,,
589,5/6/2012,20:00:00,80701,22.238,,,,
590,5/6/2012,20:30:00,80696,22.717,,,,
591,5/6/2012,21:00:00,80650,23.1,,,,
592,5/6/2012,21:30:00,80631,23.484,,,,
593,5/6/2012,22:00:00,80583,23.773,,,,
594,5/6/2012,22:30:00,80600,23.966,,,,
595,5/6/2012,23:00:00,80575,24.062,,,,
596,5/6/2012,23:30:00,80575,24.062,,,,
597,5/7/2012,0:00:00,80549,24.062,,,,
598,5/7/2012,0:30:00,80562,24.062,,,,
599,5/7/2012,1:00:00,80534,23.966,,,,
600,5/7/2012,1:30:00,80547,23.966,,,,
601,5/7/2012,2:00:00,80547,23.966,,,,
602,5/7/2012,2:30:00,80557,23.773,,,,
603,5/7/2012,3:00:00,80553,23.581,,,,
604,5/7/2012,3:30:00,80589,23.388,,,,
605,5/7/2012,4:00:00,80625,23.196,,,,
606,5/7/2012,4:30:00,80675,23.004,,,,
607,5/7/2012,5:00:00,80673,22.908,,,,
608,5/7/2012,5:30:00,80698,22.812,,,,
609,5/7/2012,6:00:00,80708,22.621,,,,
610,5/7/2012,6:30:00,80706,22.525,,,,
611,5/7/2012,7:00:00,80689,22.333,,,,
612,5/7/2012,7:30:00,80712,22.142,,,,
613,5/7/2012,8:00:00,80724,22.046,,,,
614,5/7/2012,8:30:00,80707,21.855,,,,
615,5/7/2012,9:00:00,80717,21.664,,,,
616,5/7/2012,9:30:00,80740,21.473,,,,
617,5/7/2012,10:00:00,80711,21.282,,,,
618,5/7/2012,10:30:00,80785,20.996,,,,
619,5/7/2012,11:00:00,80755,20.805,,,,
620,5/7/2012,11:30:00,80765,20.615,,,,
621,5/7/2012,12:00:00,80788,20.424,,,,
622,5/7/2012,12:30:00,80811,20.234,,,,
623,5/7/2012,13:00:00,80861,20.043,,,,
624,5/7/2012,13:30:00,80859,19.948,,,,
625,5/7/2012,14:00:00,80873,19.948,,,,
626,5/7/2012,14:30:00,80861,20.043,,,,
627,5/7/2012,15:00:00,80836,20.138,,,,
628,5/7/2012,15:30:00,80825,20.234,,,,
629,5/7/2012,16:00:00,80839,20.329,,,,
630,5/7/2012,16:30:00,80854,20.424,,,,
631,5/7/2012,17:00:00,80790,20.519,,,,
632,5/7/2012,17:30:00,80793,20.71,,,,
633,5/7/2012,18:00:00,80782,20.805,,,,
634,5/7/2012,18:30:00,80785,20.996,,,,
635,5/7/2012,19:00:00,80762,21.187,,,,
636,5/7/2012,19:30:00,80699,21.378,,,,
637,5/7/2012,20:00:00,80664,21.664,,,,
638,5/7/2012,20:30:00,80668,21.855,,,,
639,5/7/2012,21:00:00,80603,21.951,,,,
640,5/7/2012,21:30:00,80565,22.046,,,,
641,5/7/2012,22:00:00,80607,22.142,,,,
642,5/7/2012,22:30:00,80582,22.238,,,,
643,5/7/2012,23:00:00,80600,22.525,,,,
644,5/7/2012,23:30:00,80576,22.621,,,,
645,5/8/2012,0:00:00,80625,22.429,,,,
646,5/8/2012,0:30:00,80688,22.238,,,,
647,5/8/2012,1:00:00,80722,21.951,,,,
648,5/8/2012,1:30:00,80785,21.76,,,,
649,5/8/2012,2:00:00,80811,21.76,,,,
650,5/8/2012,2:30:00,80859,21.473,,,,
651,5/8/2012,3:00:00,80935,21.282,,,,
652,5/8/2012,3:30:00,80943,20.996,,,,
653,5/8/2012,4:00:00,80965,20.71,,,,
654,5/8/2012,4:30:00,81001,20.519,,,,
655,5/8/2012,5:00:00,80998,20.329,,,,
656,5/8/2012,5:30:00,81020,20.043,,,,
657,5/8/2012,6:00:00,80975,19.758,,,,
658,5/8/2012,6:30:00,81036,19.472,,,,
659,5/8/2012,7:00:00,81031,19.187,,,,
660,5/8/2012,7:30:00,81055,18.996,,,,
661,5/8/2012,8:00:00,81117,18.806,,,,
662,5/8/2012,8:30:00,81075,18.616,,,,
663,5/8/2012,9:00:00,81072,18.426,,,,
664,5/8/2012,9:30:00,81082,18.236,,,,
665,5/8/2012,10:00:00,81065,18.045,,,,
666,5/8/2012,10:30:00,81049,17.855,,,,
667,5/8/2012,11:00:00,81059,17.665,,,,
668,5/8/2012,11:30:00,81059,17.665,,,,
669,5/8/2012,12:00:00,81112,17.665,,,,
670,5/8/2012,12:30:00,81099,17.665,,,,
671,5/8/2012,13:00:00,81099,17.665,,,,
672,5/8/2012,13:30:00,81125,17.665,,,,
673,5/8/2012,14:00:00,81127,17.76,,,,
674,5/8/2012,14:30:00,81130,17.95,,,,
675,5/8/2012,15:00:00,81106,18.14,,,,
676,5/8/2012,15:30:00,81108,18.236,,,,
677,5/8/2012,16:00:00,81086,18.521,,,,
678,5/8/2012,16:30:00,81101,18.616,,,,
679,5/8/2012,17:00:00,81093,18.901,,,,
680,5/8/2012,17:30:00,81109,19.092,,,,
681,5/8/2012,18:00:00,81086,19.282,,,,
682,5/8/2012,18:30:00,81049,19.472,,,,
683,5/8/2012,19:00:00,81026,19.662,,,,
684,5/8/2012,19:30:00,80977,19.853,,,,
685,5/8/2012,20:00:00,80955,20.138,,,,
686,5/8/2012,20:30:00,80920,20.424,,,,
687,5/8/2012,21:00:00,80872,20.71,,,,
688,5/8/2012,21:30:00,80811,20.996,,,,
689,5/8/2012,22:00:00,80801,21.187,,,,
690,5/8/2012,22:30:00,80805,21.378,,,,
691,5/8/2012,23:00:00,80833,21.473,,,,
692,5/8/2012,23:30:00,80859,21.473,,,,
693,5/9/2012,0:00:00,80871,21.378,,,,
694,5/9/2012,0:30:00,80871,21.378,,,,
695,5/9/2012,1:00:00,80922,21.282,,,,
696,5/9/2012,1:30:00,81029,21.378,,,,
697,5/9/2012,2:00:00,81081,21.282,,,,
698,5/9/2012,2:30:00,81155,20.996,,,,
699,5/9/2012,3:00:00,81282,20.71,,,,
700,5/9/2012,3:30:00,81289,20.329,,,,
701,5/9/2012,4:00:00,81346,19.853,,,,
702,5/9/2012,4:30:00,81302,19.567,,,,
703,5/9/2012,5:00:00,81230,19.187,,,,
704,5/9/2012,5:30:00,81225,18.901,,,,
705,5/9/2012,6:00:00,81195,18.711,,,,
706,5/9/2012,6:30:00,81217,18.426,,,,
707,5/9/2012,7:00:00,81225,18.14,,,,
708,5/9/2012,7:30:00,81194,17.855,,,,
709,5/9/2012,8:00:00,81163,17.57,,,,
710,5/9/2012,8:30:00,81158,17.284,,,,
711,5/9/2012,9:00:00,81141,16.999,,,,
712,5/9/2012,9:30:00,81164,16.808,,,,
713,5/9/2012,10:00:00,81174,16.618,,,,
714,5/9/2012,10:30:00,81169,16.332,,,,
715,5/9/2012,11:00:00,81153,16.141,,,,
716,5/9/2012,11:30:00,81163,15.951,,,,
717,5/9/2012,12:00:00,81188,15.855,,,,
718,5/9/2012,12:30:00,81225,15.664,,,,
719,5/9/2012,13:00:00,81263,15.569,,,,
720,5/9/2012,13:30:00,81261,15.473,,,,
721,5/9/2012,14:00:00,81272,15.282,,,,
722,5/9/2012,14:30:00,81247,15.378,,,,
723,5/9/2012,15:00:00,81250,15.569,,,,
724,5/9/2012,15:30:00,81267,15.855,,,,
725,5/9/2012,16:00:00,81221,16.237,,,,
726,5/9/2012,16:30:00,81199,16.523,,,,
727,5/9/2012,17:00:00,81167,16.999,,,,
728,5/9/2012,17:30:00,81132,17.284,,,,
729,5/9/2012,18:00:00,81099,17.665,,,,
730,5/9/2012,18:30:00,81050,17.95,,,,
731,5/9/2012,19:00:00,81029,18.236,,,,
732,5/9/2012,19:30:00,80981,18.521,,,,
733,5/9/2012,20:00:00,80946,18.806,,,,
734,5/9/2012,20:30:00,80873,19.187,,,,
735,5/9/2012,21:00:00,80828,19.662,,,,
736,5/9/2012,21:30:00,80785,20.234,,,,
737,5/9/2012,22:00:00,80725,20.615,,,,
738,5/9/2012,22:30:00,80654,21.091,,,,
739,5/9/2012,23:00:00,80635,21.473,,,,
740,5/9/2012,23:30:00,80610,21.569,,,,
741,5/10/2012,0:00:00,80625,21.664,,,,
742,5/10/2012,0:30:00,80612,21.664,,,,
743,5/10/2012,1:00:00,80613,21.76,,,,
744,5/10/2012,1:30:00,80626,21.76,,,,
745,5/10/2012,2:00:00,80636,21.569,,,,
746,5/10/2012,2:30:00,80673,21.378,,,,
747,5/10/2012,3:00:00,80709,21.187,,,,
748,5/10/2012,3:30:00,80800,21.091,,,,
749,5/10/2012,4:00:00,80836,20.901,,,,
750,5/10/2012,4:30:00,80846,20.71,,,,
751,5/10/2012,5:00:00,80843,20.519,,,,
752,5/10/2012,5:30:00,80851,20.234,,,,
753,5/10/2012,6:00:00,80859,19.948,,,,
754,5/10/2012,6:30:00,80828,19.662,,,,
755,5/10/2012,7:00:00,80797,19.377,,,,
756,5/10/2012,7:30:00,80779,19.092,,,,
757,5/10/2012,8:00:00,80774,18.806,,,,
758,5/10/2012,8:30:00,80743,18.521,,,,
759,5/10/2012,9:00:00,80699,18.236,,,,
760,5/10/2012,9:30:00,80694,17.95,,,,
761,5/10/2012,10:00:00,80689,17.665,,,,
762,5/10/2012,10:30:00,80685,17.379,,,,
763,5/10/2012,11:00:00,80680,17.094,,,,
764,5/10/2012,11:30:00,80649,16.808,,,,
765,5/10/2012,12:00:00,80645,16.523,,,,
766,5/10/2012,12:30:00,80615,16.332,,,,
767,5/10/2012,13:00:00,80652,16.141,,,,
768,5/10/2012,13:30:00,80688,15.951,,,,
769,5/10/2012,14:00:00,80688,15.951,,,,
770,5/10/2012,14:30:00,80677,16.046,,,,
771,5/10/2012,15:00:00,80614,16.237,,,,
772,5/10/2012,15:30:00,80524,16.427,,,,
773,5/10/2012,16:00:00,80489,16.713,,,,
774,5/10/2012,16:30:00,80454,16.999,,,,
775,5/10/2012,17:00:00,80513,17.379,,,,
776,5/10/2012,17:30:00,80546,17.76,,,,
777,5/10/2012,18:00:00,80473,18.14,,,,
778,5/10/2012,18:30:00,80426,18.521,,,,
779,5/10/2012,19:00:00,80368,18.996,,,,
780,5/10/2012,19:30:00,80321,19.377,,,,
781,5/10/2012,20:00:00,80288,19.758,,,,
782,5/10/2012,20:30:00,80215,20.138,,,,
783,5/10/2012,21:00:00,80184,20.615,,,,
784,5/10/2012,21:30:00,80138,20.996,,,,
785,5/10/2012,22:00:00,80090,21.282,,,,
786,5/10/2012,22:30:00,80098,21.76,,,,
787,5/10/2012,23:00:00,80093,22.238,,,,
788,5/10/2012,23:30:00,80073,22.621,,,,
789,5/11/2012,0:00:00,80092,22.908,,,,
790,5/11/2012,0:30:00,80069,23.1,,,,
791,5/11/2012,1:00:00,80123,23.196,,,,
792,5/11/2012,1:30:00,80151,23.292,,,,
793,5/11/2012,2:00:00,80193,23.388,,,,
794,5/11/2012,2:30:00,80231,23.292,,,,
795,5/11/2012,3:00:00,80348,23.196,,,,
796,5/11/2012,3:30:00,80411,23.004,,,,
797,5/11/2012,4:00:00,80486,22.812,,,,
798,5/11/2012,4:30:00,80483,22.621,,,,
799,5/11/2012,5:00:00,80493,22.429,,,,
800,5/11/2012,5:30:00,80476,22.238,,,,
801,5/11/2012,6:00:00,80498,21.951,,,,
802,5/11/2012,6:30:00,80493,21.664,,,,
803,5/11/2012,7:00:00,80489,21.473,,,,
804,5/11/2012,7:30:00,80471,21.187,,,,
805,5/11/2012,8:00:00,80493,20.901,,,,
806,5/11/2012,8:30:00,80474,20.615,,,,
807,5/11/2012,9:00:00,80470,20.329,,,,
808,5/11/2012,9:30:00,80465,20.043,,,,
809,5/11/2012,10:00:00,80486,19.758,,,,
810,5/11/2012,10:30:00,80495,19.472,,,,
811,5/11/2012,11:00:00,80516,19.187,,,,
812,5/11/2012,11:30:00,80538,18.901,,,,
813,5/11/2012,12:00:00,80560,18.616,,,,
814,5/11/2012,12:30:00,80570,18.426,,,,
815,5/11/2012,13:00:00,80591,18.14,,,,
816,5/11/2012,13:30:00,80602,17.95,,,,
817,5/11/2012,14:00:00,80626,17.855,,,,
818,5/11/2012,14:30:00,80626,17.855,,,,
819,5/11/2012,15:00:00,80630,18.045,,,,
820,5/11/2012,15:30:00,80634,18.331,,,,
821,5/11/2012,16:00:00,80613,18.616,,,,
822,5/11/2012,16:30:00,80620,19.092,,,,
823,5/11/2012,17:00:00,80640,19.472,,,,
824,5/11/2012,17:30:00,80674,19.948,,,,
825,5/11/2012,18:00:00,80668,20.329,,,,
826,5/11/2012,18:30:00,80686,20.615,,,,
827,5/11/2012,19:00:00,80744,20.901,,,,
828,5/11/2012,19:30:00,80732,20.996,,,,
829,5/11/2012,20:00:00,80720,21.091,,,,
830,5/11/2012,20:30:00,80697,21.282,,,,
831,5/11/2012,21:00:00,80686,21.378,,,,
832,5/11/2012,21:30:00,80608,21.473,,,,
833,5/11/2012,22:00:00,80651,21.664,,,,
834,5/11/2012,22:30:00,80760,21.855,,,,
835,5/11/2012,23:00:00,80811,21.76,,,,
836,5/11/2012,23:30:00,80821,21.569,,,,
837,5/12/2012,0:00:00,80755,21.569,,,,
838,5/12/2012,0:30:00,80821,21.569,,,,
839,5/12/2012,1:00:00,80846,21.473,,,,
840,5/12/2012,1:30:00,80884,21.378,,,,
841,5/12/2012,2:00:00,80962,21.282,,,,
842,5/12/2012,2:30:00,81038,21.091,,,,
843,5/12/2012,3:00:00,81125,20.805,,,,
844,5/12/2012,3:30:00,81122,20.615,,,,
845,5/12/2012,4:00:00,81236,20.329,,,,
846,5/12/2012,4:30:00,81299,20.138,,,,
847,5/12/2012,5:00:00,81294,19.853,,,,
848,5/12/2012,5:30:00,81304,19.662,,,,
849,5/12/2012,6:00:00,81287,19.472,,,,
850,5/12/2012,6:30:00,81310,19.282,,,,
851,5/12/2012,7:00:00,81296,19.187,,,,
852,5/12/2012,7:30:00,81279,18.996,,,,
853,5/12/2012,8:00:00,81316,18.806,,,,
854,5/12/2012,8:30:00,81299,18.616,,,,
855,5/12/2012,9:00:00,81283,18.426,,,,
856,5/12/2012,9:30:00,81321,18.331,,,,
857,5/12/2012,10:00:00,81318,18.14,,,,
858,5/12/2012,10:30:00,81341,17.95,,,,
859,5/12/2012,11:00:00,81353,17.855,,,,
860,5/12/2012,11:30:00,81349,17.665,,,,
861,5/12/2012,12:00:00,81399,17.475,,,,
862,5/12/2012,12:30:00,81422,17.284,,,,
863,5/12/2012,13:00:00,81460,17.189,,,,
864,5/12/2012,13:30:00,81444,16.999,,,,
865,5/12/2012,14:00:00,81482,16.903,,,,
866,5/12/2012,14:30:00,81456,16.903,,,,
867,5/12/2012,15:00:00,81471,16.999,,,,
868,5/12/2012,15:30:00,81459,17.094,,,,
869,5/12/2012,16:00:00,81449,17.284,,,,
870,5/12/2012,16:30:00,81452,17.475,,,,
871,5/12/2012,17:00:00,81442,17.665,,,,
872,5/12/2012,17:30:00,81447,17.95,,,,
873,5/12/2012,18:00:00,81370,18.14,,,,
874,5/12/2012,18:30:00,81334,18.331,,,,
875,5/12/2012,19:00:00,81324,18.521,,,,
876,5/12/2012,19:30:00,81278,18.901,,,,
877,5/12/2012,20:00:00,81216,19.187,,,,
878,5/12/2012,20:30:00,81220,19.377,,,,
879,5/12/2012,21:00:00,81223,19.567,,,,
880,5/12/2012,21:30:00,81330,19.662,,,,
881,5/12/2012,22:00:00,81474,19.567,,,,
882,5/12/2012,22:30:00,81208,19.472,,,,
883,5/12/2012,23:00:00,81183,19.567,,,,
884,5/12/2012,23:30:00,81236,19.567,,,,
885,5/13/2012,0:00:00,81198,19.662,,,,
886,5/13/2012,0:30:00,81228,19.853,,,,
887,5/13/2012,1:00:00,81201,19.853,,,,
888,5/13/2012,1:30:00,81294,19.853,,,,
889,5/13/2012,2:00:00,81330,19.662,,,,
890,5/13/2012,2:30:00,81342,19.567,,,,
891,5/13/2012,3:00:00,81325,19.377,,,,
892,5/13/2012,3:30:00,81335,19.187,,,,
893,5/13/2012,4:00:00,81386,19.092,,,,
894,5/13/2012,4:30:00,81410,18.901,,,,
895,5/13/2012,5:00:00,81448,18.806,,,,
896,5/13/2012,5:30:00,81431,18.616,,,,
897,5/13/2012,6:00:00,81509,18.521,,,,
898,5/13/2012,6:30:00,81453,18.331,,,,
899,5/13/2012,7:00:00,81464,18.236,,,,
900,5/13/2012,7:30:00,81448,18.045,,,,
901,5/13/2012,8:00:00,81432,17.855,,,,
902,5/13/2012,8:30:00,81389,17.665,,,,
903,5/13/2012,9:00:00,81373,17.475,,,,
904,5/13/2012,9:30:00,81384,17.379,,,,
905,5/13/2012,10:00:00,81408,17.189,,,,
906,5/13/2012,10:30:00,81418,16.999,,,,
907,5/13/2012,11:00:00,81428,16.808,,,,
908,5/13/2012,11:30:00,81438,16.618,,,,
909,5/13/2012,12:00:00,81409,16.427,,,,
910,5/13/2012,12:30:00,81445,16.237,,,,
911,5/13/2012,13:00:00,81457,16.141,,,,
912,5/13/2012,13:30:00,81480,15.951,,,,
913,5/13/2012,14:00:00,81452,15.855,,,,
914,5/13/2012,14:30:00,81467,15.951,,,,
915,5/13/2012,15:00:00,81495,16.046,,,,
916,5/13/2012,15:30:00,81468,16.046,,,,
917,5/13/2012,16:00:00,81445,16.237,,,,
918,5/13/2012,16:30:00,81447,16.332,,,,
919,5/13/2012,17:00:00,81475,16.427,,,,
920,5/13/2012,17:30:00,81423,16.523,,,,
921,5/13/2012,18:00:00,81400,16.713,,,,
922,5/13/2012,18:30:00,81377,16.903,,,,
923,5/13/2012,19:00:00,81248,17.094,,,,
924,5/13/2012,19:30:00,81198,17.284,,,,
925,5/13/2012,20:00:00,81201,17.475,,,,
926,5/13/2012,20:30:00,81242,17.57,,,,
927,5/13/2012,21:00:00,81349,17.665,,,,
928,5/13/2012,21:30:00,81468,17.665,,,,
929,5/13/2012,22:00:00,81374,17.57,,,,
930,5/13/2012,22:30:00,81308,17.57,,,,
931,5/13/2012,23:00:00,81255,17.57,,,,
932,5/13/2012,23:30:00,81201,17.475,,,,
933,5/14/2012,0:00:00,81200,17.379,,,,
934,5/14/2012,0:30:00,81172,17.284,,,,
935,5/14/2012,1:00:00,81223,17.189,,,,
936,5/14/2012,1:30:00,81235,17.094,,,,
937,5/14/2012,2:00:00,81259,16.999,,,,
938,5/14/2012,2:30:00,81297,16.903,,,,
939,5/14/2012,3:00:00,81321,16.713,,,,
940,5/14/2012,3:30:00,81306,16.618,,,,
941,5/14/2012,4:00:00,81277,16.427,,,,
942,5/14/2012,4:30:00,81301,16.332,,,,
943,5/14/2012,5:00:00,81338,16.141,,,,
944,5/14/2012,5:30:00,81335,15.951,,,,
945,5/14/2012,6:00:00,81319,15.76,,,,
946,5/14/2012,6:30:00,81329,15.569,,,,
947,5/14/2012,7:00:00,81327,15.473,,,,
948,5/14/2012,7:30:00,81310,15.187,,,,
949,5/14/2012,8:00:00,81320,14.996,,,,
950,5/14/2012,8:30:00,81317,14.804,,,,
951,5/14/2012,9:00:00,81327,14.613,,,,
952,5/14/2012,9:30:00,81326,14.517,,,,
953,5/14/2012,10:00:00,81323,14.325,,,,
954,5/14/2012,10:30:00,81334,14.23,,,,
955,5/14/2012,11:00:00,81305,14.038,,,,
956,5/14/2012,11:30:00,81304,13.942,,,,
957,5/14/2012,12:00:00,81340,13.75,,,,
958,5/14/2012,12:30:00,81365,13.654,,,,
959,5/14/2012,13:00:00,81403,13.558,,,,
960,5/14/2012,13:30:00,81430,13.558,,,,
961,5/14/2012,14:00:00,81443,13.558,,,,
962,5/14/2012,14:30:00,81444,13.654,,,,
963,5/14/2012,15:00:00,81406,13.75,,,,
964,5/14/2012,15:30:00,81370,13.942,,,,
965,5/14/2012,16:00:00,81348,14.23,,,,
966,5/14/2012,16:30:00,81312,14.517,,,,
967,5/14/2012,17:00:00,81293,14.996,,,,
968,5/14/2012,17:30:00,81316,15.569,,,,
969,5/14/2012,18:00:00,81325,16.141,,,,
970,5/14/2012,18:30:00,81294,16.713,,,,
971,5/14/2012,19:00:00,81264,17.284,,,,
972,5/14/2012,19:30:00,81247,17.855,,,,
973,5/14/2012,20:00:00,81217,18.426,,,,
974,5/14/2012,20:30:00,81212,18.901,,,,
975,5/14/2012,21:00:00,81208,19.472,,,,
976,5/14/2012,21:30:00,81163,19.948,,,,
977,5/14/2012,22:00:00,81158,20.424,,,,
978,5/14/2012,22:30:00,81178,20.805,,,,
979,5/14/2012,23:00:00,81171,21.187,,,,
980,5/14/2012,23:30:00,81178,21.569,,,,
981,5/15/2012,0:00:00,81170,21.855,,,,
982,5/15/2012,0:30:00,81135,22.142,,,,
983,5/15/2012,1:00:00,81165,22.333,,,,
984,5/15/2012,1:30:00,81193,22.429,,,,
985,5/15/2012,2:00:00,81206,22.429,,,,
986,5/15/2012,2:30:00,81273,22.429,,,,
987,5/15/2012,3:00:00,81297,22.333,,,,
988,5/15/2012,3:30:00,81347,22.142,,,,
989,5/15/2012,4:00:00,81398,22.046,,,,
990,5/15/2012,4:30:00,81447,21.855,,,,
991,5/15/2012,5:00:00,81442,21.569,,,,
992,5/15/2012,5:30:00,81449,21.187,,,,
993,5/15/2012,6:00:00,81455,20.805,,,,
994,5/15/2012,6:30:00,81421,20.329,,,,
995,5/15/2012,7:00:00,81467,19.948,,,,
996,5/15/2012,7:30:00,81421,19.567,,,,
997,5/15/2012,8:00:00,81413,19.092,,,,
998,5/15/2012,8:30:00,81408,18.806,,,,
999,5/15/2012,9:00:00,81388,18.426,,,,
1000,5/15/2012,9:30:00,81369,18.045,,,,
1001,5/15/2012,10:00:00,81391,17.76,,,,
1002,5/15/2012,10:30:00,81399,17.475,,,,
1003,5/15/2012,11:00:00,81368,17.189,,,,
1004,5/15/2012,11:30:00,81337,16.903,,,,
1005,5/15/2012,12:00:00,81385,16.618,,,,
1006,5/15/2012,12:30:00,81381,16.332,,,,
1007,5/15/2012,13:00:00,81417,16.141,,,,
1008,5/15/2012,13:30:00,81442,16.046,,,,
1009,5/15/2012,14:00:00,81441,15.951,,,,
1010,5/15/2012,14:30:00,81442,16.046,,,,
1011,5/15/2012,15:00:00,81444,16.141,,,,
1012,5/15/2012,15:30:00,81433,16.332,,,,
1013,5/15/2012,16:00:00,81398,16.618,,,,
1014,5/15/2012,16:30:00,81391,16.999,,,,
1015,5/15/2012,17:00:00,81383,17.284,,,,
1016,5/15/2012,17:30:00,81349,17.665,,,,
1017,5/15/2012,18:00:00,81316,18.045,,,,
1018,5/15/2012,18:30:00,81336,18.426,,,,
1019,5/15/2012,19:00:00,81289,18.806,,,,
1020,5/15/2012,19:30:00,81246,19.377,,,,
1021,5/15/2012,20:00:00,81267,19.853,,,,
1022,5/15/2012,20:30:00,81236,20.329,,,,
1023,5/15/2012,21:00:00,81176,20.71,,,,
1024,5/15/2012,21:30:00,81132,21.187,,,,
1025,5/15/2012,22:00:00,81112,21.569,,,,
1026,5/15/2012,22:30:00,81107,22.046,,,,
1027,5/15/2012,23:00:00,81074,22.429,,,,
1028,5/15/2012,23:30:00,81081,22.812,,,,
1029,5/16/2012,0:00:00,81086,23.1,,,,
1030,5/16/2012,0:30:00,81092,23.388,,,,
1031,5/16/2012,1:00:00,81095,23.581,,,,
1032,5/16/2012,1:30:00,81135,23.581,,,,
1033,5/16/2012,2:00:00,81146,23.484,,,,
1034,5/16/2012,2:30:00,81158,23.388,,,,
1035,5/16/2012,3:00:00,81194,23.196,,,,
1036,5/16/2012,3:30:00,81256,23.004,,,,
1037,5/16/2012,4:00:00,81317,22.717,,,,
1038,5/16/2012,4:30:00,81324,22.333,,,,
1039,5/16/2012,5:00:00,81317,21.951,,,,
1040,5/16/2012,5:30:00,81310,21.569,,,,
1041,5/16/2012,6:00:00,81305,21.282,,,,
1042,5/16/2012,6:30:00,81325,20.901,,,,
1043,5/16/2012,7:00:00,81345,20.519,,,,
1044,5/16/2012,7:30:00,81312,20.138,,,,
1045,5/16/2012,8:00:00,81305,19.758,,,,
1046,5/16/2012,8:30:00,81327,19.472,,,,
1047,5/16/2012,9:00:00,81307,19.092,,,,
1048,5/16/2012,9:30:00,81314,18.711,,,,
1049,5/16/2012,10:00:00,81336,18.426,,,,
1050,5/16/2012,10:30:00,81329,18.045,,,,
1051,5/16/2012,11:00:00,81351,17.76,,,,
1052,5/16/2012,11:30:00,81371,17.379,,,,
