,Dis Oxygen Sat.DOsat@JemezRiverSciEdCenter,Dis Oxygen Sat.DOsat@JemezRiverSciEdCenter,Dis Oxygen Sat.DOsat@JemezRiverSciEdCenter,Dis Oxygen Sat.DOsat@JemezRiverSciEdCenter,O2 (Dis).DOsat@JemezRiverSciEdCenter,O2 (Dis).DOsat@JemezRiverSciEdCenter,O2 (Dis).DOsat@JemezRiverSciEdCenter,O2 (Dis).DOsat@JemezRiverSciEdCenter,PH Voltage.pH_1@JemezRiverSciEdCenter,PH Voltage.pH_1@JemezRiverSciEdCenter,PH Voltage.pH_1@JemezRiverSciEdCenter,PH Voltage.pH_1@JemezRiverSciEdCenter,pH.pH@JemezRiverSciEdCenter,pH.pH@JemezRiverSciEdCenter,pH.pH@JemezRiverSciEdCenter,pH.pH@JemezRiverSciEdCenter,Sp Cond.SpCond@JemezRiverSciEdCenter,Sp Cond.SpCond@JemezRiverSciEdCenter,Sp Cond.SpCond@JemezRiverSciEdCenter,Sp Cond.SpCond@JemezRiverSciEdCenter,Turbidity.Turbidity@JemezRiverSciEdCenter,Turbidity.Turbidity@JemezRiverSciEdCenter,Turbidity.Turbidity@JemezRiverSciEdCenter,Turbidity.Turbidity@JemezRiverSciEdCenter,Water Temp.WaterTemp@JemezRiverSciEdCenter,Water Temp.WaterTemp@JemezRiverSciEdCenter,Water Temp.WaterTemp@JemezRiverSciEdCenter,Water Temp.WaterTemp@JemezRiverSciEdCenter
mm/dd/yyyy HH:MM:SS,%,,,,mg/l,,,,mV,,,,pH,,,,mS/cm,,,,NTU,,,,°C,,,
Date-Time,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code
09/11/2016 06:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 06:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 06:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 06:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 07:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 07:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 07:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 07:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 08:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 08:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 08:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 08:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 09:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 09:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 09:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 09:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 10:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 10:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 10:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 10:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 11:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 11:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 11:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 11:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 12:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 12:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 12:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 12:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 13:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 13:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 13:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 13:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 14:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 14:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 14:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 14:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 15:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 15:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 15:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 15:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 16:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 16:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 16:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 16:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 17:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 17:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 17:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 17:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 18:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 18:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 18:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 18:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 19:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 19:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 19:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 19:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 20:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 20:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 20:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 20:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 21:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 21:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 21:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 21:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 22:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 22:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 22:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 22:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 23:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 23:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 23:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/11/2016 23:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 00:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 00:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 00:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 00:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 01:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 01:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 01:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 01:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 02:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 02:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 02:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 02:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 03:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 03:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 03:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 03:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 04:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 04:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 04:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 04:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 05:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 05:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 05:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 05:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 06:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 06:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 06:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 06:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 07:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 07:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 07:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 07:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 08:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 08:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 08:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 08:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 09:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 09:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 09:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 09:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 10:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 10:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 10:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 10:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 11:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 11:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 11:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 11:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 12:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 12:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 12:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 12:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 13:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 13:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 13:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 13:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 14:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 14:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 14:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 14:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 15:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 15:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 15:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 15:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 16:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 16:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 16:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 16:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 17:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 17:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 17:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 17:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 18:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 18:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 18:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 18:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 19:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 19:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 19:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 19:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 20:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 20:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 20:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 20:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 21:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 21:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 21:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 21:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 22:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 22:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 22:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 22:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 23:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 23:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 23:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/12/2016 23:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 00:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 00:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 00:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 00:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 01:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 01:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 01:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 01:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 02:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 02:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 02:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 02:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 03:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 03:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 03:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 03:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 04:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 04:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 04:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 04:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 05:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 05:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 05:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 05:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 06:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 06:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 06:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 06:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 07:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 07:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 07:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 07:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 08:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 08:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 08:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 08:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 09:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 09:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 09:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 09:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 10:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 10:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 10:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 10:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 11:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 11:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 11:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 11:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 12:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 12:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 12:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 12:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 13:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 13:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 13:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 13:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 14:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 14:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 14:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 14:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 15:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 15:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 15:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 15:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 16:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 16:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 16:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 16:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 17:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 17:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 17:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 17:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 18:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 18:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 18:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 18:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 19:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 19:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 19:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 19:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 20:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 20:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 20:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 20:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 21:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 21:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 21:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 21:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 22:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 22:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 22:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 22:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 23:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 23:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 23:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/13/2016 23:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/14/2016 00:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/14/2016 00:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/14/2016 00:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/14/2016 00:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/14/2016 01:00:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/14/2016 01:15:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/14/2016 01:30:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
09/14/2016 01:45:40,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1
