Plot Title:  Sulfur Creek 11-08,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1280510, SEN S/N: 1280510)","Temp, °C (LGR S/N: 1280510, SEN S/N: 1280510)",Coupler Detached (LGR S/N: 1280510),Coupler Attached (LGR S/N: 1280510),Host Connected (LGR S/N: 1280510),Stopped (LGR S/N: 1280510),End Of File (LGR S/N: 1280510)
1418,12/23/2008,23:39:26,74447,2.303,,,,,
1419,12/24/2008,0:09:26,74478,2.303,,,,,
1420,12/24/2008,0:39:26,74498,2.303,,,,,
1421,12/24/2008,1:09:26,74538,2.303,,,,,
1422,12/24/2008,1:39:26,74548,2.303,,,,,
1423,12/24/2008,2:09:26,74599,2.303,,,,,
1424,12/24/2008,2:39:26,74639,2.303,,,,,
1425,12/24/2008,3:09:26,74710,2.303,,,,,
1426,12/24/2008,3:39:26,74751,2.303,,,,,
1427,12/24/2008,4:09:26,74751,2.303,,,,,
1428,12/24/2008,4:39:26,74791,2.303,,,,,
1429,12/24/2008,5:09:26,74822,2.303,,,,,
1430,12/24/2008,5:39:26,74872,2.303,,,,,
1431,12/24/2008,6:09:26,74923,2.303,,,,,
1432,12/24/2008,6:39:26,74963,2.303,,,,,
1433,12/24/2008,7:09:26,74953,2.303,,,,,
1434,12/24/2008,7:39:26,74994,2.303,,,,,
1435,12/24/2008,8:09:26,75004,2.303,,,,,
1436,12/24/2008,8:39:26,75044,2.303,,,,,
1437,12/24/2008,9:09:26,75085,2.303,,,,,
1438,12/24/2008,9:39:26,75075,2.303,,,,,
1439,12/24/2008,10:09:26,75085,2.303,,,,,
1440,12/24/2008,10:39:26,75075,2.303,,,,,
1441,12/24/2008,11:09:26,75095,2.303,,,,,
1442,12/24/2008,11:39:26,75044,2.303,,,,,
1443,12/24/2008,12:09:26,75014,2.303,,,,,
1444,12/24/2008,12:39:26,74973,2.303,,,,,
1445,12/24/2008,13:09:26,74923,2.303,,,,,
1446,12/24/2008,13:39:26,74943,2.303,,,,,
1447,12/24/2008,14:09:26,74953,2.303,,,,,
1448,12/24/2008,14:39:26,75004,2.303,,,,,
1449,12/24/2008,15:09:26,75014,2.303,,,,,
1450,12/24/2008,15:39:26,75004,2.303,,,,,
1451,12/24/2008,16:09:26,75004,2.303,,,,,
1452,12/24/2008,16:39:26,75034,2.303,,,,,
1453,12/24/2008,17:09:26,75095,2.303,,,,,
1454,12/24/2008,17:39:26,75135,2.303,,,,,
1455,12/24/2008,18:09:26,75166,2.303,,,,,
1456,12/24/2008,18:39:26,75156,2.303,,,,,
1457,12/24/2008,19:09:26,75196,2.303,,,,,
1458,12/24/2008,19:39:26,75145,2.303,,,,,
1459,12/24/2008,20:09:26,75176,2.303,,,,,
1460,12/24/2008,20:39:26,75145,2.303,,,,,
1461,12/24/2008,21:09:26,75145,2.303,,,,,
1462,12/24/2008,21:39:26,75166,2.303,,,,,
1463,12/24/2008,22:09:26,75166,2.303,,,,,
1464,12/24/2008,22:39:26,75145,2.303,,,,,
1465,12/24/2008,23:09:26,75095,2.303,,,,,
1466,12/24/2008,23:39:26,75054,2.303,,,,,
1467,12/25/2008,0:09:26,75064,2.303,,,,,
1468,12/25/2008,0:39:26,75004,2.303,,,,,
1469,12/25/2008,1:09:26,74943,2.303,,,,,
1470,12/25/2008,1:39:26,74933,2.303,,,,,
1471,12/25/2008,2:09:26,74892,2.303,,,,,
1472,12/25/2008,2:39:26,74882,2.303,,,,,
1473,12/25/2008,3:09:26,74862,2.303,,,,,
1474,12/25/2008,3:39:26,74842,2.303,,,,,
1475,12/25/2008,4:09:26,74811,2.303,,,,,
1476,12/25/2008,4:39:26,74801,2.303,,,,,
1477,12/25/2008,5:09:26,74771,2.303,,,,,
1478,12/25/2008,5:39:26,74761,2.303,,,,,
1479,12/25/2008,6:09:26,74751,2.303,,,,,
1480,12/25/2008,6:39:26,74741,2.303,,,,,
1481,12/25/2008,7:09:26,74710,2.303,,,,,
1482,12/25/2008,7:39:26,74700,2.303,,,,,
1483,12/25/2008,8:09:26,74710,2.303,,,,,
1484,12/25/2008,8:39:26,74700,2.303,,,,,
1485,12/25/2008,9:09:26,74670,2.303,,,,,
1486,12/25/2008,9:39:26,74660,2.303,,,,,
1487,12/25/2008,10:09:26,74639,2.303,,,,,
1488,12/25/2008,10:39:26,74629,2.303,,,,,
1489,12/25/2008,11:09:26,74609,2.303,,,,,
1490,12/25/2008,11:39:26,74558,2.303,,,,,
1491,12/25/2008,12:09:26,74538,2.303,,,,,
1492,12/25/2008,12:39:26,74498,2.303,,,,,
1493,12/25/2008,13:09:26,74447,2.303,,,,,
1494,12/25/2008,13:39:26,74467,2.303,,,,,
1495,12/25/2008,14:09:26,74467,2.303,,,,,
1496,12/25/2008,14:39:26,74497,2.41,,,,,
1497,12/25/2008,15:09:26,74477,2.41,,,,,
1498,12/25/2008,15:39:26,74487,2.41,,,,,
1499,12/25/2008,16:09:26,74487,2.41,,,,,
1500,12/25/2008,16:39:26,74487,2.41,,,,,
1501,12/25/2008,17:09:26,74446,2.41,,,,,
1502,12/25/2008,17:39:26,74436,2.41,,,,,
1503,12/25/2008,18:09:26,74426,2.41,,,,,
1504,12/25/2008,18:39:26,74426,2.41,,,,,
1505,12/25/2008,19:09:26,74396,2.41,,,,,
1506,12/25/2008,19:39:26,74335,2.41,,,,,
1507,12/25/2008,20:09:26,74315,2.41,,,,,
1508,12/25/2008,20:39:26,74315,2.41,,,,,
1509,12/25/2008,21:09:26,74264,2.41,,,,,
1510,12/25/2008,21:39:26,74244,2.41,,,,,
1511,12/25/2008,22:09:26,74214,2.41,,,,,
1512,12/25/2008,22:39:26,74193,2.41,,,,,
1513,12/25/2008,23:09:26,74112,2.41,,,,,
1514,12/25/2008,23:39:26,74122,2.41,,,,,
1515,12/26/2008,0:09:26,74102,2.41,,,,,
1516,12/26/2008,0:39:26,74092,2.41,,,,,
1517,12/26/2008,1:09:26,74092,2.41,,,,,
1518,12/26/2008,1:39:26,74072,2.41,,,,,
1519,12/26/2008,2:09:26,74062,2.41,,,,,
1520,12/26/2008,2:39:26,74021,2.41,,,,,
1521,12/26/2008,3:09:26,74001,2.41,,,,,
1522,12/26/2008,3:39:26,73971,2.41,,,,,
1523,12/26/2008,4:09:26,73940,2.41,,,,,
1524,12/26/2008,4:39:26,73890,2.41,,,,,
1525,12/26/2008,5:09:26,73900,2.41,,,,,
1526,12/26/2008,5:39:26,73859,2.41,,,,,
1527,12/26/2008,6:09:26,73880,2.41,,,,,
1528,12/26/2008,6:39:26,73839,2.41,,,,,
1529,12/26/2008,7:09:26,73819,2.41,,,,,
1530,12/26/2008,7:39:26,73809,2.41,,,,,
1531,12/26/2008,8:09:26,73809,2.41,,,,,
1532,12/26/2008,8:39:26,73799,2.41,,,,,
1533,12/26/2008,9:09:26,73819,2.41,,,,,
1534,12/26/2008,9:39:26,73900,2.41,,,,,
1535,12/26/2008,10:09:26,73920,2.41,,,,,
1536,12/26/2008,10:39:26,73970,2.517,,,,,
1537,12/26/2008,11:09:26,73981,2.41,,,,,
1538,12/26/2008,11:39:26,73990,2.517,,,,,
1539,12/26/2008,12:09:26,74020,2.517,,,,,
1540,12/26/2008,12:39:26,74020,2.517,,,,,
1541,12/26/2008,13:09:26,74000,2.517,,,,,
1542,12/26/2008,13:39:26,73990,2.517,,,,,
1543,12/26/2008,14:09:26,73950,2.517,,,,,
1544,12/26/2008,14:39:26,73980,2.517,,,,,
1545,12/26/2008,15:09:26,74010,2.517,,,,,
1546,12/26/2008,15:39:26,74031,2.517,,,,,
1547,12/26/2008,16:09:26,74031,2.517,,,,,
1548,12/26/2008,16:39:26,74051,2.517,,,,,
1549,12/26/2008,17:09:26,74101,2.517,,,,,
1550,12/26/2008,17:39:26,74101,2.517,,,,,
1551,12/26/2008,18:09:26,74112,2.517,,,,,
1552,12/26/2008,18:39:26,74122,2.517,,,,,
1553,12/26/2008,19:09:26,74132,2.517,,,,,
1554,12/26/2008,19:39:26,74162,2.517,,,,,
1555,12/26/2008,20:09:26,74162,2.517,,,,,
1556,12/26/2008,20:39:26,74172,2.517,,,,,
1557,12/26/2008,21:09:26,74172,2.517,,,,,
1558,12/26/2008,21:39:26,74122,2.517,,,,,
1559,12/26/2008,22:09:26,74172,2.517,,,,,
1560,12/26/2008,22:39:26,74213,2.517,,,,,
1561,12/26/2008,23:09:26,74213,2.517,,,,,
1562,12/26/2008,23:39:26,74172,2.517,,,,,
1563,12/27/2008,0:09:26,74152,2.517,,,,,
1564,12/27/2008,0:39:26,74162,2.517,,,,,
1565,12/27/2008,1:09:26,74172,2.517,,,,,
1566,12/27/2008,1:39:26,74172,2.517,,,,,
1567,12/27/2008,2:09:26,74203,2.517,,,,,
1568,12/27/2008,2:39:26,74192,2.517,,,,,
1569,12/27/2008,3:09:26,74203,2.517,,,,,
1570,12/27/2008,3:39:26,74223,2.517,,,,,
1571,12/27/2008,4:09:26,74243,2.517,,,,,
1572,12/27/2008,4:39:26,74284,2.517,,,,,
1573,12/27/2008,5:09:26,74334,2.517,,,,,
1574,12/27/2008,5:39:26,74385,2.517,,,,,
1575,12/27/2008,6:09:26,74456,2.517,,,,,
1576,12/27/2008,6:39:26,74516,2.517,,,,,
1577,12/27/2008,7:09:26,74587,2.517,,,,,
1578,12/27/2008,7:39:26,74618,2.517,,,,,
1579,12/27/2008,8:09:26,74678,2.517,,,,,
1580,12/27/2008,8:39:26,74688,2.517,,,,,
1581,12/27/2008,9:09:26,74719,2.517,,,,,
1582,12/27/2008,9:39:26,74740,2.41,,,,,
1583,12/27/2008,10:09:26,74740,2.41,,,,,
1584,12/27/2008,10:39:26,74790,2.41,,,,,
1585,12/27/2008,11:09:26,74801,2.41,,,,,
1586,12/27/2008,11:39:26,74821,2.41,,,,,
1587,12/27/2008,12:09:26,74790,2.41,,,,,
1588,12/27/2008,12:39:26,74780,2.41,,,,,
1589,12/27/2008,13:09:26,74760,2.41,,,,,
1590,12/27/2008,13:39:26,74841,2.41,,,,,
1591,12/27/2008,14:09:26,74831,2.41,,,,,
1592,12/27/2008,14:39:26,74841,2.41,,,,,
1593,12/27/2008,15:09:26,74902,2.41,,,,,
1594,12/27/2008,15:39:26,74962,2.41,,,,,
1595,12/27/2008,16:09:26,75013,2.41,,,,,
1596,12/27/2008,16:39:26,75054,2.41,,,,,
1597,12/27/2008,17:09:26,75084,2.41,,,,,
1598,12/27/2008,17:39:26,75124,2.41,,,,,
1599,12/27/2008,18:09:26,75165,2.41,,,,,
1600,12/27/2008,18:39:26,75155,2.41,,,,,
1601,12/27/2008,19:09:26,75124,2.41,,,,,
1602,12/27/2008,19:39:26,75135,2.303,,,,,
1603,12/27/2008,20:09:26,75166,2.303,,,,,
1604,12/27/2008,20:39:26,75166,2.303,,,,,
1605,12/27/2008,21:09:26,75156,2.303,,,,,
1606,12/27/2008,21:39:26,75166,2.303,,,,,
1607,12/27/2008,22:09:26,75196,2.303,,,,,
1608,12/27/2008,22:39:26,75206,2.303,,,,,
1609,12/27/2008,23:09:26,75247,2.303,,,,,
1610,12/27/2008,23:39:26,75257,2.303,,,,,
1611,12/28/2008,0:09:26,75247,2.303,,,,,
1612,12/28/2008,0:39:26,75257,2.303,,,,,
1613,12/28/2008,1:09:26,75236,2.303,,,,,
1614,12/28/2008,1:39:26,75267,2.303,,,,,
1615,12/28/2008,2:09:26,75287,2.303,,,,,
1616,12/28/2008,2:39:26,75328,2.303,,,,,
1617,12/28/2008,3:09:26,75307,2.303,,,,,
1618,12/28/2008,3:39:26,75317,2.303,,,,,
1619,12/28/2008,4:09:26,75328,2.303,,,,,
1620,12/28/2008,4:39:26,75349,2.195,,,,,
1621,12/28/2008,5:09:26,75338,2.195,,,,,
1622,12/28/2008,5:39:26,75379,2.195,,,,,
1623,12/28/2008,6:09:26,75409,2.195,,,,,
1624,12/28/2008,6:39:26,75460,2.195,,,,,
1625,12/28/2008,7:09:26,75480,2.195,,,,,
1626,12/28/2008,7:39:26,75490,2.195,,,,,
1627,12/28/2008,8:09:26,75510,2.195,,,,,
1628,12/28/2008,8:39:26,75551,2.195,,,,,
1629,12/28/2008,9:09:26,75602,2.195,,,,,
1630,12/28/2008,9:39:26,75632,2.195,,,,,
1631,12/28/2008,10:09:26,75652,2.195,,,,,
1632,12/28/2008,10:39:26,75662,2.195,,,,,
1633,12/28/2008,11:09:26,75622,2.195,,,,,
1634,12/28/2008,11:39:26,75612,2.195,,,,,
1635,12/28/2008,12:09:26,75612,2.195,,,,,
1636,12/28/2008,12:39:26,75581,2.195,,,,,
1637,12/28/2008,13:09:26,75531,2.195,,,,,
1638,12/28/2008,13:39:26,75541,2.195,,,,,
1639,12/28/2008,14:09:26,75581,2.195,,,,,
1640,12/28/2008,14:39:26,75571,2.195,,,,,
1641,12/28/2008,15:09:26,75591,2.195,,,,,
1642,12/28/2008,15:39:26,75622,2.195,,,,,
1643,12/28/2008,16:09:26,75622,2.195,,,,,
1644,12/28/2008,16:39:26,75652,2.195,,,,,
1645,12/28/2008,17:09:26,75672,2.195,,,,,
1646,12/28/2008,17:39:26,75704,2.088,,,,,
1647,12/28/2008,18:09:26,75743,2.195,,,,,
1648,12/28/2008,18:39:26,75784,2.195,,,,,
1649,12/28/2008,19:09:26,75794,2.195,,,,,
1650,12/28/2008,19:39:26,75805,2.088,,,,,
1651,12/28/2008,20:09:26,75825,2.088,,,,,
1652,12/28/2008,20:39:26,75865,2.088,,,,,
1653,12/28/2008,21:09:26,75876,2.088,,,,,
1654,12/28/2008,21:39:26,75876,2.088,,,,,
1655,12/28/2008,22:09:26,75886,2.088,,,,,
1656,12/28/2008,22:39:26,75896,2.088,,,,,
1657,12/28/2008,23:09:26,75906,2.088,,,,,
1658,12/28/2008,23:39:26,75896,2.088,,,,,
1659,12/29/2008,0:09:26,75876,2.088,,,,,
1660,12/29/2008,0:39:26,75865,2.088,,,,,
1661,12/29/2008,1:09:26,75855,2.088,,,,,
1662,12/29/2008,1:39:26,75876,2.088,,,,,
1663,12/29/2008,2:09:26,75876,2.088,,,,,
1664,12/29/2008,2:39:26,75876,2.088,,,,,
1665,12/29/2008,3:09:26,75896,2.088,,,,,
1666,12/29/2008,3:39:26,75906,2.088,,,,,
1667,12/29/2008,4:09:26,75896,2.088,,,,,
1668,12/29/2008,4:39:26,75907,1.98,,,,,
1669,12/29/2008,5:09:26,75886,1.98,,,,,
1670,12/29/2008,5:39:26,75886,1.98,,,,,
1671,12/29/2008,6:09:26,75927,1.98,,,,,
1672,12/29/2008,6:39:26,75917,1.98,,,,,
1673,12/29/2008,7:09:26,75937,1.98,,,,,
1674,12/29/2008,7:39:26,75967,1.98,,,,,
1675,12/29/2008,8:09:26,75977,1.98,,,,,
1676,12/29/2008,8:39:26,75957,1.98,,,,,
1677,12/29/2008,9:09:26,75977,1.98,,,,,
1678,12/29/2008,9:39:26,75967,1.98,,,,,
1679,12/29/2008,10:09:26,75988,1.98,,,,,
1680,12/29/2008,10:39:26,75957,1.98,,,,,
1681,12/29/2008,11:09:26,75917,1.98,,,,,
1682,12/29/2008,11:39:26,75886,1.98,,,,,
1683,12/29/2008,12:09:26,75836,1.98,,,,,
1684,12/29/2008,12:39:26,75805,1.98,,,,,
1685,12/29/2008,13:09:26,75765,1.98,,,,,
1686,12/29/2008,13:39:26,75755,1.98,,,,,
1687,12/29/2008,14:09:26,75735,1.98,,,,,
1688,12/29/2008,14:39:26,75746,1.872,,,,,
1689,12/29/2008,15:09:26,75715,1.872,,,,,
1690,12/29/2008,15:39:26,75746,1.872,,,,,
1691,12/29/2008,16:09:26,75746,1.872,,,,,
1692,12/29/2008,16:39:26,75756,1.872,,,,,
1693,12/29/2008,17:09:26,75766,1.872,,,,,
1694,12/29/2008,17:39:26,75766,1.872,,,,,
1695,12/29/2008,18:09:26,75776,1.872,,,,,
1696,12/29/2008,18:39:26,75796,1.872,,,,,
1697,12/29/2008,19:09:26,75806,1.872,,,,,
1698,12/29/2008,19:39:26,75805,1.98,,,,,
1699,12/29/2008,20:09:26,75795,1.98,,,,,
1700,12/29/2008,20:39:26,75805,1.98,,,,,
1701,12/29/2008,21:09:26,75795,1.98,,,,,
1702,12/29/2008,21:39:26,75805,1.98,,,,,
1703,12/29/2008,22:09:26,75805,1.98,,,,,
1704,12/29/2008,22:39:26,75765,1.98,,,,,
1705,12/29/2008,23:09:26,75745,1.98,,,,,
1706,12/29/2008,23:39:26,75745,1.98,,,,,
1707,12/30/2008,0:09:26,75714,1.98,,,,,
1708,12/30/2008,0:39:26,75684,1.98,,,,,
1709,12/30/2008,1:09:26,75664,1.98,,,,,
1710,12/30/2008,1:39:26,75674,1.98,,,,,
1711,12/30/2008,2:09:26,75654,1.98,,,,,
1712,12/30/2008,2:39:26,75665,1.872,,,,,
1713,12/30/2008,3:09:26,75665,1.872,,,,,
1714,12/30/2008,3:39:26,75655,1.872,,,,,
1715,12/30/2008,4:09:26,75644,1.872,,,,,
1716,12/30/2008,4:39:26,75624,1.872,,,,,
1717,12/30/2008,5:09:26,75624,1.872,,,,,
1718,12/30/2008,5:39:26,75624,1.872,,,,,
1719,12/30/2008,6:09:26,75624,1.872,,,,,
1720,12/30/2008,6:39:26,75634,1.872,,,,,
1721,12/30/2008,7:09:26,75624,1.872,,,,,
1722,12/30/2008,7:39:26,75644,1.872,,,,,
1723,12/30/2008,8:09:26,75655,1.872,,,,,
1724,12/30/2008,8:39:26,75675,1.872,,,,,
1725,12/30/2008,9:09:26,75655,1.872,,,,,
1726,12/30/2008,9:39:26,75675,1.872,,,,,
1727,12/30/2008,10:09:26,75675,1.872,,,,,
1728,12/30/2008,10:39:26,75655,1.872,,,,,
1729,12/30/2008,11:09:26,75604,1.872,,,,,
1730,12/30/2008,11:39:26,75564,1.872,,,,,
1731,12/30/2008,12:09:26,75543,1.872,,,,,
1732,12/30/2008,12:39:26,75513,1.872,,,,,
1733,12/30/2008,13:09:26,75503,1.872,,,,,
1734,12/30/2008,13:39:26,75503,1.872,,,,,
1735,12/30/2008,14:09:26,75513,1.872,,,,,
1736,12/30/2008,14:39:26,75523,1.872,,,,,
1737,12/30/2008,15:09:26,75513,1.872,,,,,
1738,12/30/2008,15:39:26,75543,1.872,,,,,
1739,12/30/2008,16:09:26,75553,1.872,,,,,
1740,12/30/2008,16:39:26,75584,1.872,,,,,
1741,12/30/2008,17:09:26,75604,1.872,,,,,
1742,12/30/2008,17:39:26,75634,1.872,,,,,
1743,12/30/2008,18:09:26,75675,1.872,,,,,
1744,12/30/2008,18:39:26,75705,1.872,,,,,
1745,12/30/2008,19:09:26,75725,1.872,,,,,
1746,12/30/2008,19:39:26,75756,1.872,,,,,
1747,12/30/2008,20:09:26,75776,1.872,,,,,
1748,12/30/2008,20:39:26,75796,1.872,,,,,
1749,12/30/2008,21:09:26,75796,1.872,,,,,
1750,12/30/2008,21:39:26,75806,1.872,,,,,
1751,12/30/2008,22:09:26,75816,1.872,,,,,
1752,12/30/2008,22:39:26,75827,1.872,,,,,
1753,12/30/2008,23:09:26,75827,1.872,,,,,
1754,12/30/2008,23:39:26,75827,1.872,,,,,
1755,12/31/2008,0:09:26,75837,1.872,,,,,
1756,12/31/2008,0:39:26,75827,1.872,,,,,
1757,12/31/2008,1:09:26,75806,1.872,,,,,
1758,12/31/2008,1:39:26,75816,1.872,,,,,
1759,12/31/2008,2:09:26,75837,1.872,,,,,
1760,12/31/2008,2:39:26,75796,1.872,,,,,
1761,12/31/2008,3:09:26,75776,1.872,,,,,
1762,12/31/2008,3:39:26,75776,1.872,,,,,
1763,12/31/2008,4:09:26,75786,1.872,,,,,
1764,12/31/2008,4:39:26,75766,1.872,,,,,
1765,12/31/2008,5:09:26,75766,1.872,,,,,
1766,12/31/2008,5:39:26,75746,1.872,,,,,
1767,12/31/2008,6:09:26,75756,1.872,,,,,
1768,12/31/2008,6:39:26,75757,1.764,,,,,
1769,12/31/2008,7:09:26,75777,1.764,,,,,
1770,12/31/2008,7:39:26,75746,1.764,,,,,
1771,12/31/2008,8:09:26,75757,1.764,,,,,
1772,12/31/2008,8:39:26,75746,1.764,,,,,
1773,12/31/2008,9:09:26,75767,1.764,,,,,
1774,12/31/2008,9:39:26,75746,1.764,,,,,
1775,12/31/2008,10:09:26,75726,1.764,,,,,
1776,12/31/2008,10:39:26,75686,1.764,,,,,
1777,12/31/2008,11:09:26,75635,1.764,,,,,
1778,12/31/2008,11:39:26,75574,1.764,,,,,
1779,12/31/2008,12:09:26,75514,1.764,,,,,
1780,12/31/2008,12:39:26,75483,1.764,,,,,
1781,12/31/2008,13:09:26,75423,1.764,,,,,
1782,12/31/2008,13:39:26,75392,1.764,,,,,
1783,12/31/2008,14:09:26,75362,1.764,,,,,
1784,12/31/2008,14:39:26,75362,1.764,,,,,
1785,12/31/2008,15:09:26,75352,1.764,,,,,
1786,12/31/2008,15:39:26,75372,1.764,,,,,
1787,12/31/2008,16:09:26,75372,1.764,,,,,
1788,12/31/2008,16:39:26,75382,1.764,,,,,
1789,12/31/2008,17:09:26,75362,1.764,,,,,
1790,12/31/2008,17:39:26,75352,1.764,,,,,
1791,12/31/2008,18:09:26,75372,1.764,,,,,
1792,12/31/2008,18:39:26,75362,1.764,,,,,
1793,12/31/2008,19:09:26,75362,1.764,,,,,
1794,12/31/2008,19:39:26,75362,1.764,,,,,
1795,12/31/2008,20:09:26,75342,1.764,,,,,
1796,12/31/2008,20:39:26,75332,1.764,,,,,
1797,12/31/2008,21:09:26,75322,1.764,,,,,
1798,12/31/2008,21:39:26,75311,1.764,,,,,
1799,12/31/2008,22:09:26,75291,1.764,,,,,
1800,12/31/2008,22:39:26,75261,1.764,,,,,
1801,12/31/2008,23:09:26,75251,1.764,,,,,
1802,12/31/2008,23:39:26,75251,1.764,,,,,
1803,1/1/2009,0:09:26,75200,1.764,,,,,
1804,1/1/2009,0:39:26,75210,1.764,,,,,
1805,1/1/2009,1:09:26,75190,1.764,,,,,
1806,1/1/2009,1:39:26,75180,1.764,,,,,
1807,1/1/2009,2:09:26,75170,1.764,,,,,
1808,1/1/2009,2:39:26,75190,1.764,,,,,
1809,1/1/2009,3:09:26,75190,1.764,,,,,
1810,1/1/2009,3:39:26,75180,1.764,,,,,
1811,1/1/2009,4:09:26,75160,1.764,,,,,
1812,1/1/2009,4:39:26,75129,1.764,,,,,
1813,1/1/2009,5:09:26,75129,1.764,,,,,
1814,1/1/2009,5:39:26,75139,1.764,,,,,
1815,1/1/2009,6:09:26,75170,1.764,,,,,
1816,1/1/2009,6:39:26,75160,1.764,,,,,
1817,1/1/2009,7:09:26,75140,1.656,,,,,
1818,1/1/2009,7:39:26,75160,1.656,,,,,
1819,1/1/2009,8:09:26,75140,1.656,,,,,
1820,1/1/2009,8:39:26,75150,1.656,,,,,
1821,1/1/2009,9:09:26,75140,1.656,,,,,
1822,1/1/2009,9:39:26,75150,1.656,,,,,
1823,1/1/2009,10:09:26,75140,1.656,,,,,
1824,1/1/2009,10:39:26,75120,1.656,,,,,
1825,1/1/2009,11:09:26,75090,1.656,,,,,
1826,1/1/2009,11:39:26,75059,1.656,,,,,
1827,1/1/2009,12:09:26,75019,1.656,,,,,
1828,1/1/2009,12:39:26,75029,1.656,,,,,
1829,1/1/2009,13:09:26,74988,1.656,,,,,
1830,1/1/2009,13:39:26,74999,1.656,,,,,
1831,1/1/2009,14:09:26,74968,1.656,,,,,
1832,1/1/2009,14:39:26,74999,1.656,,,,,
1833,1/1/2009,15:09:26,74999,1.656,,,,,
1834,1/1/2009,15:39:26,75009,1.656,,,,,
1835,1/1/2009,16:09:26,75019,1.656,,,,,
1836,1/1/2009,16:39:26,75059,1.656,,,,,
1837,1/1/2009,17:09:26,75080,1.656,,,,,
1838,1/1/2009,17:39:26,75090,1.656,,,,,
1839,1/1/2009,18:09:26,75110,1.656,,,,,
1840,1/1/2009,18:39:26,75130,1.656,,,,,
1841,1/1/2009,19:09:26,75130,1.656,,,,,
1842,1/1/2009,19:39:26,75130,1.656,,,,,
1843,1/1/2009,20:09:26,75130,1.656,,,,,
1844,1/1/2009,20:39:26,75150,1.656,,,,,
1845,1/1/2009,21:09:26,75140,1.656,,,,,
1846,1/1/2009,21:39:26,75110,1.656,,,,,
1847,1/1/2009,22:09:26,75110,1.656,,,,,
1848,1/1/2009,22:39:26,75140,1.656,,,,,
1849,1/1/2009,23:09:26,75140,1.656,,,,,
1850,1/1/2009,23:39:26,75120,1.656,,,,,
1851,1/2/2009,0:09:26,75110,1.656,,,,,
1852,1/2/2009,0:39:26,75080,1.656,,,,,
1853,1/2/2009,1:09:26,75059,1.656,,,,,
1854,1/2/2009,1:39:26,75090,1.656,,,,,
1855,1/2/2009,2:09:26,75100,1.656,,,,,
1856,1/2/2009,2:39:26,75080,1.656,,,,,
1857,1/2/2009,3:09:26,75069,1.656,,,,,
1858,1/2/2009,3:39:26,75069,1.656,,,,,
1859,1/2/2009,4:09:26,75069,1.656,,,,,
1860,1/2/2009,4:39:26,75039,1.656,,,,,
1861,1/2/2009,5:09:26,75059,1.656,,,,,
1862,1/2/2009,5:39:26,75059,1.656,,,,,
1863,1/2/2009,6:09:26,75059,1.656,,,,,
1864,1/2/2009,6:39:26,75029,1.656,,,,,
1865,1/2/2009,7:09:26,75029,1.656,,,,,
1866,1/2/2009,7:39:26,75039,1.656,,,,,
1867,1/2/2009,8:09:26,75039,1.656,,,,,
1868,1/2/2009,8:39:26,75019,1.656,,,,,
1869,1/2/2009,9:09:26,75019,1.656,,,,,
1870,1/2/2009,9:39:26,74988,1.656,,,,,
1871,1/2/2009,10:09:26,74979,1.548,,,,,
1872,1/2/2009,10:39:26,74959,1.548,,,,,
1873,1/2/2009,11:09:26,74908,1.548,,,,,
1874,1/2/2009,11:39:26,74848,1.548,,,,,
1875,1/2/2009,12:09:26,74797,1.548,,,,,
1876,1/2/2009,12:39:26,74736,1.548,,,,,
1877,1/2/2009,13:09:26,74716,1.548,,,,,
1878,1/2/2009,13:39:26,74686,1.548,,,,,
1879,1/2/2009,14:09:26,74655,1.548,,,,,
1880,1/2/2009,14:39:26,74635,1.548,,,,,
1881,1/2/2009,15:09:26,74645,1.548,,,,,
1882,1/2/2009,15:39:26,74635,1.548,,,,,
1883,1/2/2009,16:09:26,74625,1.548,,,,,
1884,1/2/2009,16:39:26,74625,1.548,,,,,
1885,1/2/2009,17:09:26,74645,1.548,,,,,
1886,1/2/2009,17:39:26,74645,1.548,,,,,
1887,1/2/2009,18:09:26,74655,1.656,,,,,
1888,1/2/2009,18:39:26,74655,1.656,,,,,
1889,1/2/2009,19:09:26,74665,1.656,,,,,
1890,1/2/2009,19:39:26,74655,1.656,,,,,
1891,1/2/2009,20:09:26,74634,1.656,,,,,
1892,1/2/2009,20:39:26,74594,1.656,,,,,
1893,1/2/2009,21:09:26,74584,1.656,,,,,
1894,1/2/2009,21:39:26,74543,1.656,,,,,
1895,1/2/2009,22:09:26,74503,1.656,,,,,
1896,1/2/2009,22:39:26,74503,1.656,,,,,
1897,1/2/2009,23:09:26,74503,1.656,,,,,
1898,1/2/2009,23:39:26,74472,1.656,,,,,
1899,1/3/2009,0:09:26,74493,1.656,,,,,
1900,1/3/2009,0:39:26,74472,1.656,,,,,
1901,1/3/2009,1:09:26,74442,1.656,,,,,
1902,1/3/2009,1:39:26,74432,1.656,,,,,
1903,1/3/2009,2:09:26,74452,1.656,,,,,
1904,1/3/2009,2:39:26,74442,1.656,,,,,
1905,1/3/2009,3:09:26,74462,1.656,,,,,
1906,1/3/2009,3:39:26,74452,1.656,,,,,
1907,1/3/2009,4:09:26,74462,1.656,,,,,
1908,1/3/2009,4:39:26,74422,1.656,,,,,
1909,1/3/2009,5:09:26,74422,1.656,,,,,
