Plot Title: Lwr Sulf 20140530-2014,,,,,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1280510, SEN S/N: 1280510)","Temp, °C (LGR S/N: 1280510, SEN S/N: 1280510)","Batt, V (LGR S/N: 1280510, SEN S/N: 1280510)",Coupler Detached (LGR S/N: 1280510),Coupler Attached (LGR S/N: 1280510),Host Connected (LGR S/N: 1280510),Stopped (LGR S/N: 1280510),End Of File (LGR S/N: 1280510)
1597,6/16/2014,2:00:00,75263,11.236,3.46,,,,,
1598,6/16/2014,2:15:00,75274,11.139,3.46,,,,,
1599,6/16/2014,2:30:00,75274,11.139,3.46,,,,,
1600,6/16/2014,2:45:00,75304,11.139,3.46,,,,,
1601,6/16/2014,3:00:00,75304,11.139,3.46,,,,,
1602,6/16/2014,3:15:00,75294,11.139,3.46,,,,,
1603,6/16/2014,3:30:00,75324,11.139,3.46,,,,,
1604,6/16/2014,3:45:00,75305,11.041,3.46,,,,,
1605,6/16/2014,4:00:00,75305,11.041,3.46,,,,,
1606,6/16/2014,4:15:00,75315,11.041,3.46,,,,,
1607,6/16/2014,4:30:00,75335,11.041,3.46,,,,,
1608,6/16/2014,4:45:00,75355,11.041,3.46,,,,,
1609,6/16/2014,5:00:00,75346,10.944,3.46,,,,,
1610,6/16/2014,5:15:00,75336,10.944,3.46,,,,,
1611,6/16/2014,5:30:00,75356,10.944,3.46,,,,,
1612,6/16/2014,5:45:00,75366,10.944,3.46,,,,,
1613,6/16/2014,6:00:00,75387,10.846,3.46,,,,,
1614,6/16/2014,6:15:00,75367,10.846,3.46,,,,,
1615,6/16/2014,6:30:00,75407,10.846,3.46,,,,,
1616,6/16/2014,6:45:00,75407,10.846,3.46,,,,,
1617,6/16/2014,7:00:00,75418,10.846,3.46,,,,,
1618,6/16/2014,7:15:00,75398,10.748,3.46,,,,,
1619,6/16/2014,7:30:00,75418,10.748,3.46,,,,,
1620,6/16/2014,7:45:00,75388,10.748,3.46,,,,,
1621,6/16/2014,8:00:00,75388,10.748,3.46,,,,,
1622,6/16/2014,8:15:00,75398,10.748,3.46,,,,,
1623,6/16/2014,8:30:00,75398,10.748,3.46,,,,,
1624,6/16/2014,8:45:00,75408,10.748,3.46,,,,,
1625,6/16/2014,9:00:00,75418,10.748,3.46,,,,,
1626,6/16/2014,9:15:00,75397,10.846,3.46,,,,,
1627,6/16/2014,9:30:00,75387,10.846,3.46,,,,,
1628,6/16/2014,9:45:00,75407,10.846,3.46,,,,,
1629,6/16/2014,10:00:00,75428,10.846,3.46,,,,,
1630,6/16/2014,10:15:00,75377,10.846,3.46,,,,,
1631,6/16/2014,10:30:00,75397,10.846,3.46,,,,,
1632,6/16/2014,10:45:00,75407,10.846,3.46,,,,,
1633,6/16/2014,11:00:00,75387,10.846,3.46,,,,,
1634,6/16/2014,11:15:00,75407,10.846,3.46,,,,,
1635,6/16/2014,11:30:00,75417,10.944,3.46,,,,,
1636,6/16/2014,11:45:00,75397,10.944,3.46,,,,,
1637,6/16/2014,12:00:00,75366,10.944,3.46,,,,,
1638,6/16/2014,12:15:00,75386,10.944,3.46,,,,,
1639,6/16/2014,12:30:00,75406,11.041,3.46,,,,,
1640,6/16/2014,12:45:00,75376,11.041,3.46,,,,,
1641,6/16/2014,13:00:00,75416,11.041,3.46,,,,,
1642,6/16/2014,13:15:00,75325,11.041,3.46,,,,,
1643,6/16/2014,13:30:00,75334,11.139,3.46,,,,,
1644,6/16/2014,13:45:00,75334,11.139,3.46,,,,,
1645,6/16/2014,14:00:00,75334,11.139,3.46,,,,,
1646,6/16/2014,14:15:00,75313,11.236,3.46,,,,,
1647,6/16/2014,14:30:00,75313,11.236,3.46,,,,,
1648,6/16/2014,14:45:00,75293,11.236,3.46,,,,,
1649,6/16/2014,15:00:00,75293,11.236,3.46,,,,,
1650,6/16/2014,15:15:00,75293,11.334,3.46,,,,,
1651,6/16/2014,15:30:00,75262,11.334,3.46,,,,,
1652,6/16/2014,15:45:00,75252,11.334,3.46,,,,,
1653,6/16/2014,16:00:00,75242,11.334,3.46,,,,,
1654,6/16/2014,16:15:00,75211,11.334,3.46,,,,,
1655,6/16/2014,16:30:00,75262,11.334,3.46,,,,,
1656,6/16/2014,16:45:00,75252,11.334,3.46,,,,,
1657,6/16/2014,17:00:00,75211,11.431,3.46,,,,,
1658,6/16/2014,17:15:00,75221,11.431,3.46,,,,,
1659,6/16/2014,17:30:00,75221,11.431,3.46,,,,,
1660,6/16/2014,17:45:00,75221,11.431,3.46,,,,,
1661,6/16/2014,18:00:00,75211,11.431,3.46,,,,,
1662,6/16/2014,18:15:00,75191,11.431,3.46,,,,,
1663,6/16/2014,18:30:00,75190,11.528,3.46,,,,,
1664,6/16/2014,18:45:00,75190,11.528,3.46,,,,,
1665,6/16/2014,19:00:00,75200,11.528,3.46,,,,,
1666,6/16/2014,19:15:00,75170,11.528,3.46,,,,,
1667,6/16/2014,19:30:00,75200,11.528,3.46,,,,,
1668,6/16/2014,19:45:00,75220,11.528,3.46,,,,,
1669,6/16/2014,20:00:00,75200,11.528,3.46,,,,,
1670,6/16/2014,20:15:00,75230,11.528,3.46,,,,,
1671,6/16/2014,20:30:00,75240,11.625,3.46,,,,,
1672,6/16/2014,20:45:00,75240,11.625,3.46,,,,,
1673,6/16/2014,21:00:00,75280,11.625,3.46,,,,,
1674,6/16/2014,21:15:00,75280,11.625,3.46,,,,,
1675,6/16/2014,21:30:00,75311,11.625,3.46,,,,,
1676,6/16/2014,21:45:00,75341,11.625,3.46,,,,,
1677,6/16/2014,22:00:00,75362,11.625,3.46,,,,,
1678,6/16/2014,22:15:00,75372,11.625,3.46,,,,,
1679,6/16/2014,22:30:00,75382,11.625,3.46,,,,,
1680,6/16/2014,22:45:00,75372,11.625,3.46,,,,,
1681,6/16/2014,23:00:00,75382,11.625,3.46,,,,,
1682,6/16/2014,23:15:00,75392,11.625,3.46,,,,,
1683,6/16/2014,23:30:00,75392,11.625,3.46,,,,,
1684,6/16/2014,23:45:00,75382,11.625,3.46,,,,,
1685,6/17/2014,0:00:00,75392,11.625,3.46,,,,,
1686,6/17/2014,0:15:00,75412,11.625,3.46,,,,,
1687,6/17/2014,0:30:00,75422,11.625,3.46,,,,,
1688,6/17/2014,0:45:00,75402,11.625,3.46,,,,,
1689,6/17/2014,1:00:00,75392,11.625,3.46,,,,,
1690,6/17/2014,1:15:00,75402,11.625,3.46,,,,,
1691,6/17/2014,1:30:00,75422,11.625,3.46,,,,,
1692,6/17/2014,1:45:00,75402,11.625,3.46,,,,,
1693,6/17/2014,2:00:00,75443,11.528,3.46,,,,,
1694,6/17/2014,2:15:00,75443,11.528,3.46,,,,,
1695,6/17/2014,2:30:00,75423,11.528,3.46,,,,,
1696,6/17/2014,2:45:00,75433,11.528,3.46,,,,,
1697,6/17/2014,3:00:00,75443,11.528,3.46,,,,,
1698,6/17/2014,3:15:00,75433,11.528,3.46,,,,,
1699,6/17/2014,3:30:00,75433,11.528,3.46,,,,,
1700,6/17/2014,3:45:00,75423,11.528,3.46,,,,,
1701,6/17/2014,4:00:00,75434,11.431,3.46,,,,,
1702,6/17/2014,4:15:00,75424,11.431,3.46,,,,,
1703,6/17/2014,4:30:00,75424,11.431,3.46,,,,,
1704,6/17/2014,4:45:00,75414,11.431,3.46,,,,,
1705,6/17/2014,5:00:00,75403,11.431,3.46,,,,,
1706,6/17/2014,5:15:00,75434,11.431,3.46,,,,,
1707,6/17/2014,5:30:00,75414,11.334,3.46,,,,,
1708,6/17/2014,5:45:00,75424,11.334,3.46,,,,,
1709,6/17/2014,6:00:00,75424,11.334,3.46,,,,,
1710,6/17/2014,6:15:00,75445,11.334,3.46,,,,,
1711,6/17/2014,6:30:00,75425,11.236,3.46,,,,,
1712,6/17/2014,6:45:00,75455,11.236,3.46,,,,,
1713,6/17/2014,7:00:00,75445,11.236,3.46,,,,,
1714,6/17/2014,7:15:00,75445,11.236,3.46,,,,,
1715,6/17/2014,7:30:00,75435,11.236,3.46,,,,,
1716,6/17/2014,7:45:00,75445,11.236,3.46,,,,,
1717,6/17/2014,8:00:00,75445,11.236,3.46,,,,,
1718,6/17/2014,8:15:00,75455,11.236,3.46,,,,,
1719,6/17/2014,8:30:00,75455,11.236,3.46,,,,,
1720,6/17/2014,8:45:00,75466,11.236,3.46,,,,,
1721,6/17/2014,9:00:00,75466,11.236,3.46,,,,,
1722,6/17/2014,9:15:00,75466,11.236,3.46,,,,,
1723,6/17/2014,9:30:00,75455,11.236,3.46,,,,,
1724,6/17/2014,9:45:00,75435,11.236,3.46,,,,,
1725,6/17/2014,10:00:00,75425,11.236,3.46,,,,,
1726,6/17/2014,10:15:00,75425,11.236,3.46,,,,,
1727,6/17/2014,10:30:00,75425,11.236,3.46,,,,,
1728,6/17/2014,10:45:00,75435,11.236,3.46,,,,,
1729,6/17/2014,11:00:00,75405,11.236,3.46,,,,,
1730,6/17/2014,11:15:00,75434,11.334,3.46,,,,,
1731,6/17/2014,11:30:00,75394,11.334,3.46,,,,,
1732,6/17/2014,11:45:00,75404,11.334,3.46,,,,,
1733,6/17/2014,12:00:00,75394,11.334,3.46,,,,,
1734,6/17/2014,12:15:00,75384,11.334,3.46,,,,,
1735,6/17/2014,12:30:00,75383,11.431,3.46,,,,,
1736,6/17/2014,12:45:00,75403,11.431,3.46,,,,,
1737,6/17/2014,13:00:00,75383,11.431,3.46,,,,,
1738,6/17/2014,13:15:00,75373,11.431,3.46,,,,,
1739,6/17/2014,13:30:00,75353,11.431,3.46,,,,,
1740,6/17/2014,13:45:00,75342,11.528,3.46,,,,,
1741,6/17/2014,14:00:00,75322,11.528,3.46,,,,,
1742,6/17/2014,14:15:00,75301,11.528,3.46,,,,,
1743,6/17/2014,14:30:00,75301,11.528,3.46,,,,,
1744,6/17/2014,14:45:00,75311,11.625,3.46,,,,,
1745,6/17/2014,15:00:00,75260,11.625,3.46,,,,,
1746,6/17/2014,15:15:00,75270,11.625,3.46,,,,,
1747,6/17/2014,15:30:00,75260,11.625,3.46,,,,,
1748,6/17/2014,15:45:00,75280,11.625,3.46,,,,,
1749,6/17/2014,16:00:00,75230,11.625,3.46,,,,,
1750,6/17/2014,16:15:00,75189,11.625,3.46,,,,,
1751,6/17/2014,16:30:00,75199,11.722,3.46,,,,,
1752,6/17/2014,16:45:00,75178,11.722,3.46,,,,,
1753,6/17/2014,17:00:00,75199,11.722,3.46,,,,,
1754,6/17/2014,17:15:00,75199,11.722,3.46,,,,,
1755,6/17/2014,17:30:00,75209,11.722,3.46,,,,,
1756,6/17/2014,17:45:00,75219,11.722,3.46,,,,,
1757,6/17/2014,18:00:00,75189,11.722,3.46,,,,,
1758,6/17/2014,18:15:00,75198,11.819,3.46,,,,,
1759,6/17/2014,18:30:00,75208,11.819,3.46,,,,,
1760,6/17/2014,18:45:00,75218,11.819,3.46,,,,,
1761,6/17/2014,19:00:00,75249,11.819,3.46,,,,,
1762,6/17/2014,19:15:00,75259,11.819,3.46,,,,,
1763,6/17/2014,19:30:00,75259,11.819,3.46,,,,,
1764,6/17/2014,19:45:00,75279,11.819,3.46,,,,,
1765,6/17/2014,20:00:00,75259,11.819,3.46,,,,,
1766,6/17/2014,20:15:00,75278,11.916,3.46,,,,,
1767,6/17/2014,20:30:00,75278,11.916,3.46,,,,,
1768,6/17/2014,20:45:00,75289,11.916,3.46,,,,,
1769,6/17/2014,21:00:00,75299,11.916,3.46,,,,,
1770,6/17/2014,21:15:00,75309,11.916,3.46,,,,,
1771,6/17/2014,21:30:00,75319,11.916,3.46,,,,,
1772,6/17/2014,21:45:00,75309,11.916,3.46,,,,,
1773,6/17/2014,22:00:00,75339,11.916,3.46,,,,,
1774,6/17/2014,22:15:00,75360,11.916,3.46,,,,,
1775,6/17/2014,22:30:00,75360,11.916,3.46,,,,,
1776,6/17/2014,22:45:00,75390,11.916,3.46,,,,,
1777,6/17/2014,23:00:00,75370,11.916,3.46,,,,,
1778,6/17/2014,23:15:00,75400,11.916,3.46,,,,,
1779,6/17/2014,23:30:00,75380,11.916,3.46,,,,,
1780,6/17/2014,23:45:00,75360,11.916,3.46,,,,,
1781,6/18/2014,0:00:00,75370,11.916,3.46,,,,,
1782,6/18/2014,0:15:00,75360,11.916,3.46,,,,,
1783,6/18/2014,0:30:00,75360,11.916,3.46,,,,,
1784,6/18/2014,0:45:00,75370,11.819,3.46,,,,,
1785,6/18/2014,1:00:00,75370,11.819,3.46,,,,,
1786,6/18/2014,1:15:00,75360,11.819,3.46,,,,,
1787,6/18/2014,1:30:00,75360,11.819,3.46,,,,,
1788,6/18/2014,1:45:00,75350,11.819,3.46,,,,,
1789,6/18/2014,2:00:00,75360,11.819,3.46,,,,,
1790,6/18/2014,2:15:00,75340,11.819,3.46,,,,,
1791,6/18/2014,2:30:00,75330,11.819,3.46,,,,,
1792,6/18/2014,2:45:00,75340,11.819,3.46,,,,,
1793,6/18/2014,3:00:00,75341,11.722,3.46,,,,,
1794,6/18/2014,3:15:00,75351,11.722,3.46,,,,,
1795,6/18/2014,3:30:00,75351,11.722,3.46,,,,,
1796,6/18/2014,3:45:00,75341,11.722,3.46,,,,,
1797,6/18/2014,4:00:00,75351,11.722,3.46,,,,,
1798,6/18/2014,4:15:00,75341,11.625,3.46,,,,,
1799,6/18/2014,4:30:00,75362,11.625,3.46,,,,,
1800,6/18/2014,4:45:00,75351,11.625,3.46,,,,,
1801,6/18/2014,5:00:00,75362,11.625,3.46,,,,,
1802,6/18/2014,5:15:00,75362,11.528,3.46,,,,,
1803,6/18/2014,5:30:00,75372,11.528,3.46,,,,,
1804,6/18/2014,5:45:00,75393,11.528,3.46,,,,,
1805,6/18/2014,6:00:00,75382,11.528,3.46,,,,,
1806,6/18/2014,6:15:00,75382,11.528,3.46,,,,,
1807,6/18/2014,6:30:00,75393,11.528,3.46,,,,,
1808,6/18/2014,6:45:00,75393,11.431,3.46,,,,,
1809,6/18/2014,7:00:00,75383,11.431,3.46,,,,,
1810,6/18/2014,7:15:00,75393,11.431,3.46,,,,,
1811,6/18/2014,7:30:00,75393,11.431,3.46,,,,,
1812,6/18/2014,7:45:00,75393,11.431,3.46,,,,,
1813,6/18/2014,8:00:00,75403,11.431,3.46,,,,,
1814,6/18/2014,8:15:00,75393,11.431,3.46,,,,,
1815,6/18/2014,8:30:00,75403,11.431,3.46,,,,,
1816,6/18/2014,8:45:00,75383,11.431,3.46,,,,,
1817,6/18/2014,9:00:00,75383,11.431,3.46,,,,,
1818,6/18/2014,9:15:00,75403,11.431,3.46,,,,,
1819,6/18/2014,9:30:00,75393,11.431,3.46,,,,,
1820,6/18/2014,9:45:00,75383,11.431,3.46,,,,,
1821,6/18/2014,10:00:00,75363,11.431,3.46,,,,,
1822,6/18/2014,10:15:00,75403,11.431,3.46,,,,,
1823,6/18/2014,10:30:00,75393,11.431,3.46,,,,,
1824,6/18/2014,10:45:00,75403,11.431,3.46,,,,,
1825,6/18/2014,11:00:00,75362,11.528,3.46,,,,,
1826,6/18/2014,11:15:00,75382,11.528,3.46,,,,,
1827,6/18/2014,11:30:00,75372,11.528,3.46,,,,,
1828,6/18/2014,11:45:00,75342,11.528,3.46,,,,,
1829,6/18/2014,12:00:00,75352,11.528,3.46,,,,,
1830,6/18/2014,12:15:00,75342,11.528,3.46,,,,,
1831,6/18/2014,12:30:00,75372,11.625,3.46,,,,,
1832,6/18/2014,12:45:00,75341,11.625,3.46,,,,,
1833,6/18/2014,13:00:00,75341,11.625,3.46,,,,,
1834,6/18/2014,13:15:00,75341,11.625,3.46,,,,,
1835,6/18/2014,13:30:00,75311,11.625,3.46,,,,,
1836,6/18/2014,13:45:00,75321,11.625,3.46,,,,,
1837,6/18/2014,14:00:00,75321,11.625,3.46,,,,,
1838,6/18/2014,14:15:00,75300,11.722,3.46,,,,,
1839,6/18/2014,14:30:00,75310,11.722,3.46,,,,,
1840,6/18/2014,14:45:00,75310,11.722,3.46,,,,,
1841,6/18/2014,15:00:00,75290,11.722,3.46,,,,,
1842,6/18/2014,15:15:00,75290,11.722,3.46,,,,,
1843,6/18/2014,15:30:00,75270,11.722,3.46,,,,,
1844,6/18/2014,15:45:00,75259,11.722,3.46,,,,,
1845,6/18/2014,16:00:00,75229,11.722,3.46,,,,,
1846,6/18/2014,16:15:00,75259,11.722,3.46,,,,,
1847,6/18/2014,16:30:00,75290,11.722,3.46,,,,,
1848,6/18/2014,16:45:00,75299,11.819,3.46,,,,,
1849,6/18/2014,17:00:00,75289,11.819,3.46,,,,,
1850,6/18/2014,17:15:00,75299,11.819,3.46,,,,,
1851,6/18/2014,17:30:00,75289,11.819,3.46,,,,,
1852,6/18/2014,17:45:00,75299,11.819,3.46,,,,,
1853,6/18/2014,18:00:00,75269,11.819,3.46,,,,,
1854,6/18/2014,18:15:00,75279,11.819,3.46,,,,,
1855,6/18/2014,18:30:00,75259,11.819,3.46,,,,,
1856,6/18/2014,18:45:00,75269,11.819,3.46,,,,,
1857,6/18/2014,19:00:00,75249,11.819,3.46,,,,,
1858,6/18/2014,19:15:00,75259,11.819,3.46,,,,,
1859,6/18/2014,19:30:00,75259,11.819,3.46,,,,,
1860,6/18/2014,19:45:00,75289,11.819,3.46,,,,,
1861,6/18/2014,20:00:00,75299,11.819,3.46,,,,,
1862,6/18/2014,20:15:00,75309,11.819,3.46,,,,,
1863,6/18/2014,20:30:00,75330,11.819,3.46,,,,,
1864,6/18/2014,20:45:00,75340,11.819,3.46,,,,,
1865,6/18/2014,21:00:00,75340,11.819,3.46,,,,,
1866,6/18/2014,21:15:00,75360,11.819,3.46,,,,,
1867,6/18/2014,21:30:00,75380,11.819,3.46,,,,,
1868,6/18/2014,21:45:00,75370,11.819,3.46,,,,,
1869,6/18/2014,22:00:00,75391,11.819,3.46,,,,,
1870,6/18/2014,22:15:00,75401,11.819,3.46,,,,,
1871,6/18/2014,22:30:00,75421,11.819,3.46,,,,,
1872,6/18/2014,22:45:00,75421,11.819,3.46,,,,,
1873,6/18/2014,23:00:00,75441,11.819,3.46,,,,,
1874,6/18/2014,23:15:00,75441,11.819,3.46,,,,,
1875,6/18/2014,23:30:00,75462,11.722,3.46,,,,,
1876,6/18/2014,23:45:00,75472,11.722,3.46,,,,,
1877,6/19/2014,0:00:00,75482,11.722,3.46,,,,,
1878,6/19/2014,0:15:00,75482,11.722,3.46,,,,,
1879,6/19/2014,0:30:00,75493,11.722,3.46,,,,,
1880,6/19/2014,0:45:00,75503,11.625,3.46,,,,,
1881,6/19/2014,1:00:00,75514,11.625,3.46,,,,,
1882,6/19/2014,1:15:00,75524,11.625,3.46,,,,,
1883,6/19/2014,1:30:00,75494,11.528,3.46,,,,,
1884,6/19/2014,1:45:00,75504,11.528,3.46,,,,,
1885,6/19/2014,2:00:00,75494,11.528,3.46,,,,,
1886,6/19/2014,2:15:00,75505,11.431,3.46,,,,,
1887,6/19/2014,2:30:00,75525,11.431,3.46,,,,,
1888,6/19/2014,2:45:00,75515,11.431,3.46,,,,,
1889,6/19/2014,3:00:00,75515,11.431,3.46,,,,,
1890,6/19/2014,3:15:00,75505,11.334,3.46,,,,,
1891,6/19/2014,3:30:00,75516,11.334,3.46,,,,,
1892,6/19/2014,3:45:00,75516,11.334,3.46,,,,,
1893,6/19/2014,4:00:00,75505,11.334,3.46,,,,,
1894,6/19/2014,4:15:00,75526,11.236,3.46,,,,,
1895,6/19/2014,4:30:00,75536,11.236,3.46,,,,,
1896,6/19/2014,4:45:00,75536,11.236,3.46,,,,,
1897,6/19/2014,5:00:00,75527,11.139,3.46,,,,,
1898,6/19/2014,5:15:00,75547,11.139,3.46,,,,,
1899,6/19/2014,5:30:00,75547,11.139,3.46,,,,,
1900,6/19/2014,5:45:00,75547,11.139,3.46,,,,,
1901,6/19/2014,6:00:00,75588,11.041,3.46,,,,,
1902,6/19/2014,6:15:00,75599,11.041,3.46,,,,,
1903,6/19/2014,6:30:00,75619,11.041,3.46,,,,,
1904,6/19/2014,6:45:00,75629,11.041,3.46,,,,,
1905,6/19/2014,7:00:00,75640,10.944,3.46,,,,,
1906,6/19/2014,7:15:00,75640,10.944,3.46,,,,,
1907,6/19/2014,7:30:00,75640,10.944,3.46,,,,,
1908,6/19/2014,7:45:00,75650,10.944,3.46,,,,,
1909,6/19/2014,8:00:00,75660,10.944,3.46,,,,,
1910,6/19/2014,8:15:00,75640,10.944,3.46,,,,,
1911,6/19/2014,8:30:00,75660,10.944,3.46,,,,,
1912,6/19/2014,8:45:00,75650,10.944,3.46,,,,,
1913,6/19/2014,9:00:00,75660,10.944,3.46,,,,,
1914,6/19/2014,9:15:00,75670,10.944,3.46,,,,,
1915,6/19/2014,9:30:00,75670,10.944,3.46,,,,,
1916,6/19/2014,9:45:00,75670,10.944,3.46,,,,,
1917,6/19/2014,10:00:00,75680,10.944,3.46,,,,,
1918,6/19/2014,10:15:00,75680,10.944,3.46,,,,,
1919,6/19/2014,10:30:00,75680,10.944,3.46,,,,,
1920,6/19/2014,10:45:00,75660,10.944,3.46,,,,,
1921,6/19/2014,11:00:00,75691,10.944,3.46,,,,,
1922,6/19/2014,11:15:00,75710,11.041,3.46,,,,,
1923,6/19/2014,11:30:00,75710,11.041,3.46,,,,,
1924,6/19/2014,11:45:00,75700,11.041,3.46,,,,,
1925,6/19/2014,12:00:00,75690,11.041,3.46,,,,,
1926,6/19/2014,12:15:00,75689,11.139,3.46,,,,,
1927,6/19/2014,12:30:00,75699,11.139,3.46,,,,,
1928,6/19/2014,12:45:00,75679,11.139,3.46,,,,,
1929,6/19/2014,13:00:00,75679,11.139,3.46,,,,,
1930,6/19/2014,13:15:00,75658,11.236,3.46,,,,,
1931,6/19/2014,13:30:00,75678,11.236,3.46,,,,,
1932,6/19/2014,13:45:00,75668,11.236,3.46,,,,,
1933,6/19/2014,14:00:00,75668,11.334,3.46,,,,,
1934,6/19/2014,14:15:00,75668,11.334,3.46,,,,,
1935,6/19/2014,14:30:00,75678,11.334,3.46,,,,,
1936,6/19/2014,14:45:00,75668,11.334,3.46,,,,,
1937,6/19/2014,15:00:00,75647,11.431,3.46,,,,,
1938,6/19/2014,15:15:00,75626,11.431,3.46,,,,,
1939,6/19/2014,15:30:00,75647,11.431,3.46,,,,,
1940,6/19/2014,15:45:00,75637,11.431,3.46,,,,,
1941,6/19/2014,16:00:00,75637,11.431,3.46,,,,,
1942,6/19/2014,16:15:00,75647,11.431,3.46,,,,,
1943,6/19/2014,16:30:00,75636,11.528,3.46,,,,,
1944,6/19/2014,16:45:00,75636,11.528,3.46,,,,,
1945,6/19/2014,17:00:00,75626,11.528,3.46,,,,,
1946,6/19/2014,17:15:00,75616,11.528,3.46,,,,,
1947,6/19/2014,17:30:00,75595,11.528,3.46,,,,,
1948,6/19/2014,17:45:00,75605,11.528,3.46,,,,,
1949,6/19/2014,18:00:00,75616,11.528,3.46,,,,,
1950,6/19/2014,18:15:00,75615,11.625,3.46,,,,,
1951,6/19/2014,18:30:00,75625,11.625,3.46,,,,,
1952,6/19/2014,18:45:00,75625,11.625,3.46,,,,,
1953,6/19/2014,19:00:00,75635,11.625,3.46,,,,,
1954,6/19/2014,19:15:00,75635,11.625,3.46,,,,,
1955,6/19/2014,19:30:00,75645,11.625,3.46,,,,,
1956,6/19/2014,19:45:00,75676,11.625,3.46,,,,,
1957,6/19/2014,20:00:00,75666,11.625,3.46,,,,,
1958,6/19/2014,20:15:00,75676,11.625,3.46,,,,,
1959,6/19/2014,20:30:00,75706,11.625,3.46,,,,,
1960,6/19/2014,20:45:00,75716,11.625,3.46,,,,,
1961,6/19/2014,21:00:00,75737,11.625,3.46,,,,,
1962,6/19/2014,21:15:00,75726,11.722,3.46,,,,,
1963,6/19/2014,21:30:00,75726,11.625,3.46,,,,,
1964,6/19/2014,21:45:00,75747,11.625,3.46,,,,,
1965,6/19/2014,22:00:00,75757,11.625,3.46,,,,,
1966,6/19/2014,22:15:00,75757,11.625,3.46,,,,,
1967,6/19/2014,22:30:00,75767,11.625,3.46,,,,,
1968,6/19/2014,22:45:00,75767,11.625,3.46,,,,,
1969,6/19/2014,23:00:00,75767,11.625,3.46,,,,,
1970,6/19/2014,23:15:00,75757,11.625,3.46,,,,,
1971,6/19/2014,23:30:00,75757,11.528,3.46,,,,,
1972,6/19/2014,23:45:00,75768,11.528,3.46,,,,,
1973,6/20/2014,0:00:00,75768,11.528,3.46,,,,,
1974,6/20/2014,0:15:00,75768,11.528,3.46,,,,,
1975,6/20/2014,0:30:00,75758,11.431,3.46,,,,,
1976,6/20/2014,0:45:00,75738,11.431,3.46,,,,,
1977,6/20/2014,1:00:00,75758,11.431,3.46,,,,,
1978,6/20/2014,1:15:00,75758,11.431,3.46,,,,,
1979,6/20/2014,1:30:00,75748,11.431,3.46,,,,,
1980,6/20/2014,1:45:00,75759,11.334,3.46,,,,,
1981,6/20/2014,2:00:00,75759,11.334,3.46,,,,,
1982,6/20/2014,2:15:00,75749,11.334,3.46,,,,,
1983,6/20/2014,2:30:00,75759,11.334,3.46,,,,,
1984,6/20/2014,2:45:00,75759,11.236,3.46,,,,,
1985,6/20/2014,3:00:00,75739,11.236,3.46,,,,,
1986,6/20/2014,3:15:00,75770,11.236,3.46,,,,,
1987,6/20/2014,3:30:00,75770,11.236,3.46,,,,,
1988,6/20/2014,3:45:00,75780,11.139,3.46,,,,,
1989,6/20/2014,4:00:00,75791,11.139,3.46,,,,,
1990,6/20/2014,4:15:00,75801,11.139,3.46,,,,,
1991,6/20/2014,4:30:00,75791,11.139,3.46,,,,,
1992,6/20/2014,4:45:00,75801,11.041,3.46,,,,,
1993,6/20/2014,5:00:00,75791,11.041,3.46,,,,,
1994,6/20/2014,5:15:00,75791,11.041,3.46,,,,,
1995,6/20/2014,5:30:00,75791,11.041,3.46,,,,,
1996,6/20/2014,5:45:00,75812,10.944,3.46,,,,,
1997,6/20/2014,6:00:00,75812,10.944,3.46,,,,,
1998,6/20/2014,6:15:00,75812,10.944,3.46,,,,,
1999,6/20/2014,6:30:00,75832,10.944,3.46,,,,,
2000,6/20/2014,6:45:00,75853,10.944,3.46,,,,,
2001,6/20/2014,7:00:00,75843,10.846,3.46,,,,,
2002,6/20/2014,7:15:00,75874,10.846,3.46,,,,,
2003,6/20/2014,7:30:00,75853,10.846,3.46,,,,,
2004,6/20/2014,7:45:00,75863,10.846,3.46,,,,,
2005,6/20/2014,8:00:00,75853,10.846,3.46,,,,,
2006,6/20/2014,8:15:00,75853,10.846,3.46,,,,,
2007,6/20/2014,8:30:00,75863,10.846,3.46,,,,,
2008,6/20/2014,8:45:00,75843,10.846,3.46,,,,,
2009,6/20/2014,9:00:00,75853,10.846,3.46,,,,,
2010,6/20/2014,9:15:00,75853,10.846,3.46,,,,,
2011,6/20/2014,9:30:00,75853,10.846,3.46,,,,,
2012,6/20/2014,9:45:00,75843,10.846,3.46,,,,,
2013,6/20/2014,10:00:00,75833,10.846,3.46,,,,,
2014,6/20/2014,10:15:00,75823,10.846,3.46,,,,,
2015,6/20/2014,10:30:00,75823,10.846,3.46,,,,,
2016,6/20/2014,10:45:00,75812,10.944,3.46,,,,,
2017,6/20/2014,11:00:00,75822,10.944,3.46,,,,,
2018,6/20/2014,11:15:00,75822,10.944,3.46,,,,,
2019,6/20/2014,11:30:00,75812,10.944,3.46,,,,,
2020,6/20/2014,11:45:00,75802,10.944,3.46,,,,,
2021,6/20/2014,12:00:00,75822,11.041,3.46,,,,,
2022,6/20/2014,12:15:00,75771,11.041,3.46,,,,,
2023,6/20/2014,12:30:00,75761,11.041,3.46,,,,,
2024,6/20/2014,12:45:00,75771,11.041,3.46,,,,,
2025,6/20/2014,13:00:00,75770,11.139,3.46,,,,,
