"Plot Title: 1028728"
"#","Date Time, GMT-07:00","Abs Pres, psi","Temp, °F","Batt, V","Coupler Detached","Coupler Attached","Stopped","End Of File"
1013,07/23/15 04:59:30 PM,11.7492,66.366,3.46,,,,
1014,07/23/15 05:29:30 PM,11.7472,66.193,3.46,,,,
1015,07/23/15 05:59:30 PM,11.7472,66.022,3.46,,,,
1016,07/23/15 06:29:30 PM,11.7430,66.022,3.46,,,,
1017,07/23/15 06:59:30 PM,11.7389,66.022,3.46,,,,
1018,07/23/15 07:29:30 PM,11.7389,65.851,3.46,,,,
1019,07/23/15 07:59:30 PM,11.7328,66.193,3.46,,,,
1020,07/23/15 08:29:30 PM,11.7308,66.366,3.46,,,,
1021,07/23/15 08:59:30 PM,11.7225,66.366,3.46,,,,
1022,07/23/15 09:29:30 PM,11.7163,66.537,3.46,,,,
1023,07/23/15 09:59:30 PM,11.7082,66.537,3.46,,,,
1024,07/23/15 10:29:30 PM,11.7041,66.708,3.46,,,,
1025,07/23/15 10:59:30 PM,11.6999,67.050,3.48,,,,
1026,07/23/15 11:29:30 PM,11.6979,67.221,3.48,,,,
1027,07/23/15 11:59:30 PM,11.6958,67.564,3.46,,,,
1028,07/24/15 12:29:30 AM,11.6938,67.906,3.46,,,,
1029,07/24/15 12:59:30 AM,11.6918,68.248,3.46,,,,
1030,07/24/15 01:29:30 AM,11.6918,68.592,3.46,,,,
1031,07/24/15 01:59:30 AM,11.6918,68.934,3.46,,,,
1032,07/24/15 02:29:30 AM,11.6938,69.278,3.46,,,,
1033,07/24/15 02:59:30 AM,11.6938,69.622,3.46,,,,
1034,07/24/15 03:29:30 AM,11.6960,69.793,3.46,,,,
1035,07/24/15 03:59:30 AM,11.7000,70.137,3.46,,,,
1036,07/24/15 04:29:30 AM,11.7041,70.308,3.46,,,,
1037,07/24/15 04:59:30 AM,11.7041,70.308,3.46,,,,
1038,07/24/15 05:29:30 AM,11.7041,70.480,3.46,,,,
1039,07/24/15 05:59:30 AM,11.7063,70.480,3.46,,,,
1040,07/24/15 06:29:30 AM,11.7041,70.480,3.46,,,,
1041,07/24/15 06:59:30 AM,11.7063,70.480,3.46,,,,
1042,07/24/15 07:29:30 AM,11.7083,70.308,3.46,,,,
1043,07/24/15 07:59:30 AM,11.7063,70.308,3.46,,,,
1044,07/24/15 08:29:30 AM,11.7083,70.137,3.46,,,,
1045,07/24/15 08:59:30 AM,11.7103,69.964,3.46,,,,
1046,07/24/15 09:29:30 AM,11.7041,69.793,3.46,,,,
1047,07/24/15 09:59:30 AM,11.7061,69.622,3.46,,,,
1048,07/24/15 10:29:30 AM,11.7082,69.449,3.46,,,,
1049,07/24/15 10:59:30 AM,11.7061,69.278,3.46,,,,
1050,07/24/15 11:29:30 AM,11.7061,69.107,3.46,,,,
1051,07/24/15 11:59:30 AM,11.7041,68.934,3.46,,,,
1052,07/24/15 12:29:30 PM,11.7041,68.763,3.46,,,,
1053,07/24/15 12:59:30 PM,11.7021,68.592,3.46,,,,
1054,07/24/15 01:29:30 PM,11.7021,68.421,3.46,,,,
1055,07/24/15 01:59:30 PM,11.7041,68.248,3.46,,,,
1056,07/24/15 02:29:30 PM,11.7041,68.077,3.46,,,,
1057,07/24/15 02:59:30 PM,11.7061,67.906,3.46,,,,
1058,07/24/15 03:29:30 PM,11.7041,67.735,3.46,,,,
1059,07/24/15 03:59:30 PM,11.7082,67.564,3.46,,,,
1060,07/24/15 04:29:30 PM,11.7082,67.392,3.46,,,,
1061,07/24/15 04:59:30 PM,11.7164,67.392,3.46,,,,
1062,07/24/15 05:29:30 PM,11.7143,67.221,3.48,,,,
1063,07/24/15 05:59:30 PM,11.7102,67.221,3.48,,,,
1064,07/24/15 06:29:30 PM,11.7122,67.050,3.48,,,,
1065,07/24/15 06:59:30 PM,11.7082,67.050,3.48,,,,
1066,07/24/15 07:29:30 PM,11.7019,67.221,3.48,,,,
1067,07/24/15 07:59:30 PM,11.6958,67.221,3.48,,,,
1068,07/24/15 08:29:30 PM,11.6918,67.392,3.46,,,,
1069,07/24/15 08:59:30 PM,11.6855,67.564,3.46,,,,
1070,07/24/15 09:29:30 PM,11.6795,67.735,3.46,,,,
1071,07/24/15 09:59:30 PM,11.6754,68.077,3.46,,,,
1072,07/24/15 10:29:30 PM,11.6712,68.592,3.46,,,,
1073,07/24/15 10:59:30 PM,11.6651,69.107,3.46,,,,
1074,07/24/15 11:29:30 PM,11.6610,69.622,3.46,,,,
1075,07/24/15 11:59:30 PM,11.6570,70.308,3.46,,,,
1076,07/25/15 12:29:30 AM,11.6590,70.824,3.46,,,,
1077,07/25/15 12:59:30 AM,11.6529,71.512,3.46,,,,
1078,07/25/15 01:29:30 AM,11.6529,72.028,3.48,,,,
1079,07/25/15 01:59:30 AM,11.6487,72.545,3.48,,,,
1080,07/25/15 02:29:30 AM,11.6529,72.891,3.48,,,,
1081,07/25/15 02:59:30 AM,11.6570,73.234,3.48,,,,
1082,07/25/15 03:29:30 AM,11.6549,73.407,3.48,,,,
1083,07/25/15 03:59:30 AM,11.6591,73.580,3.48,,,,
1084,07/25/15 04:29:30 AM,11.6591,73.753,3.48,,,,
1085,07/25/15 04:59:30 AM,11.6591,73.753,3.48,,,,
1086,07/25/15 05:29:30 AM,11.6612,73.753,3.48,,,,
1087,07/25/15 05:59:30 AM,11.6673,73.580,3.48,,,,
1088,07/25/15 06:29:30 AM,11.6715,73.580,3.48,,,,
1089,07/25/15 06:59:30 AM,11.6735,73.407,3.48,,,,
1090,07/25/15 07:29:30 AM,11.6735,73.234,3.48,,,,
1091,07/25/15 07:59:30 AM,11.6735,73.062,3.48,,,,
1092,07/25/15 08:29:30 AM,11.6713,72.718,3.48,,,,
1093,07/25/15 08:59:30 AM,11.6713,72.545,3.48,,,,
1094,07/25/15 09:29:30 AM,11.6734,72.199,3.48,,,,
1095,07/25/15 09:59:30 AM,11.6693,72.028,3.48,,,,
1096,07/25/15 10:29:30 AM,11.6713,71.683,3.48,,,,
1097,07/25/15 10:59:30 AM,11.6693,71.339,3.46,,,,
1098,07/25/15 11:29:30 AM,11.6713,71.168,3.46,,,,
1099,07/25/15 11:59:30 AM,11.6673,70.824,3.46,,,,
1100,07/25/15 12:29:30 PM,11.6651,70.651,3.46,,,,
1101,07/25/15 12:59:30 PM,11.6671,70.308,3.46,,,,
1102,07/25/15 01:29:30 PM,11.6671,69.964,3.46,,,,
1103,07/25/15 01:59:30 PM,11.6651,69.793,3.46,,,,
1104,07/25/15 02:29:30 PM,11.6651,69.449,3.46,,,,
1105,07/25/15 02:59:30 PM,11.6712,69.278,3.46,,,,
1106,07/25/15 03:29:30 PM,11.6692,69.107,3.46,,,,
1107,07/25/15 03:59:30 PM,11.6692,68.934,3.46,,,,
1108,07/25/15 04:29:30 PM,11.6712,68.592,3.46,,,,
1109,07/25/15 04:59:30 PM,11.6732,68.421,3.46,,,,
1110,07/25/15 05:29:30 PM,11.6732,68.421,3.46,,,,
1111,07/25/15 05:59:30 PM,11.6732,68.248,3.46,,,,
1112,07/25/15 06:29:30 PM,11.6671,68.077,3.46,,,,
1113,07/25/15 06:59:30 PM,11.6631,68.077,3.46,,,,
1114,07/25/15 07:29:30 PM,11.6589,67.906,3.46,,,,
1115,07/25/15 07:59:30 PM,11.6486,67.906,3.46,,,,
1116,07/25/15 08:29:30 PM,11.6404,67.906,3.46,,,,
1117,07/25/15 08:59:30 PM,11.6342,68.077,3.46,,,,
1118,07/25/15 09:29:30 PM,11.6342,68.077,3.46,,,,
1119,07/25/15 09:59:30 PM,11.6342,68.248,3.46,,,,
1120,07/25/15 10:29:30 PM,11.6445,68.248,3.46,,,,
1121,07/25/15 10:59:30 PM,11.6425,68.421,3.46,,,,
1122,07/25/15 11:29:30 PM,11.6342,68.421,3.46,,,,
1123,07/25/15 11:59:30 PM,11.6445,68.592,3.46,,,,
1124,07/26/15 12:29:30 AM,11.6487,68.763,3.46,,,,
1125,07/26/15 12:59:30 AM,11.6445,68.763,3.46,,,,
1126,07/26/15 01:29:30 AM,11.6568,68.934,3.46,,,,
1127,07/26/15 01:59:30 AM,11.6692,68.934,3.46,,,,
1128,07/26/15 02:29:30 AM,11.6651,69.107,3.46,,,,
1129,07/26/15 02:59:30 AM,11.6754,69.107,3.46,,,,
1130,07/26/15 03:29:30 AM,11.6795,69.278,3.46,,,,
1131,07/26/15 03:59:30 AM,11.6835,69.278,3.46,,,,
1132,07/26/15 04:29:30 AM,11.6835,69.278,3.46,,,,
1133,07/26/15 04:59:30 AM,11.6877,69.278,3.46,,,,
1134,07/26/15 05:29:30 AM,11.6898,69.107,3.46,,,,
1135,07/26/15 05:59:30 AM,11.6938,69.107,3.46,,,,
1136,07/26/15 06:29:30 AM,11.6958,68.934,3.46,,,,
1137,07/26/15 06:59:30 AM,11.7021,68.763,3.46,,,,
1138,07/26/15 07:29:30 AM,11.7000,68.592,3.46,,,,
1139,07/26/15 07:59:30 AM,11.7000,68.592,3.46,,,,
1140,07/26/15 08:29:30 AM,11.7041,68.421,3.46,,,,
1141,07/26/15 08:59:30 AM,11.7021,68.248,3.46,,,,
1142,07/26/15 09:29:30 AM,11.6979,68.077,3.46,,,,
1143,07/26/15 09:59:30 AM,11.6918,67.906,3.46,,,,
1144,07/26/15 10:29:30 AM,11.6918,67.735,3.46,,,,
1145,07/26/15 10:59:30 AM,11.6855,67.564,3.46,,,,
1146,07/26/15 11:29:30 AM,11.6835,67.392,3.46,,,,
1147,07/26/15 11:59:30 AM,11.6795,67.221,3.48,,,,
1148,07/26/15 12:29:30 PM,11.6795,67.050,3.48,,,,
1149,07/26/15 12:59:30 PM,11.6712,66.879,3.46,,,,
1150,07/26/15 01:29:30 PM,11.6732,66.708,3.46,,,,
1151,07/26/15 01:59:30 PM,11.6712,66.537,3.46,,,,
1152,07/26/15 02:29:30 PM,11.6732,66.366,3.46,,,,
1153,07/26/15 02:59:30 PM,11.6795,66.193,3.46,,,,
1154,07/26/15 03:29:30 PM,11.6896,66.022,3.46,,,,
1155,07/26/15 03:59:30 PM,11.6896,66.022,3.46,,,,
1156,07/26/15 04:29:30 PM,11.6958,65.851,3.46,,,,
1157,07/26/15 04:59:30 PM,11.7019,65.851,3.46,,,,
1158,07/26/15 05:29:30 PM,11.7185,65.851,3.46,,,,
1159,07/26/15 05:59:30 PM,11.7225,65.851,3.46,,,,
1160,07/26/15 06:29:30 PM,11.7307,65.851,3.46,,,,
1161,07/26/15 06:59:30 PM,11.7369,65.851,3.46,,,,
1162,07/26/15 07:29:30 PM,11.7430,65.851,3.46,,,,
1163,07/26/15 07:59:30 PM,11.7409,66.022,3.46,,,,
1164,07/26/15 08:29:30 PM,11.7409,66.193,3.46,,,,
1165,07/26/15 08:59:30 PM,11.7349,66.537,3.46,,,,
1166,07/26/15 09:29:30 PM,11.7409,66.879,3.46,,,,
1167,07/26/15 09:59:30 PM,11.7431,67.221,3.48,,,,
1168,07/26/15 10:29:30 PM,11.7411,67.392,3.46,,,,
1169,07/26/15 10:59:30 PM,11.7512,67.564,3.46,,,,
1170,07/26/15 11:29:30 PM,11.7534,67.735,3.46,,,,
1171,07/26/15 11:59:30 PM,11.7452,67.735,3.46,,,,
1172,07/27/15 12:29:30 AM,11.7534,67.564,3.46,,,,
1173,07/27/15 12:59:30 AM,11.7636,67.564,3.46,,,,
1174,07/27/15 01:29:30 AM,11.7658,67.564,3.46,,,,
1175,07/27/15 01:59:30 AM,11.7739,67.564,3.46,,,,
1176,07/27/15 02:29:30 AM,11.7781,67.564,3.46,,,,
1177,07/27/15 02:59:30 AM,11.7801,67.564,3.46,,,,
1178,07/27/15 03:29:30 AM,11.7862,67.564,3.46,,,,
1179,07/27/15 03:59:30 AM,11.7842,67.735,3.46,,,,
1180,07/27/15 04:29:30 AM,11.7821,67.735,3.46,,,,
1181,07/27/15 04:59:30 AM,11.7801,67.735,3.46,,,,
1182,07/27/15 05:29:30 AM,11.7801,67.564,3.46,,,,
1183,07/27/15 05:59:30 AM,11.7801,67.564,3.46,,,,
1184,07/27/15 06:29:30 AM,11.7781,67.564,3.46,,,,
1185,07/27/15 06:59:30 AM,11.7862,67.392,3.46,,,,
1186,07/27/15 07:29:30 AM,11.7882,67.221,3.48,,,,
1187,07/27/15 07:59:30 AM,11.7821,67.221,3.48,,,,
1188,07/27/15 08:29:30 AM,11.7801,67.050,3.46,,,,
1189,07/27/15 08:59:30 AM,11.7779,66.879,3.46,,,,
1190,07/27/15 09:29:30 AM,11.7821,66.708,3.46,,,,
1191,07/27/15 09:59:30 AM,11.7842,66.708,3.46,,,,
1192,07/27/15 10:29:30 AM,11.7821,66.537,3.46,,,,
1193,07/27/15 10:59:30 AM,11.7862,66.366,3.46,,,,
1194,07/27/15 11:29:30 AM,11.7862,66.193,3.46,,,,
1195,07/27/15 11:59:30 AM,11.7862,66.193,3.46,,,,
1196,07/27/15 12:29:30 PM,11.7842,66.022,3.46,,,,
1197,07/27/15 12:59:30 PM,11.7882,65.851,3.46,,,,
1198,07/27/15 01:29:30 PM,11.7862,65.851,3.46,,,,
1199,07/27/15 01:59:30 PM,11.7820,65.680,3.46,,,,
1200,07/27/15 02:29:30 PM,11.7779,65.680,3.46,,,,
1201,07/27/15 02:59:30 PM,11.7739,65.509,3.46,,,,
1202,07/27/15 03:29:30 PM,11.7779,65.509,3.46,,,,
1203,07/27/15 03:59:30 PM,11.7800,65.509,3.46,,,,
1204,07/27/15 04:29:30 PM,11.7820,65.338,3.46,,,,
1205,07/27/15 04:59:30 PM,11.7862,65.338,3.46,,,,
1206,07/27/15 05:29:30 PM,11.7882,65.338,3.46,,,,
1207,07/27/15 05:59:30 PM,11.7820,65.338,3.46,,,,
1208,07/27/15 06:29:30 PM,11.7820,65.338,3.46,,,,
1209,07/27/15 06:59:30 PM,11.7820,65.338,3.46,,,,
1210,07/27/15 07:29:30 PM,11.7800,65.338,3.46,,,,
1211,07/27/15 07:59:30 PM,11.7739,65.509,3.46,,,,
1212,07/27/15 08:29:30 PM,11.7718,65.680,3.46,,,,
1213,07/27/15 08:59:30 PM,11.7656,66.022,3.46,,,,
1214,07/27/15 09:29:30 PM,11.7575,66.193,3.46,,,,
1215,07/27/15 09:59:30 PM,11.7555,66.537,3.46,,,,
1216,07/27/15 10:29:30 PM,11.7533,66.879,3.46,,,,
1217,07/27/15 10:59:30 PM,11.7533,67.221,3.46,,,,
1218,07/27/15 11:29:30 PM,11.7555,67.392,3.46,,,,
1219,07/27/15 11:59:30 PM,11.7575,67.735,3.46,,,,
1220,07/28/15 12:29:30 AM,11.7555,67.906,3.46,,,,
1221,07/28/15 12:59:30 AM,11.7595,68.248,3.46,,,,
1222,07/28/15 01:29:30 AM,11.7615,68.592,3.46,,,,
1223,07/28/15 01:59:30 AM,11.7637,68.763,3.46,,,,
1224,07/28/15 02:29:30 AM,11.7718,69.107,3.46,,,,
1225,07/28/15 02:59:30 AM,11.7760,69.278,3.46,,,,
1226,07/28/15 03:29:30 AM,11.7821,69.449,3.46,,,,
1227,07/28/15 03:59:30 AM,11.7904,69.793,3.46,,,,
1228,07/28/15 04:29:30 AM,11.7924,69.793,3.46,,,,
1229,07/28/15 04:59:30 AM,11.7987,69.964,3.46,,,,
1230,07/28/15 05:29:30 AM,11.8027,69.964,3.46,,,,
1231,07/28/15 05:59:30 AM,11.8048,69.964,3.46,,,,
1232,07/28/15 06:29:30 AM,11.8069,69.964,3.46,,,,
1233,07/28/15 06:59:30 AM,11.8069,69.964,3.46,,,,
1234,07/28/15 07:29:30 AM,11.8110,69.793,3.46,,,,
1235,07/28/15 07:59:30 AM,11.8151,69.793,3.46,,,,
1236,07/28/15 08:29:30 AM,11.8130,69.622,3.46,,,,
1237,07/28/15 08:59:30 AM,11.8151,69.622,3.46,,,,
1238,07/28/15 09:29:30 AM,11.8171,69.449,3.46,,,,
1239,07/28/15 09:59:30 AM,11.8212,69.278,3.46,,,,
1240,07/28/15 10:29:30 AM,11.8233,69.107,3.46,,,,
1241,07/28/15 10:59:30 AM,11.8254,68.934,3.46,,,,
1242,07/28/15 11:29:30 AM,11.8274,68.763,3.46,,,,
1243,07/28/15 11:59:30 AM,11.8315,68.763,3.46,,,,
1244,07/28/15 12:29:30 PM,11.8274,68.592,3.46,,,,
1245,07/28/15 12:59:30 PM,11.8274,68.421,3.46,,,,
1246,07/28/15 01:29:30 PM,11.8294,68.248,3.46,,,,
1247,07/28/15 01:59:30 PM,11.8355,68.077,3.46,,,,
1248,07/28/15 02:29:30 PM,11.8375,68.077,3.46,,,,
1249,07/28/15 02:59:30 PM,11.8355,67.906,3.46,,,,
1250,07/28/15 03:29:30 PM,11.8438,67.735,3.46,,,,
1251,07/28/15 03:59:30 PM,11.8458,67.735,3.46,,,,
1252,07/28/15 04:29:30 PM,11.8499,67.564,3.46,,,,
1253,07/28/15 04:59:30 PM,11.8519,67.392,3.46,,,,
1254,07/28/15 05:29:30 PM,11.8581,67.392,3.46,,,,
1255,07/28/15 05:59:30 PM,11.8561,67.221,3.48,,,,
1256,07/28/15 06:29:30 PM,11.8539,67.050,3.46,,,,
1257,07/28/15 06:59:30 PM,11.8560,67.050,3.46,,,,
1258,07/28/15 07:29:30 PM,11.8519,67.050,3.46,,,,
1259,07/28/15 07:59:30 PM,11.8499,67.050,3.46,,,,
1260,07/28/15 08:29:30 PM,11.8478,67.050,3.46,,,,
1261,07/28/15 08:59:30 PM,11.8438,67.221,3.46,,,,
1262,07/28/15 09:29:30 PM,11.8396,67.392,3.43,,,,
1263,07/28/15 09:59:30 PM,11.8375,67.564,3.46,,,,
1264,07/28/15 10:29:30 PM,11.8315,67.735,3.46,,,,
1265,07/28/15 10:59:30 PM,11.8252,68.077,3.46,,,,
1266,07/28/15 11:29:30 PM,11.8274,68.421,3.46,,,,
1267,07/28/15 11:59:30 PM,11.8191,68.763,3.46,,,,
1268,07/29/15 12:29:30 AM,11.8212,69.278,3.46,,,,
1269,07/29/15 12:59:30 AM,11.8213,69.622,3.46,,,,
1270,07/29/15 01:29:30 AM,11.8213,69.964,3.46,,,,
1271,07/29/15 01:59:30 AM,11.8213,70.480,3.46,,,,
1272,07/29/15 02:29:30 AM,11.8233,70.824,3.46,,,,
1273,07/29/15 02:59:30 AM,11.8296,70.995,3.46,,,,
1274,07/29/15 03:29:30 AM,11.8316,71.339,3.46,,,,
1275,07/29/15 03:59:30 AM,11.8378,71.512,3.46,,,,
1276,07/29/15 04:29:30 AM,11.8378,71.512,3.46,,,,
1277,07/29/15 04:59:30 AM,11.8399,71.512,3.46,,,,
1278,07/29/15 05:29:30 AM,11.8399,71.512,3.46,,,,
1279,07/29/15 05:59:30 AM,11.8419,71.512,3.46,,,,
1280,07/29/15 06:29:30 AM,11.8399,71.339,3.46,,,,
1281,07/29/15 06:59:30 AM,11.8419,71.339,3.46,,,,
1282,07/29/15 07:29:30 AM,11.8399,71.168,3.46,,,,
1283,07/29/15 07:59:30 AM,11.8397,70.824,3.46,,,,
1284,07/29/15 08:29:30 AM,11.8377,70.651,3.46,,,,
1285,07/29/15 08:59:30 AM,11.8357,70.480,3.46,,,,
1286,07/29/15 09:29:30 AM,11.8336,70.308,3.46,,,,
1287,07/29/15 09:59:30 AM,11.8357,69.964,3.46,,,,
1288,07/29/15 10:29:30 AM,11.8336,69.793,3.46,,,,
1289,07/29/15 10:59:30 AM,11.8294,69.622,3.46,,,,
1290,07/29/15 11:29:30 AM,11.8274,69.449,3.46,,,,
1291,07/29/15 11:59:30 AM,11.8212,69.107,3.46,,,,
1292,07/29/15 12:29:30 PM,11.8191,68.934,3.46,,,,
1293,07/29/15 12:59:30 PM,11.8151,68.763,3.46,,,,
1294,07/29/15 01:29:30 PM,11.8130,68.592,3.46,,,,
1295,07/29/15 01:59:30 PM,11.8129,68.421,3.46,,,,
1296,07/29/15 02:29:30 PM,11.8151,68.248,3.46,,,,
1297,07/29/15 02:59:30 PM,11.8109,68.077,3.46,,,,
1298,07/29/15 03:29:30 PM,11.8109,67.906,3.46,,,,
1299,07/29/15 03:59:30 PM,11.8129,67.735,3.46,,,,
1300,07/29/15 04:29:30 PM,11.8109,67.564,3.46,,,,
1301,07/29/15 04:59:30 PM,11.8129,67.564,3.46,,,,
1302,07/29/15 05:29:30 PM,11.8149,67.392,3.46,,,,
1303,07/29/15 05:59:30 PM,11.8129,67.221,3.48,,,,
1304,07/29/15 06:29:30 PM,11.8109,67.221,3.46,,,,
1305,07/29/15 06:59:30 PM,11.8109,67.050,3.46,,,,
1306,07/29/15 07:29:30 PM,11.8068,67.050,3.46,,,,
1307,07/29/15 07:59:30 PM,11.7985,67.050,3.46,,,,
1308,07/29/15 08:29:30 PM,11.7882,67.221,3.46,,,,
1309,07/29/15 08:59:30 PM,11.7821,67.221,3.46,,,,
1310,07/29/15 09:29:30 PM,11.7739,67.392,3.46,,,,
1311,07/29/15 09:59:30 PM,11.7636,67.564,3.46,,,,
1312,07/29/15 10:29:30 PM,11.7595,67.906,3.46,,,,
1313,07/29/15 10:59:30 PM,11.7555,68.248,3.46,,,,
1314,07/29/15 11:29:30 PM,11.7514,68.592,3.46,,,,
1315,07/29/15 11:59:30 PM,11.7472,68.934,3.46,,,,
1316,07/30/15 12:29:30 AM,11.7452,69.449,3.46,,,,
1317,07/30/15 12:59:30 AM,11.7453,69.964,3.46,,,,
1318,07/30/15 01:29:30 AM,11.7453,70.308,3.46,,,,
1319,07/30/15 01:59:30 AM,11.7433,70.824,3.46,,,,
1320,07/30/15 02:29:30 AM,11.7453,71.168,3.46,,,,
1321,07/30/15 02:59:30 AM,11.7536,71.512,3.46,,,,
1322,07/30/15 03:29:30 AM,11.7556,71.683,3.46,,,,
1323,07/30/15 03:59:30 AM,11.7597,71.856,3.46,,,,
1324,07/30/15 04:29:30 AM,11.7576,72.028,3.46,,,,
1325,07/30/15 04:59:30 AM,11.7576,72.199,3.48,,,,
1326,07/30/15 05:29:30 AM,11.7618,72.199,3.48,,,,
1327,07/30/15 05:59:30 AM,11.7659,72.199,3.46,,,,
1328,07/30/15 06:29:30 AM,11.7659,72.028,3.46,,,,
1329,07/30/15 06:59:30 AM,11.7659,71.856,3.46,,,,
1330,07/30/15 07:29:30 AM,11.7639,71.856,3.46,,,,
1331,07/30/15 07:59:30 AM,11.7639,71.512,3.46,,,,
1332,07/30/15 08:29:30 AM,11.7617,71.339,3.46,,,,
1333,07/30/15 08:59:30 AM,11.7576,71.168,3.46,,,,
1334,07/30/15 09:29:30 AM,11.7556,70.995,3.46,,,,
1335,07/30/15 09:59:30 AM,11.7576,70.824,3.46,,,,
1336,07/30/15 10:29:30 AM,11.7597,70.480,3.46,,,,
1337,07/30/15 10:59:30 AM,11.7514,70.308,3.46,,,,
1338,07/30/15 11:29:30 AM,11.7494,70.137,3.46,,,,
1339,07/30/15 11:59:30 AM,11.7494,69.964,3.46,,,,
1340,07/30/15 12:29:30 PM,11.7411,69.793,3.46,,,,
1341,07/30/15 12:59:30 PM,11.7452,69.622,3.46,,,,
1342,07/30/15 01:29:30 PM,11.7514,69.278,3.46,,,,
1343,07/30/15 01:59:30 PM,11.7472,69.107,3.46,,,,
1344,07/30/15 02:29:30 PM,11.7494,68.934,3.46,,,,
1345,07/30/15 02:59:30 PM,11.7514,68.763,3.46,,,,
1346,07/30/15 03:29:30 PM,11.7534,68.592,3.46,,,,
1347,07/30/15 03:59:30 PM,11.7534,68.421,3.46,,,,
1348,07/30/15 04:29:30 PM,11.7595,68.421,3.46,,,,
1349,07/30/15 04:59:30 PM,11.7615,68.248,3.46,,,,
1350,07/30/15 05:29:30 PM,11.7637,68.077,3.46,,,,
1351,07/30/15 05:59:30 PM,11.7615,68.077,3.46,,,,
1352,07/30/15 06:29:30 PM,11.7595,67.906,3.46,,,,
1353,07/30/15 06:59:30 PM,11.7595,67.735,3.46,,,,
1354,07/30/15 07:29:30 PM,10.9670,66.193,3.46,,,,
1355,07/30/15 07:59:30 PM,10.8153,64.310,3.46,,,,
1356,07/30/15 08:29:30 PM,10.8134,63.111,3.46,,,,
1357,07/30/15 08:59:30 PM,10.8094,62.940,3.46,,,,
1358,07/30/15 09:29:30 PM,10.7807,62.425,3.46,,,,
1359,07/30/15 09:59:30 PM,10.7807,62.940,3.46,,,,
1360,07/30/15 10:29:30 PM,10.7764,63.797,3.46,,,,
1361,07/30/15 10:59:30 PM,10.7764,63.968,3.46,,,,
1362,07/30/15 11:29:30 PM,10.7741,65.680,3.46,,,,
1363,07/30/15 11:59:30 PM,11.2092,67.050,3.48,,,,
1364,07/31/15 12:29:30 AM,11.7082,66.879,3.46,,,,
1365,07/31/15 12:59:30 AM,11.7021,67.906,3.46,,,,
1366,07/31/15 01:29:30 AM,11.7061,69.278,3.46,,,,
1367,07/31/15 01:59:30 AM,11.7063,70.651,3.46,,,,
1368,07/31/15 02:29:30 AM,11.7103,71.683,3.46,,,,
1369,07/31/15 02:59:30 AM,11.7105,72.545,3.46,,,,
1370,07/31/15 03:29:30 AM,11.7186,73.062,3.48,,,,
1371,07/31/15 03:59:30 AM,11.7249,73.407,3.48,,,,
1372,07/31/15 04:29:30 AM,11.7249,73.580,3.48,,,,
1373,07/31/15 04:59:30 AM,11.7311,73.580,3.48,,,,
1374,07/31/15 05:29:30 AM,11.7289,73.580,3.48,,,,
1375,07/31/15 05:59:30 AM,11.7289,73.407,3.48,,,,
1376,07/31/15 06:29:30 AM,11.7289,73.234,3.48,,,,
1377,07/31/15 06:59:30 AM,11.7309,73.062,3.48,,,,
1378,07/31/15 07:29:30 AM,11.7269,72.718,3.48,,,,
1379,07/31/15 07:59:30 AM,11.7289,72.545,3.48,,,,
1380,07/31/15 08:29:30 AM,11.7269,72.199,3.46,,,,
1381,07/31/15 08:59:30 AM,11.7269,71.856,3.46,,,,
1382,07/31/15 09:29:30 AM,11.7289,71.512,3.46,,,,
1383,07/31/15 09:59:30 AM,11.7267,71.339,3.46,,,,
1384,07/31/15 10:29:30 AM,11.7267,70.995,3.46,,,,
1385,07/31/15 10:59:30 AM,11.7247,70.651,3.46,,,,
1386,07/31/15 11:29:30 AM,11.7267,70.308,3.46,,,,
1387,07/31/15 11:59:30 AM,11.7247,70.137,3.46,,,,
1388,07/31/15 12:29:30 PM,11.7227,69.793,3.46,,,,
1389,07/31/15 12:59:30 PM,11.7227,69.449,3.46,,,,
1390,07/31/15 01:29:30 PM,11.7205,69.278,3.46,,,,
1391,07/31/15 01:59:30 PM,11.7227,69.107,3.46,,,,
1392,07/31/15 02:29:30 PM,11.7205,68.763,3.46,,,,
1393,07/31/15 02:59:30 PM,11.7225,68.592,3.46,,,,
1394,07/31/15 03:29:30 PM,11.7205,68.248,3.46,,,,
1395,07/31/15 03:59:30 PM,11.7225,68.077,3.46,,,,
1396,07/31/15 04:29:30 PM,11.7205,67.906,3.46,,,,
1397,07/31/15 04:59:30 PM,11.7246,67.906,3.46,,,,
1398,07/31/15 05:29:30 PM,11.7267,67.906,3.46,,,,
1399,07/31/15 05:59:30 PM,10.7660,66.022,3.46,,,,
1400,07/31/15 06:29:30 PM,10.6842,62.598,3.46,,,,
1401,07/31/15 06:59:30 PM,10.7727,60.712,3.43,,,,
1402,07/31/15 07:29:30 PM,10.7522,60.195,3.43,,,,
1403,07/31/15 07:59:30 PM,10.7502,60.024,3.43,,,,
1404,07/31/15 08:29:30 PM,10.7379,60.368,3.43,,,,
1405,07/31/15 08:59:30 PM,10.7276,60.539,3.43,,,,
1406,07/31/15 09:29:30 PM,10.7192,62.425,3.46,,,,
1407,07/31/15 09:59:30 PM,10.6002,62.254,3.43,,,,
1408,07/31/15 10:29:30 PM,10.7109,62.425,3.43,,,,
1409,07/31/15 10:59:30 PM,10.7335,62.083,3.46,,,,
